Year,Month,Running Month,Longitude,Latitude,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations
1947,4,23368,-179.9,-27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.6,2.6,2.6,1.0,0.0,10.0,1.0,-2.41,-2.41,-2.41,-2.41,1.0,0.0,10.0,1.0,-0.97,-0.97,-0.97,-0.97,1.0,0.0,10.0,1.0,1014.2,1014.2,1014.2,1014.2,1.0,0.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,4,23368,-179.7,-41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7,16.7,16.7,16.7,1.0,0.0,12.0,0.0,15.6,15.6,15.6,15.6,1.0,0.0,12.0,0.0,8.38,8.38,8.38,8.38,1.0,0.0,12.0,0.0,77.1,77.1,77.1,77.1,1.0,0.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,4,23368,-179.6,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4,25.0,25.0,24.85,13.0,0.3,6.0,0.9,24.25,24.4,25.0,24.52,18.0,0.53,10.0,0.7,13.92,14.95,15.7,14.79,16.0,0.82,10.0,0.7,72.5,77.0,83.4,77.6,16.0,5.1,10.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.6,0.63,0.48,13.0,0.34,6.0,0.9,0.0,3.9,4.9,3.1,12.0,2.0,4.0,0.9,3.88,5.55,5.81,5.02,11.0,0.91,4.0,0.9,29.9,37.2,46.4,37.2,11.0,9.8,4.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,4,23368,-179.6,20.8,-34.5,-27.2,-26.3,-29.5,11.0,6.5,4.0,0.9,-32.5,-26.3,-7.4,-20.4,11.0,12.6,4.0,0.9,74.0,456.5,551.5,427.5,17.0,413.5,10.0,0.7,75.0,455.0,550.0,425.0,17.0,415.0,10.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,4,23368,-179.6,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,5.0,7.0,5.3,3.0,2.5,8.0,1.0,95.1,95.1,99.5,96.2,8.0,2.4,8.0,1.0,-57.3,-20.3,0.0,-27.4,8.0,31.0,8.0,1.0,-127.5,-106.1,-88.1,-106.5,8.0,19.9,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,4,23368,-179.5,-43.4,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,47.6,47.6,47.6,47.6,1.0,0.0,12.0,0.0,941.0,941.0,941.0,941.0,1.0,0.0,12.0,0.0,940.0,940.0,940.0,940.0,1.0,0.0,12.0,0.0,15.0,15.0,15.0,15.0,1.0,0.0,12.0,0.0,12.2,12.2,12.2,12.2,1.0,0.0,12.0,0.0,5.61,5.61,5.61,5.61,1.0,0.0,12.0,0.0,64.5,64.5,64.5,64.5,1.0,0.0,12.0,0.0,9.8,9.8,9.8,9.8,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,9.8,9.8,9.8,9.8,1.0,0.0,12.0,0.0,1023.5,1023.5,1023.5,1023.5,1.0,0.0,12.0,0.0,8.0,8.0,8.0,8.0,1.0,0.0,12.0,0.0,64.5,64.5,64.5,64.5,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,96.0,96.0,96.0,96.0,1.0,0.0,12.0,0.0,2.8,2.8,2.8,2.8,1.0,0.0,12.0,0.0,27.4,27.4,27.4,27.4,1.0,0.0,12.0,0.0,4.86,4.86,4.86,4.86,1.0,0.0,12.0,0.0,47.6,47.6,47.6,47.6,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,119.6,119.6,119.6,119.6,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,55.0,55.0,55.0,55.0,1.0,0.0,12.0,0.0
1947,4,23368,-179.5,-37.1,3.5,7.5,25.2,14.2,3.0,16.9,20.0,0.0,-6.5,-4.3,21.5,7.2,3.0,22.8,20.0,0.0,162.0,301.0,2588.5,1350.0,3.0,1996.5,20.0,0.0,160.0,300.0,2590.0,1350.0,3.0,1995.0,20.0,0.0,19.06,19.4,19.4,19.23,3.0,0.29,20.0,0.0,17.56,19.4,19.81,18.7,3.0,1.76,20.0,0.0,10.95,11.8,12.86,11.9,3.0,1.4,20.0,0.0,83.4,89.1,93.2,88.3,3.0,7.2,20.0,0.0,5.27,6.7,12.64,8.9,3.0,5.73,20.0,0.0,2.75,3.25,8.47,5.55,3.0,4.64,20.0,0.0,-5.27,-3.25,6.4,0.47,3.0,9.14,20.0,0.0,1007.73,1009.1,1009.92,1008.83,3.0,1.62,20.0,0.0,5.0,7.0,7.7,6.3,3.0,2.1,20.0,0.0,83.4,89.1,93.2,88.3,3.0,7.2,20.0,0.0,15.6,16.8,119.8,66.5,3.0,87.7,20.0,0.0,-33.2,-15.0,109.7,37.0,3.0,113.9,20.0,0.0,-0.41,0.0,1.5,0.53,3.0,1.47,20.0,0.0,-1.9,0.0,23.1,10.4,3.0,20.4,20.0,0.0,1.2,2.29,2.83,2.02,3.0,1.22,20.0,0.0,6.5,10.5,35.7,20.8,3.0,23.1,20.0,0.0,53.9,65.1,144.8,98.5,3.0,72.6,20.0,0.0,-102.9,-65.1,103.5,-1.2,3.0,161.0,20.0,0.0,35.1,38.4,90.6,62.3,3.0,45.6,20.0,0.0,-68.8,-38.4,66.2,-2.1,3.0,103.8,20.0,0.0
1947,4,23368,-179.5,-35.7,-13.4,-13.2,-8.3,-10.9,3.0,4.3,12.0,0.0,-4.1,0.0,3.8,-0.1,3.0,5.8,12.0,0.0,97.5,97.5,236.0,165.0,3.0,117.5,12.0,0.0,95.0,95.0,235.0,165.0,3.0,115.0,12.0,0.0,18.9,18.9,20.06,19.47,3.0,0.98,12.0,0.0,18.3,18.3,18.3,18.3,3.0,0.0,12.0,0.0,10.79,11.65,12.56,11.67,3.0,1.3,12.0,0.0,83.1,89.8,96.8,90.0,3.0,10.0,12.0,0.0,4.6,4.6,6.03,5.3,3.0,1.21,12.0,0.0,-5.92,-4.23,-3.56,-4.73,3.0,1.78,12.0,0.0,-2.22,0.0,1.23,-0.49,3.0,2.56,12.0,0.0,1018.81,1019.9,1020.04,1019.43,3.0,0.99,12.0,0.0,6.6,8.0,8.0,7.3,3.0,1.2,12.0,0.0,83.1,89.8,96.8,90.0,3.0,10.0,12.0,0.0,-36.8,-19.5,-16.4,-26.4,3.0,16.1,12.0,0.0,-10.2,0.0,5.6,-2.2,3.0,11.8,12.0,0.0,0.6,0.6,1.76,1.17,3.0,0.98,12.0,0.0,2.8,2.8,11.4,7.0,3.0,7.3,12.0,0.0,1.89,2.02,2.77,2.32,3.0,0.69,12.0,0.0,10.0,13.5,14.1,12.1,3.0,3.2,12.0,0.0,-108.3,-77.5,-65.2,-86.5,3.0,32.5,12.0,0.0,-40.6,0.0,22.5,-8.9,3.0,46.8,12.0,0.0,-73.3,-44.0,-39.8,-56.3,3.0,26.8,12.0,0.0,-25.9,0.0,12.7,-6.4,3.0,28.8,12.0,0.0
1947,4,23368,-179.5,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,2.5,3.5,2.5,4.0,1.3,16.0,0.8,72.5,77.0,83.4,77.6,16.0,5.1,10.0,0.7,-53.7,-41.9,-15.6,-42.4,17.0,30.9,10.0,0.7,-44.5,-31.7,-5.9,-27.5,17.0,17.5,10.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,4,23368,-179.5,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.14,7.7,8.2,6.86,17.0,2.33,10.0,0.7,-7.08,-5.44,-3.65,-5.5,17.0,2.28,10.0,0.7,-5.44,-4.21,-2.03,-3.7,17.0,1.88,10.0,0.7,1014.35,1019.25,1020.73,1017.91,18.0,2.99,10.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-171.1,-136.1,-87.1,-134.3,17.0,55.2,10.0,0.7,-136.1,-102.6,-51.2,-91.1,17.0,46.2,10.0,0.7,-104.2,-76.6,-49.8,-75.3,16.0,25.0,10.0,0.7,-79.4,-59.1,-30.2,-53.7,16.0,27.6,10.0,0.7
