Year,Month,Running Month,Longitude,Latitude,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
1949,6,23394,-179.9,-45.9,5.0,5.0,5.0,5.0,1.0,0.0,30.0,0.0,82.3,82.3,82.3,82.3,1.0,0.0,30.0,0.0,8.6,8.6,8.6,8.6,1.0,0.0,30.0,0.0,44.1,44.1,44.1,44.1,1.0,0.0,30.0,0.0,7.8,7.8,7.8,7.8,1.0,0.0,30.0,0.0,6.7,6.7,6.7,6.7,1.0,0.0,30.0,0.0,5.02,5.02,5.02,5.02,1.0,0.0,30.0,0.0,82.3,82.3,82.3,82.3,1.0,0.0,30.0,0.0,6.7,6.7,6.7,6.7,1.0,0.0,30.0,0.0,1.28,1.28,1.28,1.28,1.0,0.0,30.0,0.0,6.58,6.58,6.58,6.58,1.0,0.0,30.0,0.0,1007.3,1007.3,1007.3,1007.3,1.0,0.0,30.0,0.0,1.1,1.1,1.1,1.1,1.0,0.0,30.0,0.0,7.4,7.4,7.4,7.4,1.0,0.0,30.0,0.0,1.56,1.56,1.56,1.56,1.0,0.0,30.0,0.0,10.5,10.5,10.5,10.5,1.0,0.0,30.0,0.0,8.6,8.6,8.6,8.6,1.0,0.0,30.0,0.0,44.1,44.1,44.1,44.1,1.0,0.0,30.0,0.0,6.4,6.4,6.4,6.4,1.0,0.0,30.0,0.0,33.0,33.0,33.0,33.0,1.0,0.0,30.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,30.0,0.0,10.3,10.3,10.3,10.3,1.0,0.0,30.0,0.0,301.0,301.0,301.0,301.0,1.0,0.0,30.0,0.0,300.0,300.0,300.0,300.0,1.0,0.0,30.0,0.0
1949,6,23394,-179.9,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,5.1,5.1,5.1,2.0,0.0,14.0,0.5,-0.95,0.77,2.48,0.77,2.0,3.55,14.0,0.5,-4.65,-4.35,-4.05,-4.35,2.0,0.63,14.0,0.5,1013.52,1014.2,1014.68,1014.1,3.0,0.85,18.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949,6,23394,-179.9,44.6,8.0,8.0,8.0,8.0,1.0,0.0,18.0,0.0,91.6,91.6,91.6,91.6,1.0,0.0,18.0,0.0,-5.2,-5.2,-5.2,-5.2,1.0,0.0,18.0,0.0,-4.3,-4.3,-4.3,-4.3,1.0,0.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949,6,23394,-179.7,-37.2,2.3,5.0,5.0,3.7,3.0,2.3,20.0,0.3,69.4,69.5,71.2,70.3,3.0,1.5,20.0,0.3,67.9,67.9,124.8,95.7,3.0,48.1,20.0,0.3,21.6,67.9,67.9,45.3,3.0,39.2,20.0,0.3,16.86,17.2,17.61,17.23,3.0,0.55,20.0,0.3,13.65,14.4,14.81,14.23,3.0,0.86,20.0,0.3,6.68,7.02,7.41,7.04,3.0,0.53,20.0,0.3,69.4,69.5,71.2,70.3,3.0,1.5,20.0,0.3,9.8,9.8,11.51,10.63,3.0,1.44,20.0,0.3,6.93,6.93,10.6,8.72,3.0,3.1,20.0,0.3,2.2,6.93,6.93,4.62,3.0,4.0,20.0,0.3,1015.93,1017.5,1017.98,1016.97,3.0,1.57,20.0,0.3,2.05,2.8,3.96,3.0,3.0,1.41,20.0,0.3,23.0,27.4,38.8,30.8,3.0,12.0,20.0,0.3,4.48,5.1,5.77,5.12,3.0,0.95,20.0,0.3,50.5,51.5,57.1,53.7,3.0,5.2,20.0,0.3,94.6,99.8,157.6,125.5,3.0,51.3,20.0,0.3,29.3,92.2,97.4,64.0,3.0,55.5,20.0,0.3,46.3,48.7,79.2,62.4,3.0,26.8,20.0,0.3,14.3,45.2,47.6,31.3,3.0,27.2,20.0,0.3,37.5,42.2,48.6,43.0,3.0,8.1,20.0,0.3,11.2,35.3,40.0,25.8,3.0,22.6,20.0,0.3,941.0,941.0,1569.0,1248.0,3.0,531.0,20.0,0.3,940.0,940.0,1570.0,1250.0,3.0,530.0,20.0,0.3
1949,6,23394,-179.7,-29.7,3.2,3.5,3.8,3.5,2.0,0.7,14.0,0.0,58.1,63.9,69.7,63.9,2.0,12.0,14.0,0.0,13.2,23.0,32.9,23.0,2.0,20.5,14.0,0.0,51.1,66.2,81.4,66.2,2.0,31.4,14.0,0.0,19.07,19.45,19.83,19.45,2.0,0.78,14.0,0.0,15.85,16.4,16.95,16.4,2.0,1.13,14.0,0.0,6.46,7.37,8.28,7.37,2.0,1.89,14.0,0.0,58.1,63.9,69.7,63.9,2.0,12.0,14.0,0.0,7.19,8.25,9.31,8.25,2.0,2.19,14.0,0.0,1.68,2.55,3.42,2.55,2.0,1.8,14.0,0.0,6.96,7.8,8.63,7.8,2.0,1.73,14.0,0.0,1020.77,1022.2,1023.63,1022.2,2.0,2.97,14.0,0.0,2.88,3.05,3.22,3.05,2.0,0.35,14.0,0.0,20.9,25.6,30.2,25.6,2.0,9.6,14.0,0.0,5.95,6.56,7.17,6.56,2.0,1.25,14.0,0.0,43.6,55.5,67.4,55.5,2.0,24.7,14.0,0.0,28.0,40.9,53.7,40.9,2.0,26.7,14.0,0.0,117.5,126.9,136.3,126.9,2.0,19.5,14.0,0.0,13.0,17.1,21.2,17.1,2.0,8.5,14.0,0.0,54.9,55.8,56.8,55.8,2.0,2.0,14.0,0.0,10.6,17.9,25.1,17.9,2.0,15.0,14.0,0.0,42.1,52.2,62.4,52.2,2.0,21.1,14.0,0.0,402.5,621.0,839.5,621.0,2.0,453.0,14.0,0.0,400.0,620.0,840.0,620.0,2.0,455.0,14.0,0.0
1949,6,23394,-179.7,-15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,9.3,9.3,9.3,1.0,0.0,2.0,0.0,-9.16,-9.16,-9.16,-9.16,1.0,0.0,2.0,0.0,1.61,1.61,1.61,1.61,1.0,0.0,2.0,0.0,1011.9,1011.9,1011.9,1011.9,1.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949,6,23394,-179.7,24.5,2.0,2.5,3.0,2.5,4.0,0.6,16.0,1.0,72.8,76.9,81.9,77.3,4.0,5.6,22.0,1.0,-71.1,-26.0,-13.0,-41.7,5.0,44.7,18.0,1.0,0.0,0.0,2.6,1.4,5.0,3.2,18.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949,6,23394,-179.7,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.29,5.1,8.2,5.64,5.0,3.56,18.0,1.0,-8.2,-5.1,-3.11,-5.58,5.0,3.58,18.0,1.0,0.0,0.0,0.57,0.31,5.0,0.7,18.0,1.0,1018.89,1019.3,1021.0,1019.8,5.0,1.12,18.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-231.9,-130.6,-79.2,-153.7,5.0,110.4,18.0,1.0,0.0,0.0,14.7,8.1,5.0,18.0,18.0,1.0,-174.6,-90.3,-73.2,-122.4,4.0,79.1,22.0,1.0,0.0,0.0,13.3,6.4,4.0,12.7,22.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949,6,23394,-179.7,30.4,5.3,7.0,8.0,6.6,22.0,1.6,16.0,0.8,74.9,85.9,90.7,83.0,40.0,10.1,16.0,0.8,-65.9,-2.7,16.2,-15.1,46.0,41.1,16.0,0.8,-2.5,13.7,43.7,19.9,46.0,25.9,16.0,0.8,23.3,23.3,23.9,23.78,33.0,1.13,16.0,0.8,22.8,23.9,26.1,24.24,46.0,1.72,16.0,0.8,13.78,15.01,16.86,15.17,40.0,1.43,16.0,0.8,74.9,85.9,90.7,83.0,40.0,10.1,16.0,0.8,2.6,5.4,9.3,5.65,46.0,2.97,16.0,0.8,-6.93,-0.76,3.65,-1.34,46.0,4.76,16.0,0.8,-0.94,3.11,5.8,2.65,46.0,3.13,16.0,0.8,1013.93,1018.75,1023.23,1018.12,46.0,3.81,16.0,0.8,-2.8,0.0,2.2,-0.38,33.0,2.01,16.0,0.8,-8.8,0.0,10.1,0.4,33.0,9.3,16.0,0.8,2.16,3.26,5.23,3.42,30.0,1.71,16.0,0.7,9.3,12.5,25.1,14.9,30.0,10.5,16.0,0.7,-160.6,-19.9,87.2,-33.2,46.0,115.2,16.0,0.8,-20.9,76.0,144.5,64.9,46.0,74.1,16.0,0.8,-98.6,0.0,61.4,-12.4,40.0,70.0,16.0,0.8,-21.6,40.2,98.6,41.1,40.0,51.4,16.0,0.8,-7.8,5.0,14.8,4.0,30.0,12.5,16.0,0.7,-5.0,8.4,13.4,6.2,30.0,11.3,16.0,0.7,17.5,159.0,804.5,331.0,46.0,400.0,16.0,0.8,20.0,160.0,805.0,330.0,46.0,400.0,16.0,0.8
1949,6,23394,-179.7,50.8,7.0,7.0,8.0,7.4,31.0,0.7,12.0,0.7,78.1,84.7,92.4,85.7,29.0,7.3,14.0,0.7,-14.1,3.3,35.7,7.6,34.0,32.5,14.0,0.7,-44.2,-7.0,5.6,-15.2,34.0,33.9,14.0,0.7,2.8,2.8,5.6,3.7,32.0,1.67,14.0,0.7,5.0,6.7,8.66,6.67,35.0,1.86,14.0,0.7,4.67,5.15,5.69,5.15,29.0,0.5,14.0,0.7,78.1,84.7,92.4,85.7,29.0,7.3,14.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.1,-3.05,0.0,-2.96,32.0,2.7,14.0,0.7,-27.2,-15.2,0.0,-13.2,31.0,13.3,14.0,0.7,-0.75,-0.22,0.33,-0.18,29.0,0.69,14.0,0.7,-3.2,-0.8,2.0,-0.4,28.0,3.9,14.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6,0.0,2.2,0.7,28.0,3.4,14.0,0.7,-0.1,0.2,1.8,0.3,28.0,1.8,14.0,0.7,17.5,141.5,804.5,296.0,34.0,317.5,14.0,0.7,20.0,140.0,805.0,295.0,34.0,315.0,14.0,0.7
