Year,Month,Running Month,Longitude,Latitude,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1,R-Median,R-S5,R-Mean,R-Observation number,R-Standard deviation,R-Mean day of the month,R-Fraction of daylight observations,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
2022,1,24265,-179.9,-36.2,21.0,21.0,21.0,21.0,1.0,0.0,6.0,0.0,19.0,19.0,19.0,19.0,1.0,0.0,6.0,0.0,10.97,10.97,10.97,10.97,1.0,0.0,6.0,0.0,80.6,80.6,80.6,80.6,1.0,0.0,6.0,0.0,13.9,13.9,13.9,13.9,1.0,0.0,6.0,0.0,-4.75,-4.75,-4.75,-4.75,1.0,0.0,6.0,0.0,13.06,13.06,13.06,13.06,1.0,0.0,6.0,0.0,1015.2,1015.2,1015.2,1015.2,1.0,0.0,6.0,0.0,7.0,7.0,7.0,7.0,1.0,0.0,6.0,0.0,-66.1,-66.1,-66.1,-66.1,1.0,0.0,6.0,0.0,181.6,181.6,181.6,181.6,1.0,0.0,6.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,6.0,0.0,27.8,27.8,27.8,27.8,1.0,0.0,6.0,0.0,4.47,4.47,4.47,4.47,1.0,0.0,6.0,0.0,62.2,62.2,62.2,62.2,1.0,0.0,6.0,0.0,-90.3,-90.3,-90.3,-90.3,1.0,0.0,6.0,0.0,248.2,248.2,248.2,248.2,1.0,0.0,6.0,0.0,-52.2,-52.2,-52.2,-52.2,1.0,0.0,6.0,0.0,143.3,143.3,143.3,143.3,1.0,0.0,6.0,0.0,-21.3,-21.3,-21.3,-21.3,1.0,0.0,6.0,0.0,58.4,58.4,58.4,58.4,1.0,0.0,6.0,0.0,2685.5,2685.5,2685.5,2685.5,1.0,0.0,6.0,0.0,2685.0,2685.0,2685.0,2685.0,1.0,0.0,6.0,0.0
2022,1,24265,-179.9,-6.0,29.0,29.0,29.0,29.0,1.0,0.0,16.0,1.0,28.0,28.0,28.0,28.0,1.0,0.0,16.0,1.0,20.22,20.22,20.22,20.22,1.0,0.0,16.0,1.0,84.8,84.8,84.8,84.8,1.0,0.0,16.0,1.0,6.2,6.2,6.2,6.2,1.0,0.0,16.0,1.0,1.08,1.08,1.08,1.08,1.0,0.0,16.0,1.0,-6.11,-6.11,-6.11,-6.11,1.0,0.0,16.0,1.0,1003.0,1003.0,1003.0,1003.0,1.0,0.0,16.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,16.0,1.0,6.2,6.2,6.2,6.2,1.0,0.0,16.0,1.0,5.14,5.14,5.14,5.14,1.0,0.0,16.0,1.0,31.9,31.9,31.9,31.9,1.0,0.0,16.0,1.0,30.1,30.1,30.1,30.1,1.0,0.0,16.0,1.0,-171.0,-171.0,-171.0,-171.0,1.0,0.0,16.0,1.0,21.8,21.8,21.8,21.8,1.0,0.0,16.0,1.0,-123.4,-123.4,-123.4,-123.4,1.0,0.0,16.0,1.0,5.5,5.5,5.5,5.5,1.0,0.0,16.0,1.0,-31.4,-31.4,-31.4,-31.4,1.0,0.0,16.0,1.0,238.5,238.5,238.5,238.5,1.0,0.0,16.0,1.0,240.0,240.0,240.0,240.0,1.0,0.0,16.0,1.0
2022,1,24265,-179.9,-2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8,9.8,9.8,9.8,1.0,0.0,20.0,1.0,-7.51,-7.51,-7.51,-7.51,1.0,0.0,20.0,1.0,-6.3,-6.3,-6.3,-6.3,1.0,0.0,20.0,1.0,1007.0,1007.0,1007.0,1007.0,1.0,0.0,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,24265,-179.9,18.7,26.2,26.2,26.2,26.2,1.0,0.0,26.0,1.0,27.0,27.0,27.0,27.0,1.0,0.0,26.0,1.0,17.07,17.07,17.07,17.07,1.0,0.0,26.0,1.0,76.9,76.9,76.9,76.9,1.0,0.0,26.0,1.0,9.3,9.3,9.3,9.3,1.0,0.0,26.0,1.0,-5.98,-5.98,-5.98,-5.98,1.0,0.0,26.0,1.0,7.12,7.12,7.12,7.12,1.0,0.0,26.0,1.0,1014.0,1014.0,1014.0,1014.0,1.0,0.0,26.0,1.0,3.0,3.0,3.0,3.0,1.0,0.0,26.0,1.0,-55.6,-55.6,-55.6,-55.6,1.0,0.0,26.0,1.0,66.3,66.3,66.3,66.3,1.0,0.0,26.0,1.0,-0.8,-0.8,-0.8,-0.8,1.0,0.0,26.0,1.0,-7.4,-7.4,-7.4,-7.4,1.0,0.0,26.0,1.0,4.17,4.17,4.17,4.17,1.0,0.0,26.0,1.0,38.7,38.7,38.7,38.7,1.0,0.0,26.0,1.0,-161.4,-161.4,-161.4,-161.4,1.0,0.0,26.0,1.0,192.4,192.4,192.4,192.4,1.0,0.0,26.0,1.0,-102.0,-102.0,-102.0,-102.0,1.0,0.0,26.0,1.0,121.6,121.6,121.6,121.6,1.0,0.0,26.0,1.0,-24.9,-24.9,-24.9,-24.9,1.0,0.0,26.0,1.0,29.7,29.7,29.7,29.7,1.0,0.0,26.0,1.0,804.5,804.5,804.5,804.5,1.0,0.0,26.0,1.0,805.0,805.0,805.0,805.0,1.0,0.0,26.0,1.0
2022,1,24265,-179.9,35.8,21.0,21.0,21.0,21.0,2.0,0.0,2.0,1.0,18.0,18.0,18.0,18.0,2.0,0.0,2.0,1.0,9.45,9.45,9.45,9.45,2.0,0.0,2.0,1.0,73.0,73.0,73.0,73.0,2.0,0.0,2.0,1.0,8.7,8.7,8.7,8.7,2.0,0.0,2.0,1.0,5.59,5.59,5.59,5.59,2.0,0.0,2.0,1.0,-6.66,-6.66,-6.66,-6.66,2.0,0.0,2.0,1.0,1002.1,1002.1,1002.1,1002.1,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,48.7,48.7,48.7,48.7,2.0,0.0,2.0,1.0,-58.0,-58.0,-58.0,-58.0,2.0,0.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,0.0,2.0,1.0,26.1,26.1,26.1,26.1,2.0,0.0,2.0,1.0,6.2,6.2,6.2,6.2,2.0,0.0,2.0,1.0,53.9,53.9,53.9,53.9,2.0,0.0,2.0,1.0,100.7,100.7,100.7,100.7,2.0,0.0,2.0,1.0,-120.0,-120.0,-120.0,-120.0,2.0,0.0,2.0,1.0,52.8,52.8,52.8,52.8,2.0,0.0,2.0,1.0,-63.0,-63.0,-63.0,-63.0,2.0,0.0,2.0,1.0,34.7,34.7,34.7,34.7,2.0,0.0,2.0,1.0,-41.3,-41.3,-41.3,-41.3,2.0,0.0,2.0,1.0,658.5,658.5,658.5,658.5,2.0,0.0,2.0,1.0,660.0,660.0,660.0,660.0,2.0,0.0,2.0,1.0
2022,1,24265,-179.9,50.2,5.0,5.0,5.0,5.0,2.0,0.0,8.0,0.5,1.32,2.0,2.68,2.0,2.0,1.41,8.0,0.5,4.21,4.21,4.21,4.21,1.0,0.0,12.0,0.0,100.0,100.0,100.0,100.0,1.0,0.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.32,3.0,3.68,3.0,2.0,1.41,8.0,0.5,25.4,42.7,60.0,42.7,2.0,35.8,8.0,0.5,1.38,1.38,1.38,1.38,1.0,0.0,12.0,0.0,23.5,23.5,23.5,23.5,1.0,0.0,12.0,0.0,1.7,5.5,9.2,5.5,2.0,7.7,8.0,0.5,-24.0,-19.6,-15.1,-19.6,2.0,9.2,8.0,0.5,46.0,46.0,46.0,46.0,1.0,0.0,12.0,0.0,-54.8,-54.8,-54.8,-54.8,1.0,0.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,24265,-179.8,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.3,66.3,66.3,66.3,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,324.0,456.5,2065.5,1206.0,5.0,1595.0,18.0,0.6,325.0,455.0,2065.0,1205.0,5.0,1595.0,18.0,0.6
2022,1,24265,-179.8,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4,13.4,13.4,13.4,1.0,0.0,30.0,0.0,4.58,4.58,4.58,4.58,1.0,0.0,30.0,0.0,12.59,12.59,12.59,12.59,1.0,0.0,30.0,0.0,1003.2,1003.2,1003.2,1003.2,1.0,0.0,30.0,0.0,6.0,6.0,6.0,6.0,1.0,0.0,30.0,0.0,61.4,61.4,61.4,61.4,1.0,0.0,30.0,0.0,168.7,168.7,168.7,168.7,1.0,0.0,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.9,77.9,77.9,77.9,1.0,0.0,30.0,0.0,214.1,214.1,214.1,214.1,1.0,0.0,30.0,0.0,44.4,44.4,44.4,44.4,1.0,0.0,30.0,0.0,122.0,122.0,122.0,122.0,1.0,0.0,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,24265,-179.8,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,9.3,9.3,9.3,1.0,0.0,2.0,1.0,8.05,8.05,8.05,8.05,1.0,0.0,2.0,1.0,-4.65,-4.65,-4.65,-4.65,1.0,0.0,2.0,1.0,1007.0,1007.0,1007.0,1007.0,1.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,24265,-179.7,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.0,-15.4,-13.9,-15.4,2.0,3.2,18.0,1.0,27.0,35.7,44.5,35.7,2.0,18.2,18.0,1.0,132.5,373.0,551.5,353.0,14.0,215.5,20.0,0.1,135.0,375.0,550.0,355.0,14.0,215.0,20.0,0.1
