Year,Month,Running Month,Longitude,Latitude,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1,R-Median,R-S5,R-Mean,R-Observation number,R-Standard deviation,R-Mean day of the month,R-Fraction of daylight observations,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
2020,8,24248,-179.9,-37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.66,17.0,17.68,17.17,3.0,0.76,30.0,0.0,16.41,16.74,17.41,16.91,3.0,0.75,30.0,0.0,-3.07,-2.95,-2.89,-2.98,3.0,0.13,30.0,0.0,1017.96,1018.3,1018.57,1018.27,3.0,0.45,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.6,262.8,273.4,265.4,3.0,11.8,30.0,0.0,-48.2,-46.3,-45.4,-46.8,3.0,2.1,30.0,0.0,130.3,133.6,135.9,133.1,3.0,4.1,30.0,0.0,-24.0,-23.6,-23.0,-23.5,3.0,0.7,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,8,24248,-179.9,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,7.0,7.7,7.0,2.0,1.4,28.0,0.5,0.7,19.9,94.1,41.0,5.0,55.2,24.0,0.4,-5.5,5.7,24.1,9.8,5.0,19.0,24.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,8,24248,-179.8,46.4,12.0,12.0,12.68,12.33,3.0,0.58,12.0,1.0,13.0,13.0,13.68,13.33,3.0,0.58,12.0,1.0,8.71,8.71,8.71,8.71,1.0,0.0,24.0,1.0,88.9,88.9,88.9,88.9,1.0,0.0,24.0,1.0,7.87,9.3,11.35,9.6,3.0,2.56,12.0,1.0,-2.94,5.98,8.33,2.77,3.0,8.71,12.0,1.0,-5.26,-1.25,5.0,-0.16,3.0,7.57,12.0,1.0,1019.63,1021.0,1023.05,1021.33,3.0,2.52,12.0,1.0,6.0,8.0,8.0,7.0,3.0,1.7,12.0,1.0,-17.2,55.6,96.8,40.1,3.0,84.5,12.0,1.0,-48.1,-9.0,63.5,7.3,3.0,83.0,12.0,1.0,-1.0,-1.0,-1.0,-1.0,3.0,0.0,12.0,1.0,-11.3,-9.3,-7.9,-9.6,3.0,2.6,12.0,1.0,0.47,0.47,0.47,0.47,1.0,0.0,24.0,1.0,3.4,3.4,3.4,3.4,1.0,0.0,24.0,1.0,-43.1,77.7,108.3,33.6,3.0,117.3,12.0,1.0,-68.8,-17.5,64.6,-2.4,3.0,98.6,12.0,1.0,-61.8,-61.8,-61.8,-61.8,1.0,0.0,24.0,1.0,-10.9,-10.9,-10.9,-10.9,1.0,0.0,24.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,8,24248,-179.8,49.8,10.95,12.0,12.52,11.75,4.0,1.26,16.0,0.8,12.48,13.0,13.52,13.0,4.0,0.82,16.0,0.8,7.32,7.66,8.75,8.02,3.0,1.09,14.0,0.7,80.7,88.1,96.2,88.4,3.0,11.4,14.0,0.7,3.79,5.1,6.46,5.13,4.0,2.08,16.0,0.8,0.65,3.88,4.53,2.65,4.0,3.32,16.0,0.8,-5.05,-1.64,0.68,-2.16,4.0,3.57,16.0,0.8,1012.29,1014.65,1023.72,1017.85,4.0,8.37,16.0,0.8,7.2,7.5,7.8,7.5,2.0,0.7,22.0,1.0,6.4,23.0,27.9,17.4,4.0,16.0,16.0,0.8,-34.9,-8.4,1.8,-16.2,4.0,25.0,16.0,0.8,-2.0,-1.5,-0.48,-1.25,4.0,0.96,16.0,0.8,-10.2,-8.9,-3.7,-7.0,4.0,4.8,16.0,0.8,-0.04,0.0,1.05,0.49,3.0,0.9,14.0,0.7,-0.2,0.0,8.1,3.9,3.0,6.9,14.0,0.7,7.0,48.5,61.2,34.8,4.0,44.1,16.0,0.8,-64.1,-19.7,8.9,-27.3,4.0,46.1,16.0,0.8,-5.5,27.6,29.2,12.2,3.0,28.6,14.0,0.7,-40.6,-25.1,0.2,-20.3,3.0,30.2,14.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,8,24248,-179.7,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,5.1,5.1,5.1,1.0,0.0,18.0,1.0,-3.28,-3.28,-3.28,-3.28,1.0,0.0,18.0,1.0,3.91,3.91,3.91,3.91,1.0,0.0,18.0,1.0,1020.5,1020.5,1020.5,1020.5,1.0,0.0,18.0,1.0,3.0,3.0,3.0,3.0,1.0,0.0,18.0,1.0,-16.7,-16.7,-16.7,-16.7,1.0,0.0,18.0,1.0,19.9,19.9,19.9,19.9,1.0,0.0,18.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85.2,-85.2,-85.2,-85.2,1.0,0.0,18.0,1.0,101.6,101.6,101.6,101.6,1.0,0.0,18.0,1.0,-52.0,-52.0,-52.0,-52.0,1.0,0.0,18.0,1.0,61.9,61.9,61.9,61.9,1.0,0.0,18.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,8,24248,-179.7,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,0.0,4.0,1.9,3.0,3.5,14.0,0.7,-7.0,0.0,0.1,-3.4,3.0,6.0,14.0,0.7,72.5,132.5,302.5,185.0,4.0,189.0,16.0,0.8,70.0,135.0,300.0,185.0,4.0,190.0,16.0,0.8
2020,8,24248,-179.6,-42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.96,10.3,14.12,12.0,3.0,3.39,12.0,0.7,2.69,8.49,9.62,6.21,3.0,5.44,12.0,0.7,-2.78,1.79,11.42,4.26,3.0,10.62,12.0,0.7,1001.95,1005.5,1010.8,1004.67,96.0,6.35,12.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,110.3,120.9,78.7,3.0,68.6,12.0,0.7,-36.4,22.2,104.7,33.9,3.0,103.9,12.0,0.7,19.0,59.8,71.3,45.5,3.0,40.3,12.0,0.7,-26.9,10.5,50.2,11.6,3.0,56.4,12.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,8,24248,-179.6,21.3,28.0,28.0,28.0,28.0,1.0,0.0,26.0,1.0,28.0,28.0,28.0,28.0,1.0,0.0,26.0,1.0,20.05,20.05,20.05,20.05,1.0,0.0,26.0,1.0,85.3,85.3,85.3,85.3,1.0,0.0,26.0,1.0,6.2,6.2,6.2,6.2,1.0,0.0,26.0,1.0,-6.11,-6.11,-6.11,-6.11,1.0,0.0,26.0,1.0,-1.08,-1.08,-1.08,-1.08,1.0,0.0,26.0,1.0,1017.2,1017.2,1017.2,1017.2,1.0,0.0,26.0,1.0,5.0,5.0,5.0,5.0,1.0,0.0,26.0,1.0,-37.9,-37.9,-37.9,-37.9,1.0,0.0,26.0,1.0,-6.7,-6.7,-6.7,-6.7,1.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,1.0,3.51,3.51,3.51,3.51,1.0,0.0,26.0,1.0,21.8,21.8,21.8,21.8,1.0,0.0,26.0,1.0,-171.0,-171.0,-171.0,-171.0,1.0,0.0,26.0,1.0,-30.1,-30.1,-30.1,-30.1,1.0,0.0,26.0,1.0,-122.4,-122.4,-122.4,-122.4,1.0,0.0,26.0,1.0,-21.6,-21.6,-21.6,-21.6,1.0,0.0,26.0,1.0,-21.4,-21.4,-21.4,-21.4,1.0,0.0,26.0,1.0,-3.8,-3.8,-3.8,-3.8,1.0,0.0,26.0,1.0,238.5,238.5,238.5,238.5,1.0,0.0,26.0,1.0,240.0,240.0,240.0,240.0,1.0,0.0,26.0,1.0
2020,8,24248,-179.6,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.81,7.7,7.7,6.8,4.0,1.8,30.0,1.0,1.46,3.85,3.85,2.71,4.0,2.28,30.0,1.0,1.06,6.67,6.67,3.99,4.0,5.35,30.0,1.0,1014.95,1016.0,1016.0,1015.5,4.0,1.0,30.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,100.1,100.1,70.4,4.0,59.3,30.0,1.0,27.5,173.4,173.4,103.8,4.0,139.2,30.0,1.0,28.1,74.1,74.1,52.1,4.0,43.9,30.0,1.0,20.3,128.3,128.3,76.8,4.0,103.1,30.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,8,24248,-179.6,36.9,24.0,24.0,24.0,24.0,2.0,0.0,10.0,1.0,27.0,27.0,27.0,27.0,2.0,0.0,10.0,1.0,18.92,18.92,18.92,18.92,2.0,0.0,10.0,1.0,85.2,85.2,85.2,85.2,2.0,0.0,10.0,1.0,8.7,8.7,8.7,8.7,2.0,0.0,10.0,1.0,-2.98,-2.98,-2.98,-2.98,2.0,0.0,10.0,1.0,8.18,8.18,8.18,8.18,2.0,0.0,10.0,1.0,1014.9,1014.9,1014.9,1014.9,2.0,0.0,10.0,1.0,5.0,5.0,5.0,5.0,2.0,0.0,10.0,1.0,-25.9,-25.9,-25.9,-25.9,2.0,0.0,10.0,1.0,71.1,71.1,71.1,71.1,2.0,0.0,10.0,1.0,-3.0,-3.0,-3.0,-3.0,2.0,0.0,10.0,1.0,-26.1,-26.1,-26.1,-26.1,2.0,0.0,10.0,1.0,-0.34,-0.34,-0.34,-0.34,2.0,0.0,10.0,1.0,-3.0,-3.0,-3.0,-3.0,2.0,0.0,10.0,1.0,-80.3,-80.3,-80.3,-80.3,2.0,0.0,10.0,1.0,220.7,220.7,220.7,220.7,2.0,0.0,10.0,1.0,-56.3,-56.3,-56.3,-56.3,2.0,0.0,10.0,1.0,154.7,154.7,154.7,154.7,2.0,0.0,10.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,10.0,1.0,-2.8,-2.8,-2.8,-2.8,2.0,0.0,10.0,1.0,658.5,658.5,658.5,658.5,2.0,0.0,10.0,1.0,660.0,660.0,660.0,660.0,2.0,0.0,10.0,1.0
