Year,Month,Running Month,Longitude,Latitude,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
2007,10,24094,-179.8,-31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,4.0,4.0,1.0,0.0,26.0,1.0,2.57,2.57,2.57,2.57,1.0,0.0,26.0,1.0,3.06,3.06,3.06,3.06,1.0,0.0,26.0,1.0,1019.0,1019.0,1019.0,1019.0,1.0,0.0,26.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.7,52.7,52.7,52.7,1.0,0.0,26.0,1.0,62.8,62.8,62.8,62.8,1.0,0.0,26.0,1.0,19.2,19.2,19.2,19.2,1.0,0.0,26.0,1.0,22.9,22.9,22.9,22.9,1.0,0.0,26.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,10,24094,-179.8,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.5,-28.5,-15.5,-28.5,2.0,26.9,14.0,0.5,-20.5,-5.5,9.4,-5.5,2.0,31.0,14.0,0.5,3.0,9.5,60.0,103.0,7.0,245.0,8.0,0.1,5.0,10.0,60.0,105.0,7.0,245.0,8.0,0.1
2007,10,24094,-179.7,24.6,0.63,1.2,2.07,1.32,5.0,0.76,20.0,0.4,5.8,8.6,23.8,13.7,5.0,10.0,20.0,0.4,3.05,4.87,7.5,5.24,5.0,2.34,20.0,0.4,28.4,48.7,72.1,51.8,5.0,27.9,20.0,0.4,27.26,27.4,28.07,27.62,5.0,0.45,20.0,0.4,26.0,26.1,26.7,26.3,5.0,0.37,20.0,0.4,15.67,19.05,19.47,17.79,5.0,2.29,20.0,0.4,75.1,88.8,90.9,83.7,5.0,9.6,20.0,0.4,8.53,9.3,11.24,9.84,5.0,2.25,20.0,0.4,-10.2,-9.16,-8.18,-9.22,5.0,1.58,20.0,0.4,-4.47,-1.61,1.25,-1.62,5.0,3.75,20.0,0.4,1016.67,1019.1,1019.81,1018.2,5.0,2.45,20.0,0.4,2.6,3.0,4.5,3.6,5.0,1.9,20.0,0.4,75.1,88.8,90.9,83.7,5.0,9.6,20.0,0.4,-116.4,-85.2,-70.5,-93.6,5.0,38.1,20.0,0.4,-51.6,-15.0,12.5,-20.0,5.0,45.6,20.0,0.4,-265.4,-244.3,-216.7,-242.4,5.0,40.6,20.0,0.4,-117.5,-43.1,32.5,-42.7,5.0,97.8,20.0,0.4,-183.1,-176.7,-147.7,-164.5,5.0,34.4,20.0,0.4,-80.0,-31.2,23.8,-27.7,5.0,65.9,20.0,0.4,-67.4,-45.8,-27.5,-48.3,5.0,23.6,20.0,0.4,-23.4,-5.0,6.1,-9.1,5.0,23.8,20.0,0.4,647.0,804.5,1513.5,1077.5,5.0,777.0,20.0,0.4,645.0,805.0,1515.0,1080.0,5.0,775.0,20.0,0.4
2007,10,24094,-179.7,50.6,1.14,2.3,3.46,2.3,2.0,2.4,26.0,0.5,12.8,34.4,56.0,34.4,2.0,44.7,26.0,0.5,0.72,1.33,1.94,1.33,2.0,1.26,26.0,0.5,7.5,19.3,31.2,19.3,2.0,24.5,26.0,0.5,6.41,6.65,6.89,6.65,2.0,0.49,26.0,0.5,3.63,5.0,5.48,4.57,3.0,1.4,26.0,0.3,3.33,3.97,5.02,4.17,3.0,1.25,26.0,0.3,65.3,84.8,92.9,79.2,3.0,20.8,26.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,16.8,27.0,16.8,2.0,21.2,26.0,0.5,-15.3,-8.7,-2.1,-8.7,2.0,13.7,26.0,0.5,1492.0,4492.0,6969.0,4236.5,3.0,4017.5,26.0,0.3,1490.0,4490.0,6970.0,4235.0,3.0,4020.0,26.0,0.3
2007,10,24094,-179.6,-21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,8.2,8.2,8.2,1.0,0.0,6.0,1.0,-8.08,-8.08,-8.08,-8.08,1.0,0.0,6.0,1.0,1.42,1.42,1.42,1.42,1.0,0.0,6.0,1.0,1016.7,1016.7,1016.7,1016.7,1.0,0.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,10,24094,-179.6,-17.4,-2.21,-1.0,0.66,-0.81,11.0,1.52,12.0,0.4,-17.7,-7.4,-1.6,-8.7,10.0,10.1,12.0,0.3,-0.1,3.54,5.93,3.17,5.0,3.52,12.0,0.8,-2.0,11.9,27.0,12.5,4.0,17.2,10.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-201.9,-149.3,-133.0,-152.0,12.0,48.3,10.0,0.4,-114.9,114.5,134.2,59.6,12.0,120.5,10.0,0.4,-125.7,-115.0,-69.9,-98.7,5.0,46.1,8.0,0.8,-106.4,81.9,105.3,15.8,5.0,116.1,8.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,10,24094,-179.6,14.4,0.13,0.4,0.81,0.47,3.0,0.5,26.0,0.7,1.0,3.1,6.9,3.9,3.0,4.4,26.0,0.7,4.86,5.18,7.61,6.21,3.0,2.2,26.0,0.7,48.2,63.7,66.2,57.4,3.0,14.3,26.0,0.7,28.0,28.0,28.27,28.13,3.0,0.23,26.0,0.7,27.32,28.0,28.0,27.67,3.0,0.58,26.0,0.7,16.45,18.56,18.85,17.67,3.0,1.92,26.0,0.7,69.7,78.4,83.0,76.4,3.0,9.9,26.0,0.7,8.02,8.7,11.16,9.57,3.0,2.42,26.0,0.7,-10.68,-7.58,-7.55,-9.08,3.0,2.63,26.0,0.7,-0.23,2.14,3.65,1.72,3.0,2.87,26.0,0.7,1010.28,1011.3,1013.01,1011.63,3.0,2.02,26.0,0.7,3.6,7.0,7.0,5.3,3.0,2.9,26.0,0.7,69.7,78.4,83.0,76.4,3.0,9.9,26.0,0.7,-122.5,-65.5,-60.7,-91.0,3.0,50.4,26.0,0.7,1.3,26.3,34.2,17.9,3.0,25.1,26.0,0.7,-298.9,-212.3,-206.3,-251.6,3.0,75.9,26.0,0.7,-6.6,59.8,99.2,46.6,3.0,78.3,26.0,0.7,-198.9,-143.1,-125.5,-161.7,3.0,56.1,26.0,0.7,-1.5,39.6,69.0,33.9,3.0,51.9,26.0,0.7,-65.2,-62.8,-44.2,-54.9,3.0,16.8,26.0,0.7,-4.5,11.1,17.5,6.6,3.0,16.6,26.0,0.7,520.5,658.5,1479.0,992.0,3.0,759.0,26.0,0.7,520.0,660.0,1480.0,990.0,3.0,760.0,26.0,0.7
2007,10,24094,-179.6,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45,2.1,3.37,2.86,7.0,2.71,8.0,0.1,-2.36,-1.3,-0.4,-2.01,7.0,2.57,8.0,0.1,-0.21,1.15,2.26,0.45,7.0,2.3,8.0,0.1,1012.64,1013.25,1017.22,1014.25,8.0,2.3,10.0,0.1,4.0,4.0,5.4,4.7,3.0,1.2,20.0,0.3,80.1,80.6,82.9,81.5,3.0,2.2,20.0,0.3,-9.0,-3.4,-0.2,-11.5,7.0,23.9,8.0,0.1,-1.8,1.7,5.9,-2.9,7.0,15.6,8.0,0.1,-65.0,-34.6,-10.9,-55.3,7.0,71.7,8.0,0.1,-5.8,31.5,60.1,11.8,7.0,63.4,8.0,0.1,-121.0,-81.1,-41.3,-81.1,2.0,82.6,14.0,0.5,-61.5,-20.6,20.3,-20.6,2.0,84.8,14.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,10,24094,-179.6,26.7,-1.68,-1.0,-0.32,-1.0,2.0,1.41,24.0,0.5,-6.1,-3.6,-1.1,-3.6,2.0,5.1,24.0,0.5,4.47,5.29,6.1,5.29,2.0,1.69,24.0,0.5,7.8,10.6,13.4,10.6,2.0,5.8,24.0,0.5,26.16,26.5,26.84,26.5,2.0,0.71,24.0,0.5,27.16,27.5,27.84,27.5,2.0,0.71,24.0,0.5,15.83,16.19,16.56,16.19,2.0,0.76,24.0,0.5,71.1,71.3,71.5,71.3,2.0,0.4,24.0,0.5,1.41,2.3,3.19,2.3,2.0,1.84,24.0,0.5,-3.0,-2.16,-1.33,-2.16,2.0,1.73,24.0,0.5,-1.09,-0.79,-0.48,-0.79,2.0,0.63,24.0,0.5,1020.62,1021.1,1021.58,1021.1,2.0,0.99,24.0,0.5,2.0,2.0,2.0,2.0,2.0,0.0,24.0,0.5,71.1,71.3,71.5,71.3,2.0,0.4,24.0,0.5,-10.4,-6.6,-2.7,-6.6,2.0,7.9,24.0,0.5,-3.8,-2.4,-1.0,-2.4,2.0,2.9,24.0,0.5,-83.7,-60.0,-36.4,-60.0,2.0,49.0,24.0,0.5,-30.5,-21.9,-13.2,-21.9,2.0,17.8,24.0,0.5,-50.0,-35.7,-21.4,-35.7,2.0,29.6,24.0,0.5,-18.2,-13.0,-7.8,-13.0,2.0,10.8,24.0,0.5,-12.6,-10.0,-7.3,-10.0,2.0,5.5,24.0,0.5,-4.6,-3.6,-2.7,-3.6,2.0,2.0,24.0,0.5,8.0,24.0,39.5,24.0,2.0,32.5,24.0,0.5,10.0,25.0,40.0,25.0,2.0,30.0,24.0,0.5
2007,10,24094,-179.6,32.4,-1.5,-1.2,0.46,-0.5,5.0,1.61,12.0,0.2,-13.0,-6.8,-1.5,-6.9,5.0,6.5,12.0,0.2,0.63,1.77,4.06,2.46,5.0,2.53,12.0,0.2,5.5,6.8,12.1,8.7,5.0,4.3,12.0,0.2,23.0,25.4,26.1,24.78,5.0,1.71,12.0,0.2,24.4,24.5,26.19,25.07,6.0,1.13,14.0,0.2,16.39,16.84,17.81,16.95,6.0,1.2,14.0,0.2,83.5,86.6,88.9,86.2,6.0,4.2,14.0,0.2,2.59,5.95,8.7,5.55,6.0,3.08,14.0,0.2,-1.6,-1.51,0.16,-0.95,6.0,1.07,14.0,0.2,2.19,5.78,8.57,5.32,6.0,3.2,14.0,0.2,1020.6,1021.65,1022.78,1021.9,6.0,1.5,14.0,0.2,2.0,2.5,3.6,3.0,6.0,1.5,14.0,0.2,83.5,86.6,88.9,86.2,6.0,4.2,14.0,0.2,-13.1,-7.8,0.2,-6.9,6.0,6.4,14.0,0.2,6.3,34.5,74.5,37.7,6.0,31.7,14.0,0.2,-40.2,-36.5,3.9,-23.9,6.0,27.2,14.0,0.2,52.7,152.6,209.9,133.9,6.0,79.4,14.0,0.2,-27.7,-25.3,2.4,-16.8,6.0,18.4,14.0,0.2,36.9,104.5,143.5,91.6,6.0,54.3,14.0,0.2,-1.9,-0.9,1.9,0.0,5.0,3.2,12.0,0.2,5.0,5.4,11.7,8.0,5.0,4.7,12.0,0.2,21.5,212.0,658.5,295.0,6.0,296.0,14.0,0.2,20.0,210.0,660.0,295.0,6.0,295.0,14.0,0.2
