Year,Month,Longitude,Latitude,Ss1,Ss3,Ss5,Sm,Sn,Ss,Sd,Sht,As1,As3,As5,Am,An,As,Ad,Aht,Qs1,Qs3,Qs5,Qm,Qn,Qs,Qd,Qht,Rs1,Rs3,Rs5,Rm,Rn,Rs,Rd,Rht,Ws1,Ws3,Ws5,Wm,Wn,Ws,Wd,Wht,Us1,Us3,Us5,Um,Un,Us,Ud,Uht,Vs1,Vs3,Vs5,Vm,Vn,Vs,Vd,Vht,Ps1,Ps3,Ps5,Pm,Pn,Ps,Pd,Pht,Cs1,Cs3,Cs5,Cm,Cn,Cs,Cd,Cht,Xs1,Xs3,Xs5,Xm,Xn,Xs,Xd,Xht,Ys1,Ys3,Ys5,Ym,Yn,Ys,Yd,Yht,Ds1,Ds3,Ds5,Dm,Dn,Ds,Dd,Dht,Es1,Es3,Es5,Em,En,Es,Ed,Eht,Fs1,Fs3,Fs5,Fm,Fn,Fs,Fd,Fht,Gs1,Gs3,Gs5,Gm,Gn,Gs,Gd,Ght,Is1,Is3,Is5,Im,In,Is,Id,Iht,Js1,Js3,Js5,Jm,Jn,Js,Jd,Jht,Ks1,Ks3,Ks5,Km,Kn,Ks,Kd,Kht,Ls1,Ls3,Ls5,Lm,Ln,Ls,Ld,Lht,Ms1,Ms3,Ms5,Mm,Mn,Ms,Md,Mht,Ns1,Ns3,Ns5,Nm,Nn,Ns,Nd,Nht,B1s1,B1s3,B1s5,B1m,B1n,B1s,B1d,B1ht,B2s1,B2s3,B2s5,B2m,B2n,B2s,B2d,B2ht
2002,12,-179.9,-17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.11,8.0,8.89,8.0,2.0,1.84,28.0,1.0,-6.99,-6.71,-6.43,-6.71,2.0,0.59,28.0,1.0,-4.67,-1.84,0.98,-1.84,2.0,5.85,28.0,1.0,1005.65,1007.7,1009.75,1007.7,2.0,4.24,28.0,1.0,4.5,5.5,6.5,5.5,2.0,2.1,28.0,1.0,-62.4,-54.2,-46.0,-54.2,2.0,17.0,28.0,1.0,-44.3,-20.1,4.1,-20.1,2.0,50.2,28.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-186.4,-181.3,-176.2,-181.3,2.0,10.6,28.0,1.0,-123.2,-47.6,28.1,-47.6,2.0,156.7,28.0,1.0,-146.2,-140.0,-133.8,-140.0,2.0,12.8,28.0,1.0,-97.7,-38.7,20.2,-38.7,2.0,122.2,28.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,12,-179.9,-17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.4,0.4,0.4,1.0,0.0,24.0,1.0,2.7,2.7,2.7,2.7,1.0,0.0,24.0,1.0,2.92,2.92,2.92,2.92,1.0,0.0,24.0,1.0,19.5,19.5,19.5,19.5,1.0,0.0,24.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.4,-18.4,-18.4,-18.4,1.0,0.0,24.0,1.0,6.7,6.7,6.7,6.7,1.0,0.0,24.0,1.0,380.5,552.5,724.5,552.5,2.0,356.0,28.0,1.0,380.0,555.0,725.0,555.0,2.0,355.0,28.0,1.0
2002,12,-179.8,-43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.39,5.0,5.82,5.1,3.0,1.05,26.0,1.0,3.84,3.85,4.89,4.35,3.0,0.88,26.0,1.0,-1.67,1.4,2.64,0.51,3.0,3.25,26.0,1.0,1016.06,1020.5,1021.11,1018.63,3.0,4.04,26.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.6,65.5,79.1,70.7,3.0,12.9,26.0,1.0,-26.1,23.8,42.7,8.7,3.0,52.0,26.0,1.0,36.8,40.9,50.3,43.5,3.0,10.1,26.0,1.0,-16.8,14.9,24.7,4.2,3.0,31.8,26.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,12,-179.7,-67.5,-1.13,-0.75,-0.37,-0.75,2.0,0.78,20.0,1.0,-0.41,0.0,1.02,0.3,3.0,1.08,20.0,1.0,2.49,2.49,2.49,2.49,1.0,0.0,20.0,1.0,64.0,64.0,64.0,64.0,1.0,0.0,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.03,-0.45,0.13,-0.45,2.0,1.2,20.0,1.0,-2.6,-1.0,0.7,-1.0,2.0,3.4,20.0,1.0,1.05,1.05,1.05,1.05,1.0,0.0,20.0,1.0,2.7,2.7,2.7,2.7,1.0,0.0,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,12,-179.7,-43.9,13.1,13.1,13.1,13.1,1.0,0.0,16.0,1.0,15.93,16.0,16.68,16.3,3.0,0.61,26.0,1.0,9.43,10.17,10.48,9.96,3.0,0.79,26.0,1.0,83.4,89.1,90.7,87.1,3.0,5.6,26.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,8.0,8.0,1.0,0.0,16.0,1.0,16.9,19.2,28.8,22.7,3.0,9.3,26.0,1.0,-11.3,5.7,12.8,0.9,3.0,18.1,26.0,1.0,-2.9,-2.9,-2.9,-2.9,1.0,0.0,16.0,1.0,-14.5,-14.5,-14.5,-14.5,1.0,0.0,16.0,1.0,0.24,0.24,0.24,0.24,1.0,0.0,16.0,1.0,1.2,1.2,1.2,1.2,1.0,0.0,16.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,0.9,0.9,0.9,1.0,0.0,16.0,1.0,0.8,0.8,0.8,0.8,1.0,0.0,16.0,1.0,86.5,125.0,202.5,144.0,3.0,86.5,26.0,1.0,85.0,125.0,200.0,145.0,3.0,85.0,26.0,1.0
2002,12,-179.7,-39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.5,0.5,1.0,0.0,4.0,0.0,1.1,1.1,1.1,1.1,1.0,0.0,4.0,0.0,1.95,1.95,1.95,1.95,1.0,0.0,4.0,0.0,4.1,4.1,4.1,4.1,1.0,0.0,4.0,0.0,12.9,12.9,12.9,12.9,1.0,0.0,4.0,0.0,-35.5,-35.5,-35.5,-35.5,1.0,0.0,4.0,0.0,8.1,8.1,8.1,8.1,1.0,0.0,4.0,0.0,-22.3,-22.3,-22.3,-22.3,1.0,0.0,4.0,0.0,1.4,1.4,1.4,1.4,1.0,0.0,4.0,0.0,-3.8,-3.8,-3.8,-3.8,1.0,0.0,4.0,0.0,135.5,407.0,678.0,407.0,2.0,562.0,14.0,0.5,135.0,405.0,680.0,405.0,2.0,560.0,14.0,0.5
2002,12,-179.7,-31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.08,5.1,7.97,6.0,3.0,2.95,10.0,1.0,1.84,2.31,3.4,2.61,3.0,1.17,10.0,1.0,-7.29,-3.28,0.84,-3.23,3.0,5.96,10.0,1.0,1013.81,1015.55,1017.29,1015.55,2.0,3.61,14.0,1.0,2.6,6.0,6.7,4.7,3.0,3.2,10.0,1.0,10.5,15.0,18.4,14.4,3.0,5.8,10.0,1.0,-63.4,-16.7,1.5,-30.7,3.0,49.1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,12,-179.7,38.4,12.63,13.0,14.83,13.84,5.0,2.34,14.0,0.2,10.67,13.0,13.09,12.18,8.0,1.55,16.0,0.3,6.04,7.05,7.53,6.86,8.0,1.0,16.0,0.3,68.8,79.1,85.8,78.1,8.0,8.0,16.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.15,0.0,3.03,1.3,5.0,2.25,14.0,0.2,-1.7,0.0,35.8,14.1,5.0,21.8,14.0,0.2,1.92,2.16,4.76,3.23,5.0,2.09,14.0,0.2,9.9,16.9,59.0,31.0,5.0,25.9,14.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,10.9,49.0,25.9,5.0,23.0,14.0,0.2,5.0,12.9,26.8,16.2,5.0,13.5,14.0,0.2,159.5,1351.5,3407.0,1643.0,8.0,1609.5,16.0,0.3,160.0,1350.0,3405.0,1645.0,8.0,1610.0,16.0,0.3
2002,12,-179.7,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,6.7,6.3,3.0,0.6,6.0,0.3,269.8,362.5,383.9,328.5,4.0,93.8,12.0,0.3,-258.1,-122.9,60.1,-100.1,4.0,197.5,12.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,12,-179.6,-35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.94,8.6,12.04,9.45,4.0,3.3,16.0,0.8,-1.33,4.98,8.33,3.56,4.0,6.17,16.0,0.8,-8.58,-0.39,5.99,-1.25,4.0,8.53,16.0,0.8,1013.22,1016.5,1018.63,1015.95,4.0,3.4,16.0,0.8,4.5,5.0,6.0,5.3,4.0,1.3,16.0,0.8,-10.1,46.0,101.5,45.7,4.0,69.0,16.0,0.8,-97.6,-1.2,52.6,-21.5,4.0,95.8,16.0,0.8,0.29,0.65,0.9,0.6,4.0,0.39,16.0,0.8,2.8,5.9,9.0,5.9,4.0,4.3,16.0,0.8,1.8,2.73,3.31,2.56,4.0,0.9,16.0,0.8,15.5,22.7,35.5,25.4,4.0,15.2,16.0,0.8,-32.3,86.6,153.7,61.9,4.0,119.8,16.0,0.8,-158.4,2.4,114.2,-20.9,4.0,160.9,16.0,0.8,-17.1,53.7,91.0,37.7,4.0,70.1,16.0,0.8,-96.7,-2.4,67.7,-14.0,4.0,96.2,16.0,0.8,-6.4,10.0,23.5,8.6,4.0,19.2,16.0,0.8,-23.0,2.3,16.1,-3.2,4.0,24.6,16.0,0.8,335.5,686.5,1883.0,1090.0,4.0,1109.0,16.0,0.8,335.0,685.0,1885.0,1090.0,4.0,1110.0,16.0,0.8
