Year,Month,Running Month,Longitude,Latitude,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
2009,9,24117,-179.9,-19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.95,-0.4,0.15,-0.4,2.0,1.13,20.0,0.0,-7.3,-3.1,1.1,-3.1,2.0,8.7,20.0,0.0,1.09,2.46,3.83,2.46,2.0,2.84,20.0,0.0,8.4,18.9,29.5,18.9,2.0,21.9,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5,-0.9,-0.3,-0.9,2.0,1.2,20.0,0.0,2.9,15.7,28.5,15.7,2.0,26.4,20.0,0.0,165.0,456.5,456.5,314.5,3.0,246.5,22.0,0.0,165.0,455.0,455.0,315.0,3.0,245.0,22.0,0.0
2009,9,24117,-179.9,36.3,8.0,8.0,8.0,8.0,1.0,0.0,16.0,0.0,7.52,7.52,7.52,7.52,1.0,0.0,16.0,0.0,2.74,2.74,2.74,2.74,1.0,0.0,16.0,0.0,1020.0,1020.0,1020.0,1020.0,1.0,0.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,9,24117,-179.8,-33.7,6.6,7.45,8.3,7.45,2.0,1.77,22.0,0.5,-3.16,1.6,6.36,1.6,2.0,9.86,22.0,0.5,1.76,2.31,2.85,2.31,2.0,1.12,22.0,0.5,1007.74,1010.4,1013.06,1010.4,2.0,5.52,22.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,6.5,7.5,6.5,2.0,2.1,22.0,0.5,90.3,91.7,93.0,91.7,2.0,2.9,22.0,0.5,-16.2,20.6,57.4,20.6,2.0,76.2,22.0,0.5,14.1,16.2,18.3,16.2,2.0,4.3,22.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46.5,28.0,102.5,28.0,2.0,154.3,22.0,0.5,27.8,35.5,43.2,35.5,2.0,16.0,22.0,0.5,-31.2,16.8,64.8,16.8,2.0,99.5,22.0,0.5,17.8,23.1,28.4,23.1,2.0,11.0,22.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,9,24117,-179.8,-19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.91,24.0,25.64,24.27,3.0,2.01,20.0,0.3,22.48,22.8,23.3,23.03,7.0,1.03,20.0,0.3,13.22,14.86,17.12,15.16,3.0,2.87,22.0,0.0,78.2,83.7,88.6,83.4,3.0,7.7,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,9,24117,-179.8,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.2,-2.7,14.0,2.1,6.0,17.4,16.0,0.7,-18.6,-2.2,14.3,-4.0,6.0,27.4,16.0,0.7,127.0,941.0,2259.0,1390.0,9.0,1541.5,18.0,0.8,125.0,940.0,2260.0,1390.0,9.0,1540.0,18.0,0.8
2009,9,24117,-179.8,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9,17.0,17.14,16.87,7.0,0.9,16.0,0.7,17.04,18.0,19.0,17.81,10.0,1.54,16.0,0.8,8.22,9.35,13.0,10.11,9.0,2.33,18.0,0.8,72.0,73.5,95.3,78.9,9.0,12.9,18.0,0.8,5.8,7.5,8.0,7.0,6.0,1.3,20.0,0.7,72.0,73.5,95.3,78.9,9.0,12.9,18.0,0.8,-28.4,4.5,73.6,24.1,9.0,63.3,18.0,0.8,-19.7,26.3,145.8,55.8,9.0,114.4,18.0,0.8,-2.0,-2.0,1.01,-0.71,7.0,1.99,16.0,0.7,-22.6,-15.9,-1.3,-10.6,6.0,22.5,16.0,0.7,-1.63,1.93,3.22,1.39,6.0,2.59,16.0,0.7,-15.9,20.8,37.6,15.8,6.0,27.9,16.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,9,24117,-179.7,-19.6,4.56,7.7,7.7,6.17,3.0,2.66,22.0,0.0,-2.63,0.0,2.12,-0.25,3.0,3.48,22.0,0.0,-4.55,0.0,5.26,0.34,3.0,7.19,22.0,0.0,1010.0,1012.9,1013.84,1012.5,7.0,1.81,20.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,7.4,6.7,3.0,1.2,22.0,0.0,78.2,83.7,88.6,83.4,3.0,7.7,22.0,0.0,-20.2,0.0,6.6,-6.7,3.0,20.5,22.0,0.0,-35.0,0.0,40.5,2.6,3.0,55.4,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.2,0.0,49.1,-8.4,3.0,84.8,22.0,0.0,-114.7,0.0,115.6,0.5,3.0,168.7,22.0,0.0,-47.7,0.0,31.5,-8.0,3.0,58.4,22.0,0.0,-82.7,0.0,65.5,-8.4,3.0,108.8,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,9,24117,-179.7,40.4,5.03,9.8,13.1,9.7,9.0,4.23,18.0,0.8,-2.78,0.89,7.51,2.22,9.0,5.63,18.0,0.8,-3.88,5.0,11.34,3.75,9.0,8.41,18.0,0.8,1011.24,1016.0,1021.57,1016.47,10.0,6.85,16.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-47.9,15.9,142.6,40.7,9.0,103.6,18.0,0.8,-70.1,95.0,205.8,71.9,9.0,140.8,18.0,0.8,-24.3,7.2,102.6,26.7,9.0,62.6,18.0,0.8,-32.1,50.4,112.9,43.0,9.0,73.8,18.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,9,24117,-179.7,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.07,-0.8,-0.01,-0.91,14.0,0.86,12.0,0.7,-21.4,-6.0,0.0,-10.7,14.0,12.6,12.0,0.7,-0.23,0.04,0.81,0.16,14.0,0.66,12.0,0.7,-2.3,0.1,7.1,0.9,14.0,7.1,12.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.2,-0.4,7.0,-0.1,14.0,6.5,12.0,0.7,-0.5,0.0,1.3,-0.2,14.0,3.1,12.0,0.7,373.0,1092.5,3308.0,2006.0,21.0,2180.0,16.0,0.8,375.0,1095.0,3310.0,2005.0,21.0,2180.0,16.0,0.8
2009,9,24117,-179.7,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,6.4,7.0,6.49,24.0,1.36,12.0,0.6,7.12,7.5,7.97,7.66,21.0,1.26,16.0,0.8,5.75,5.97,6.22,6.02,14.0,0.57,12.0,0.7,87.2,93.7,96.6,91.9,14.0,5.9,12.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
