Year,Month,Running Month,Longitude,Latitude,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations
2008,9,24105,-179.9,-17.6,-18.7,-18.7,-18.7,-18.7,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,184.0,294.5,405.0,294.5,2.0,229.0,12.0,0.0,185.0,295.0,405.0,295.0,2.0,230.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,9,24105,-179.9,-7.6,-31.1,-20.3,-6.6,-19.9,19.0,12.5,16.0,0.6,-12.2,-3.6,5.1,-4.7,19.0,8.4,16.0,0.6,3.0,22.0,74.0,36.0,37.0,39.0,16.0,0.6,5.0,20.0,75.0,35.0,37.0,40.0,16.0,0.6,28.6,28.85,29.28,28.91,40.0,0.28,16.0,0.6,27.1,27.7,28.1,27.64,40.0,0.6,16.0,0.6,17.53,17.57,18.65,17.68,21.0,0.68,16.0,0.6,72.6,76.4,80.5,76.5,40.0,3.8,16.0,0.6,1.44,2.8,4.2,2.81,37.0,1.31,16.0,0.6,-3.94,-2.56,-0.68,-2.39,37.0,1.56,16.0,0.6,-1.73,-0.49,0.65,-0.58,37.0,1.08,16.0,0.6,1008.95,1009.6,1011.27,1009.94,21.0,1.13,16.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,1.2,1.6,1.27,40.0,0.44,16.0,0.6,1.4,3.4,6.0,3.7,37.0,2.1,16.0,0.6,6.22,7.47,8.08,7.41,21.0,0.89,16.0,0.6,11.3,21.0,31.9,22.9,19.0,10.6,16.0,0.6,-107.2,-71.7,-18.3,-66.0,37.0,43.1,16.0,0.6,-46.7,-13.3,17.9,-15.7,37.0,29.7,16.0,0.6,-73.3,-45.0,-16.8,-44.7,19.0,26.9,16.0,0.6,-28.7,-9.2,11.2,-11.9,19.0,21.4,16.0,0.6
2008,9,24105,-179.9,-5.5,-37.3,-25.5,-9.2,-24.3,26.0,13.4,18.0,0.4,-3.1,5.1,16.1,6.0,26.0,10.7,18.0,0.4,3.5,46.5,185.0,83.0,51.0,105.0,18.0,0.5,5.0,45.0,185.0,85.0,51.0,105.0,18.0,0.5,28.8,29.05,29.26,29.02,54.0,0.19,18.0,0.5,26.33,27.3,28.0,27.19,53.0,0.88,18.0,0.5,17.51,17.54,17.57,17.58,28.0,0.55,18.0,0.4,74.1,78.2,80.0,78.0,54.0,4.3,18.0,0.5,1.5,3.6,5.7,3.67,51.0,1.73,18.0,0.5,-5.14,-3.38,-1.15,-3.25,51.0,1.85,18.0,0.5,-0.72,0.5,2.16,0.65,51.0,1.46,18.0,0.5,1010.24,1011.2,1012.41,1011.34,29.0,1.13,18.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,1.7,2.62,1.84,53.0,0.83,18.0,0.5,2.2,6.1,10.1,6.6,50.0,4.8,18.0,0.5,7.2,7.91,8.06,7.67,28.0,0.62,18.0,0.4,12.0,28.2,40.4,27.7,26.0,12.1,18.0,0.4,-144.8,-93.1,-31.8,-89.9,50.0,49.7,18.0,0.5,-19.9,12.9,57.4,17.9,50.0,39.6,18.0,0.5,-89.4,-53.1,-26.1,-55.4,26.0,30.8,18.0,0.4,-6.2,12.6,35.2,13.9,26.0,24.7,18.0,0.4
2008,9,24105,-179.9,-3.5,-40.6,-34.9,-26.9,-34.0,15.0,6.9,18.0,0.7,6.9,12.6,15.4,12.4,15.0,5.3,18.0,0.7,97.5,132.5,214.5,148.0,27.0,56.5,18.0,0.7,95.0,135.0,215.0,150.0,27.0,55.0,18.0,0.7,28.3,28.4,28.7,28.46,27.0,0.18,18.0,0.7,27.01,27.2,27.49,27.33,27.0,0.44,18.0,0.7,16.51,17.54,17.58,17.28,15.0,0.75,18.0,0.7,73.2,76.9,78.2,76.2,27.0,2.3,18.0,0.7,4.6,5.1,5.99,5.21,27.0,0.66,18.0,0.7,-5.69,-4.71,-3.98,-4.81,27.0,0.86,18.0,0.7,1.1,1.74,2.43,1.84,27.0,0.63,18.0,0.7,1009.82,1010.4,1011.23,1010.41,15.0,0.81,18.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,1.3,1.6,1.14,27.0,0.5,18.0,0.7,4.0,6.4,7.8,5.8,27.0,2.5,18.0,0.7,6.48,7.17,8.05,7.11,15.0,0.87,18.0,0.7,31.1,36.7,41.6,36.7,15.0,5.8,18.0,0.7,-155.1,-128.1,-108.2,-131.4,27.0,24.0,18.0,0.7,30.9,47.3,65.6,50.2,27.0,17.2,18.0,0.7,-98.7,-84.1,-70.3,-83.0,15.0,15.8,18.0,0.7,17.4,27.6,42.4,29.8,15.0,11.6,18.0,0.7
2008,9,24105,-179.9,-1.5,-45.6,-36.5,-31.7,-37.1,15.0,7.9,20.0,0.2,0.0,0.0,6.8,2.8,15.0,4.7,20.0,0.2,97.5,180.5,243.0,174.5,30.0,69.5,20.0,0.2,95.0,180.0,245.0,175.0,30.0,70.0,20.0,0.2,27.7,27.9,28.32,27.92,31.0,0.46,20.0,0.3,26.58,27.1,27.52,27.09,31.0,0.46,20.0,0.3,16.51,16.54,17.58,17.16,16.0,0.9,20.0,0.3,73.0,75.9,79.6,76.5,30.0,3.3,20.0,0.2,4.6,5.65,6.24,5.48,30.0,0.78,20.0,0.2,-6.21,-5.38,-4.6,-5.42,30.0,0.76,20.0,0.2,0.0,0.29,1.11,0.49,30.0,0.66,20.0,0.2,1008.92,1009.8,1011.29,1010.01,17.0,1.0,20.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.2,0.83,31.0,0.56,20.0,0.3,2.5,5.9,7.4,5.1,30.0,2.3,20.0,0.2,5.76,6.92,7.64,6.49,16.0,1.55,20.0,0.3,32.1,37.3,45.8,37.5,15.0,7.9,20.0,0.2,-167.3,-145.5,-124.8,-146.8,30.0,20.2,20.0,0.2,0.0,8.0,29.7,13.2,30.0,17.5,20.0,0.2,-108.4,-88.5,-76.9,-92.3,15.0,13.1,20.0,0.2,0.0,0.0,18.4,6.8,15.0,11.8,20.0,0.2
2008,9,24105,-179.9,0.3,-57.8,-47.2,-35.4,-46.3,37.0,11.1,20.0,0.6,9.5,18.7,24.4,17.8,37.0,6.9,20.0,0.6,175.5,389.0,658.5,409.5,67.0,215.5,20.0,0.6,175.0,390.0,660.0,410.0,67.0,215.0,20.0,0.6,27.9,28.0,28.3,28.08,65.0,0.23,20.0,0.6,26.7,27.0,27.4,27.11,67.0,0.48,20.0,0.6,16.52,16.56,17.61,17.16,39.0,0.81,18.0,0.6,73.7,76.0,78.9,76.4,67.0,2.8,20.0,0.6,5.59,7.3,8.7,7.16,67.0,1.43,20.0,0.6,-8.12,-6.77,-5.0,-6.63,67.0,1.45,20.0,0.6,1.47,2.63,3.33,2.53,67.0,0.97,20.0,0.6,1007.7,1008.9,1010.2,1008.95,39.0,1.2,18.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,1.1,1.4,0.98,65.0,0.52,20.0,0.6,4.0,7.4,12.0,7.5,65.0,4.4,20.0,0.6,6.18,6.8,7.66,6.87,37.0,0.73,20.0,0.6,38.4,50.7,61.5,50.1,37.0,11.3,20.0,0.6,-218.5,-186.2,-136.9,-179.4,67.0,38.2,20.0,0.6,40.0,71.6,89.0,68.3,67.0,25.9,20.0,0.6,-135.6,-117.2,-81.5,-112.7,39.0,25.9,18.0,0.6,26.5,46.3,55.9,44.4,39.0,17.5,18.0,0.6
2008,9,24105,-179.9,2.1,-52.5,-45.3,-39.0,-44.9,36.0,7.1,22.0,0.4,0.0,6.9,11.9,5.4,36.0,6.4,22.0,0.4,301.0,456.5,636.0,471.0,71.0,197.5,22.0,0.5,300.0,455.0,635.0,470.0,71.0,195.0,22.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.5,2.5,1.8,4.0,1.0,22.0,0.3,75.5,77.8,85.8,79.1,73.0,5.1,22.0,0.5,-73.8,-55.7,-44.2,-58.6,71.0,16.2,22.0,0.5,0.0,5.6,15.1,6.7,71.0,8.4,22.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,9,24105,-179.9,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.1,28.3,28.4,28.27,73.0,0.17,22.0,0.5,27.2,27.5,28.0,27.48,73.0,0.59,22.0,0.5,17.59,17.62,18.75,18.12,37.0,0.86,22.0,0.4,75.5,77.8,85.8,79.1,73.0,5.1,22.0,0.5,6.7,7.7,8.6,7.64,71.0,1.05,22.0,0.5,-8.55,-7.31,-6.6,-7.52,71.0,1.05,22.0,0.5,0.0,0.82,1.87,0.85,71.0,1.03,22.0,0.5,1006.64,1007.5,1008.6,1007.54,37.0,0.99,22.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.6,1.26,0.79,73.0,0.62,22.0,0.5,1.4,4.6,9.1,5.9,71.0,4.9,22.0,0.5,5.46,6.32,6.62,6.06,37.0,0.87,22.0,0.4,39.9,46.4,52.8,45.7,36.0,7.2,22.0,0.4,-230.2,-202.2,-181.9,-206.9,71.0,27.0,22.0,0.5,0.0,22.6,50.7,23.4,71.0,28.2,22.0,0.5,-156.6,-135.4,-110.2,-135.4,36.0,24.1,22.0,0.4,0.0,19.9,34.3,15.9,36.0,20.3,22.0,0.4
2008,9,24105,-179.9,4.4,-43.7,-37.1,-17.6,-33.4,28.0,12.8,22.0,0.5,6.3,21.1,34.8,19.9,28.0,16.4,22.0,0.5,22.0,244.0,658.5,318.0,52.0,312.5,22.0,0.5,20.0,245.0,660.0,320.0,52.0,315.0,22.0,0.5,28.6,29.0,29.19,28.95,52.0,0.25,22.0,0.5,27.41,27.9,28.49,28.01,52.0,0.68,22.0,0.5,17.57,17.61,18.7,18.03,28.0,0.71,22.0,0.5,72.6,75.4,80.5,76.2,52.0,4.0,22.0,0.5,2.81,6.25,8.7,5.81,52.0,2.67,22.0,0.5,-7.53,-4.58,-2.45,-4.77,52.0,2.21,22.0,0.5,0.45,2.98,4.94,2.78,52.0,2.35,22.0,0.5,1007.33,1008.3,1009.8,1008.48,28.0,1.1,22.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,1.0,1.39,0.94,52.0,0.67,22.0,0.5,1.5,5.4,9.2,5.4,52.0,4.1,22.0,0.5,6.22,7.48,8.06,7.16,28.0,0.94,22.0,0.5,21.0,43.8,56.9,40.8,28.0,16.5,22.0,0.5,-207.5,-128.9,-66.8,-133.4,52.0,61.0,22.0,0.5,12.6,82.6,140.2,78.1,52.0,65.0,22.0,0.5,-132.8,-88.5,-45.1,-87.4,28.0,40.4,22.0,0.5,14.3,54.0,87.7,50.7,28.0,41.9,22.0,0.5
2008,9,24105,-179.9,6.5,-38.5,-18.9,13.8,-12.4,14.0,23.6,24.0,0.6,15.7,29.7,56.9,31.6,14.0,19.5,24.0,0.6,47.0,132.5,456.5,243.0,27.0,233.5,24.0,0.6,45.0,135.0,455.0,245.0,27.0,235.0,24.0,0.6,28.6,28.8,29.0,28.85,27.0,0.24,24.0,0.6,25.39,26.5,27.01,26.33,26.0,0.9,24.0,0.6,17.54,17.56,18.59,17.73,14.0,0.58,24.0,0.6,78.0,83.2,90.3,83.7,27.0,5.4,24.0,0.6,3.61,5.1,7.7,5.57,27.0,2.07,24.0,0.6,-5.35,-2.46,1.94,-1.63,27.0,3.12,24.0,0.6,2.38,3.98,7.06,4.32,27.0,2.13,24.0,0.6,1008.23,1010.05,1011.19,1009.82,14.0,1.18,24.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59,2.4,3.51,2.52,26.0,1.0,24.0,0.6,5.8,15.7,24.2,14.7,26.0,8.6,24.0,0.6,6.97,7.17,8.08,7.3,14.0,0.71,24.0,0.6,24.4,37.6,62.2,41.9,14.0,17.1,24.0,0.6,-113.6,-60.8,53.5,-37.5,26.0,80.4,24.0,0.6,63.4,109.1,184.7,116.0,26.0,56.4,24.0,0.6,-98.3,-40.6,34.5,-28.3,14.0,59.9,24.0,0.6,41.8,72.9,124.1,74.7,14.0,41.9,24.0,0.6
