Year,Month,Longitude,Latitude,Ss1,Ss3,Ss5,Sm,Sn,Ss,Sd,Sht,Sx,Sy,As1,As3,As5,Am,An,As,Ad,Aht,Ax,Ay,Qs1,Qs3,Qs5,Qm,Qn,Qs,Qd,Qht,Qx,Qy,Rs1,Rs3,Rs5,Rm,Rn,Rs,Rd,Rht,Ry,Ws1,Ws3,Ws5,Wm,Wn,Ws,Wd,Wht,Wx,Wy,Us1,Us3,Us5,Um,Un,Us,Ud,Uht,Ux,Uy,Vs1,Vs3,Vs5,Vm,Vn,Vs,Vd,Vht,Vx,Vy,Ps1,Ps3,Ps5,Pm,Pn,Ps,Pd,Pht,Px,Py,Cs1,Cs3,Cs5,Cm,Cn,Cs,Cd,Cht,Cx,Cy,Xs1,Xs3,Xs5,Xm,Xn,Xs,Xd,Xht,Xx,Xy,Ys1,Ys3,Ys5,Ym,Yn,Ys,Yd,Yht,Yx,Yy,Ds1,Ds3,Ds5,Dm,Dn,Ds,Dd,Dht,Dx,Dy,Es1,Es3,Es5,Em,En,Es,Ed,Eht,Ex,Ey,Fs1,Fs3,Fs5,Fm,Fn,Fs,Fd,Fht,Fx,Fy,Gs1,Gs3,Gs5,Gm,Gn,Gs,Gd,Ght,Gx,Gy,Is1,Is3,Is5,Im,In,Is,Id,Iht,Ix,Iy,Js1,Js3,Js5,Jm,Jn,Js,Jd,Jht,Jx,Jy,Ks1,Ks3,Ks5,Km,Kn,Ks,Kd,Kht,Kx,Ky,Ls1,Ls3,Ls5,Lm,Ln,Ls,Ld,Lht,Lx,Ly,Ms1,Ms3,Ms5,Mm,Mn,Ms,Md,Mht,Mx,My,Ns1,Ns3,Ns5,Nm,Nn,Ns,Nd,Nht,Nx,Ny,B1s1,B1s3,B1s5,B1m,B1n,B1s,B1d,B1ht,B1x,B1y,B2s1,B2s3,B2s5,B2m,B2n,B2s,B2d,B2ht,B2x,B2y
1976,4,0.0,-54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,4.6,4.6,4.6,1.0,0.0,26.0,0.0,0.4,0.8,1.57,1.57,1.57,1.57,1.0,0.0,26.0,0.0,0.4,0.8,4.32,4.32,4.32,4.32,1.0,0.0,26.0,0.0,0.4,0.8,1002.74,1003.05,1003.36,1003.05,2.0,0.64,26.0,0.0,0.2,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976,4,0.0,-52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,6.7,6.7,6.7,1.0,0.0,26.0,0.0,0.1,0.6,-5.13,-5.13,-5.13,-5.13,1.0,0.0,26.0,0.0,0.1,0.6,-4.31,-4.31,-4.31,-4.31,1.0,0.0,26.0,0.0,0.1,0.6,1007.6,1007.6,1007.6,1007.6,1.0,0.0,26.0,0.0,0.1,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976,4,0.0,-40.0,16.7,16.7,16.7,16.7,1.0,0.0,6.0,0.0,0.3,0.3,13.2,13.2,13.2,13.2,1.0,0.0,6.0,0.0,0.3,0.3,9.26,9.26,9.26,9.26,1.0,0.0,6.0,0.0,0.3,0.3,,,,,,,,,,8.2,8.2,8.2,8.2,1.0,0.0,6.0,0.0,0.3,0.3,8.08,8.08,8.08,8.08,1.0,0.0,6.0,0.0,0.3,0.3,-1.42,-1.42,-1.42,-1.42,1.0,0.0,6.0,0.0,0.3,0.3,1015.2,1015.2,1015.2,1015.2,1.0,0.0,6.0,0.0,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,3.5,3.5,1.0,0.0,6.0,0.0,0.3,0.3,28.7,28.7,28.7,28.7,1.0,0.0,6.0,0.0,0.3,0.3,2.51,2.51,2.51,2.51,1.0,0.0,6.0,0.0,0.3,0.3,20.6,20.6,20.6,20.6,1.0,0.0,6.0,0.0,0.3,0.3,106.6,106.6,106.6,106.6,1.0,0.0,6.0,0.0,0.3,0.3,-18.8,-18.8,-18.8,-18.8,1.0,0.0,6.0,0.0,0.3,0.3,74.8,74.8,74.8,74.8,1.0,0.0,6.0,0.0,0.3,0.3,-13.2,-13.2,-13.2,-13.2,1.0,0.0,6.0,0.0,0.3,0.3,20.3,20.3,20.3,20.3,1.0,0.0,6.0,0.0,0.3,0.3,-3.6,-3.6,-3.6,-3.6,1.0,0.0,6.0,0.0,0.3,0.3,551.5,551.5,551.5,551.5,1.0,0.0,6.0,0.0,0.3,0.3,550.0,550.0,550.0,550.0,1.0,0.0,6.0,0.0,0.3,0.3
1976,4,0.0,-38.0,16.0,16.0,16.0,16.0,1.0,0.0,16.0,0.0,0.8,0.4,15.0,15.0,15.0,15.0,1.0,0.0,16.0,0.0,0.8,0.4,8.13,8.13,8.13,8.13,1.0,0.0,16.0,0.0,0.8,0.4,77.0,77.0,77.0,77.0,1.0,0.0,16.0,0.0,0.4,2.1,2.1,2.1,2.1,1.0,0.0,16.0,0.0,0.8,0.4,-2.1,-2.1,-2.1,-2.1,1.0,0.0,16.0,0.0,0.8,0.4,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.8,0.4,1013.0,1013.0,1013.0,1013.0,1.0,0.0,16.0,0.0,0.8,0.4,7.0,7.0,7.0,7.0,1.0,0.0,16.0,0.0,0.8,0.4,-4.4,-4.4,-4.4,-4.4,1.0,0.0,16.0,0.0,0.8,0.4,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.8,0.4,1.0,1.0,1.0,1.0,1.0,0.0,16.0,0.0,0.8,0.4,2.1,2.1,2.1,2.1,1.0,0.0,16.0,0.0,0.8,0.4,3.15,3.15,3.15,3.15,1.0,0.0,16.0,0.0,0.8,0.4,6.6,6.6,6.6,6.6,1.0,0.0,16.0,0.0,0.8,0.4,-31.5,-31.5,-31.5,-31.5,1.0,0.0,16.0,0.0,0.8,0.4,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.8,0.4,-17.1,-17.1,-17.1,-17.1,1.0,0.0,16.0,0.0,0.8,0.4,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.8,0.4,-6.6,-6.6,-6.6,-6.6,1.0,0.0,16.0,0.0,0.8,0.4,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.8,0.4,9.5,9.5,9.5,9.5,1.0,0.0,16.0,0.0,0.8,0.4,10.0,10.0,10.0,10.0,1.0,0.0,16.0,0.0,0.8,0.4
1976,4,0.0,-36.0,16.7,16.7,16.7,16.7,1.0,0.0,6.0,0.0,0.3,0.3,14.44,17.1,19.76,17.1,2.0,5.52,6.0,0.5,0.2,0.3,9.36,9.56,9.77,9.56,2.0,0.42,6.0,0.5,0.2,0.3,69.7,81.5,93.2,81.5,2.0,24.4,6.0,0.5,0.3,3.49,5.4,7.31,5.4,2.0,3.96,6.0,0.5,0.2,0.3,3.34,5.26,7.18,5.26,2.0,3.98,6.0,0.5,0.2,0.3,-1.34,-1.16,-0.97,-1.16,2.0,0.38,6.0,0.5,0.2,0.3,1015.64,1016.6,1017.56,1016.6,2.0,1.98,6.0,0.5,0.2,0.3,7.0,7.0,7.0,7.0,1.0,0.0,8.0,1.0,0.1,0.4,15.9,36.3,56.7,36.3,2.0,42.3,6.0,0.5,0.2,0.3,-10.2,-7.0,-3.8,-7.0,2.0,6.6,6.0,0.5,0.2,0.3,3.5,3.5,3.5,3.5,1.0,0.0,6.0,0.0,0.3,0.3,28.7,28.7,28.7,28.7,1.0,0.0,6.0,0.0,0.3,0.3,2.51,2.51,2.51,2.51,1.0,0.0,6.0,0.0,0.3,0.3,20.6,20.6,20.6,20.6,1.0,0.0,6.0,0.0,0.3,0.3,60.1,79.0,97.8,79.0,2.0,39.1,6.0,0.5,0.2,0.3,-18.8,-18.7,-18.7,-18.7,2.0,0.1,6.0,0.5,0.2,0.3,32.1,49.5,66.8,49.5,2.0,35.9,6.0,0.5,0.2,0.3,-12.5,-11.0,-9.5,-11.0,2.0,3.1,6.0,0.5,0.2,0.3,20.3,20.3,20.3,20.3,1.0,0.0,6.0,0.0,0.3,0.3,-3.6,-3.6,-3.6,-3.6,1.0,0.0,6.0,0.0,0.3,0.3,102.5,284.5,466.5,284.5,2.0,377.5,6.0,0.5,0.2,0.3,100.0,285.0,465.0,285.0,2.0,375.0,6.0,0.5,0.2,0.3
1976,4,0.0,-32.0,20.0,20.0,20.0,20.0,1.0,0.0,26.0,1.0,0.6,0.7,18.0,18.0,18.0,18.0,1.0,0.0,26.0,1.0,0.6,0.7,9.28,9.28,9.28,9.28,1.0,0.0,26.0,1.0,0.6,0.7,73.0,73.0,73.0,73.0,1.0,0.0,26.0,1.0,0.7,4.6,4.6,4.6,4.6,1.0,0.0,26.0,1.0,0.6,0.7,-2.96,-2.96,-2.96,-2.96,1.0,0.0,26.0,1.0,0.6,0.7,-3.52,-3.52,-3.52,-3.52,1.0,0.0,26.0,1.0,0.6,0.7,1020.0,1020.0,1020.0,1020.0,1.0,0.0,26.0,1.0,0.6,0.7,8.0,8.0,8.0,8.0,1.0,0.0,26.0,1.0,0.6,0.7,-13.6,-13.6,-13.6,-13.6,1.0,0.0,26.0,1.0,0.6,0.7,-16.2,-16.2,-16.2,-16.2,1.0,0.0,26.0,1.0,0.6,0.7,2.0,2.0,2.0,2.0,1.0,0.0,26.0,1.0,0.6,0.7,9.2,9.2,9.2,9.2,1.0,0.0,26.0,1.0,0.6,0.7,5.16,5.16,5.16,5.16,1.0,0.0,26.0,1.0,0.6,0.7,23.7,23.7,23.7,23.7,1.0,0.0,26.0,1.0,0.6,0.7,-53.2,-53.2,-53.2,-53.2,1.0,0.0,26.0,1.0,0.6,0.7,-63.4,-63.4,-63.4,-63.4,1.0,0.0,26.0,1.0,0.6,0.7,-27.4,-27.4,-27.4,-27.4,1.0,0.0,26.0,1.0,0.6,0.7,-32.7,-32.7,-32.7,-32.7,1.0,0.0,26.0,1.0,0.6,0.7,-15.3,-15.3,-15.3,-15.3,1.0,0.0,26.0,1.0,0.6,0.7,-18.2,-18.2,-18.2,-18.2,1.0,0.0,26.0,1.0,0.6,0.7,97.5,97.5,97.5,97.5,1.0,0.0,26.0,1.0,0.6,0.7,95.0,95.0,95.0,95.0,1.0,0.0,26.0,1.0,0.6,0.7
1976,4,0.0,-30.0,21.62,21.65,21.68,21.65,2.0,0.07,18.0,0.5,0.3,0.6,19.04,19.35,19.66,19.35,2.0,0.64,18.0,0.5,0.3,0.6,8.48,8.94,9.4,8.94,2.0,0.95,18.0,0.5,0.3,0.6,60.4,64.8,69.3,64.8,2.0,9.2,18.0,0.5,0.6,1.67,2.05,2.43,2.05,2.0,0.78,18.0,0.5,0.3,0.6,-1.17,-0.1,0.98,-0.1,2.0,2.23,18.0,0.5,0.3,0.6,0.1,0.87,1.63,0.87,2.0,1.59,18.0,0.5,0.3,0.6,1018.9,1020.85,1022.8,1020.85,2.0,4.03,18.0,0.5,0.3,0.6,7.2,7.5,7.8,7.5,2.0,0.7,18.0,0.5,0.3,0.6,-3.3,-1.1,1.2,-1.1,2.0,4.6,18.0,0.5,0.3,0.6,0.5,2.4,4.3,2.4,2.0,3.9,18.0,0.5,0.3,0.6,1.96,2.3,2.64,2.3,2.0,0.71,18.0,0.5,0.3,0.6,4.3,4.4,4.6,4.4,2.0,0.3,18.0,0.5,0.3,0.6,6.66,7.05,7.45,7.05,2.0,0.82,18.0,0.5,0.3,0.6,11.3,14.8,18.2,14.8,2.0,7.2,18.0,0.5,0.3,0.6,-23.4,-2.6,18.2,-2.6,2.0,43.1,18.0,0.5,0.3,0.6,2.1,17.3,32.4,17.3,2.0,31.4,18.0,0.5,0.3,0.6,-9.4,0.2,9.8,0.2,2.0,19.8,18.0,0.5,0.3,0.6,0.5,7.0,13.4,7.0,2.0,13.4,18.0,0.5,0.3,0.6,-9.2,-1.6,6.0,-1.6,2.0,15.8,18.0,0.5,0.3,0.6,1.0,6.8,12.5,6.8,2.0,11.9,18.0,0.5,0.3,0.6,5.5,10.5,15.5,10.5,2.0,10.0,18.0,0.5,0.3,0.6,5.0,10.0,15.0,10.0,2.0,10.0,18.0,0.5,0.3,0.6
1976,4,0.0,-28.0,21.2,21.65,21.98,21.48,8.0,0.7,14.0,0.4,0.6,0.7,21.0,21.15,21.79,21.33,8.0,0.62,14.0,0.4,0.6,0.7,10.88,11.7,12.75,11.91,7.0,1.08,12.0,0.3,0.6,0.7,71.1,74.6,83.4,76.6,7.0,7.8,12.0,0.3,0.7,3.5,7.7,9.18,7.1,8.0,3.21,14.0,0.4,0.6,0.7,-9.04,-6.28,-3.03,-5.94,8.0,3.21,14.0,0.4,0.6,0.7,1.56,2.73,4.83,3.32,8.0,2.18,14.0,0.4,0.6,0.7,1018.48,1023.45,1025.97,1022.21,8.0,4.14,14.0,0.4,0.6,0.7,1.3,6.0,7.8,5.0,8.0,2.8,14.0,0.4,0.6,0.7,-83.1,-48.4,-11.7,-50.7,8.0,36.9,14.0,0.4,0.6,0.7,5.6,18.7,37.2,27.3,8.0,28.9,14.0,0.4,0.6,0.7,-1.08,0.6,0.98,0.15,8.0,1.07,14.0,0.4,0.6,0.7,-7.2,4.7,6.1,0.7,8.0,8.4,14.0,0.4,0.6,0.7,2.48,3.93,5.12,3.79,7.0,1.15,12.0,0.3,0.6,0.7,15.5,23.1,28.3,22.9,7.0,10.2,12.0,0.3,0.6,0.7,-195.5,-135.0,-62.4,-127.2,8.0,69.6,14.0,0.4,0.6,0.7,32.0,59.9,101.4,71.2,8.0,47.6,14.0,0.4,0.6,0.7,-102.8,-66.4,-27.8,-66.3,7.0,40.0,12.0,0.3,0.6,0.7,18.0,24.6,53.6,32.1,7.0,16.5,12.0,0.3,0.6,0.7,-26.9,-22.8,-13.1,-19.1,7.0,10.3,12.0,0.3,0.6,0.7,4.7,8.3,14.4,10.5,7.0,7.5,12.0,0.3,0.6,0.7,60.0,456.5,776.5,542.0,8.0,547.0,14.0,0.4,0.6,0.7,60.0,455.0,775.0,540.0,8.0,545.0,14.0,0.4,0.6,0.7
1976,4,0.0,-26.0,20.6,21.3,21.91,21.31,13.0,0.52,18.0,0.2,0.5,0.5,19.81,20.5,21.19,20.53,14.0,0.79,20.0,0.2,0.5,0.5,10.46,11.42,12.65,11.65,12.0,1.3,18.0,0.2,0.5,0.6,74.1,76.3,82.4,77.9,12.0,7.1,18.0,0.2,0.6,5.1,7.7,10.14,7.24,14.0,2.66,20.0,0.2,0.5,0.5,-9.96,-6.42,-4.36,-6.32,14.0,2.93,20.0,0.2,0.5,0.5,1.5,3.12,4.09,2.96,14.0,1.55,20.0,0.2,0.5,0.5,1017.81,1021.2,1023.0,1020.77,13.0,2.28,18.0,0.2,0.4,0.6,2.1,6.0,7.0,4.9,14.0,2.5,20.0,0.2,0.5,0.5,-101.4,-45.2,-20.2,-52.7,14.0,37.7,20.0,0.2,0.5,0.5,7.3,20.1,37.6,22.6,14.0,14.7,20.0,0.2,0.5,0.5,0.0,0.7,1.3,0.74,13.0,0.62,18.0,0.2,0.5,0.5,0.0,3.2,8.8,4.5,13.0,3.9,18.0,0.2,0.5,0.5,3.45,4.32,4.64,4.03,12.0,1.02,18.0,0.2,0.5,0.6,19.2,27.8,34.8,26.0,12.0,9.3,18.0,0.2,0.5,0.6,-199.7,-128.0,-89.6,-130.2,14.0,61.3,20.0,0.2,0.5,0.5,29.9,64.4,83.8,60.5,14.0,31.7,20.0,0.2,0.5,0.5,-81.4,-68.3,-45.1,-65.7,12.0,35.1,18.0,0.2,0.5,0.6,16.7,34.7,47.6,34.1,12.0,17.9,18.0,0.2,0.5,0.6,-29.9,-23.8,-14.6,-21.8,12.0,8.9,18.0,0.2,0.5,0.6,4.5,13.1,17.7,12.3,12.0,7.7,18.0,0.2,0.5,0.6,132.5,456.5,1052.5,517.0,14.0,476.5,20.0,0.2,0.5,0.5,135.0,455.0,1055.0,515.0,14.0,475.0,20.0,0.2,0.5,0.5
1976,4,0.0,-24.0,20.65,21.25,21.76,21.08,6.0,0.95,12.0,0.3,0.4,0.2,20.16,20.65,23.06,21.3,6.0,1.48,12.0,0.3,0.4,0.2,11.13,12.22,13.72,12.42,4.0,1.55,16.0,0.3,0.2,0.2,75.8,79.7,86.8,81.2,4.0,7.3,16.0,0.3,0.2,4.58,6.2,8.82,6.35,6.0,2.47,12.0,0.3,0.4,0.2,-6.76,-4.96,-3.25,-4.84,6.0,2.0,12.0,0.3,0.4,0.2,1.94,4.34,5.67,4.0,6.0,1.78,12.0,0.3,0.4,0.2,1017.45,1020.4,1021.22,1019.53,6.0,2.12,12.0,0.3,0.4,0.2,2.8,5.5,8.0,5.3,6.0,2.7,12.0,0.3,0.4,0.2,-59.7,-29.4,-17.5,-34.7,6.0,23.5,12.0,0.3,0.4,0.2,8.1,26.9,50.1,28.7,6.0,20.4,12.0,0.3,0.4,0.2,-2.33,0.85,1.3,-0.22,6.0,2.24,12.0,0.3,0.4,0.2,-17.3,3.3,9.4,-3.6,6.0,17.3,12.0,0.3,0.4,0.2,2.02,3.69,4.48,3.27,4.0,1.56,16.0,0.3,0.2,0.2,9.8,14.1,19.8,14.8,4.0,6.4,16.0,0.3,0.2,0.2,-150.8,-107.7,-65.1,-104.5,6.0,46.5,12.0,0.3,0.4,0.2,39.2,93.2,126.5,86.3,6.0,40.9,12.0,0.3,0.4,0.2,-63.3,-50.3,-32.8,-48.2,4.0,22.4,16.0,0.3,0.2,0.2,20.7,40.0,59.5,40.1,4.0,22.4,16.0,0.3,0.2,0.2,-16.3,-9.1,-6.8,-11.4,4.0,6.9,16.0,0.3,0.2,0.2,6.4,8.4,10.9,8.7,4.0,3.1,16.0,0.3,0.2,0.2,109.0,243.0,688.5,350.0,6.0,312.5,12.0,0.3,0.4,0.2,110.0,245.0,690.0,350.0,6.0,315.0,12.0,0.3,0.4,0.2
