Year,Month,Running Month,Longitude,Latitude,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
1971,10,23662,-179.9,14.2,27.2,27.2,27.2,27.2,1.0,0.0,28.0,0.0,28.5,28.5,28.5,28.5,1.0,0.0,28.0,0.0,19.71,19.71,19.71,19.71,1.0,0.0,28.0,0.0,81.4,81.4,81.4,81.4,1.0,0.0,28.0,0.0,9.3,9.3,9.3,9.3,1.0,0.0,28.0,0.0,-9.3,-9.3,-9.3,-9.3,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,1016.5,1016.5,1016.5,1016.5,1.0,0.0,28.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,28.0,0.0,81.4,81.4,81.4,81.4,1.0,0.0,28.0,0.0,-86.5,-86.5,-86.5,-86.5,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,-1.3,-1.3,-1.3,-1.3,1.0,0.0,28.0,0.0,-12.1,-12.1,-12.1,-12.1,1.0,0.0,28.0,0.0,2.78,2.78,2.78,2.78,1.0,0.0,28.0,0.0,25.9,25.9,25.9,25.9,1.0,0.0,28.0,0.0,-265.0,-265.0,-265.0,-265.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,-183.3,-183.3,-183.3,-183.3,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,-25.9,-25.9,-25.9,-25.9,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,804.5,804.5,804.5,804.5,1.0,0.0,28.0,0.0,805.0,805.0,805.0,805.0,1.0,0.0,28.0,0.0
1971,10,23662,-179.8,-27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.37,0.0,3.14,0.87,3.0,3.38,6.0,0.3,-9.1,0.0,22.6,6.6,3.0,23.9,6.0,0.3,0.71,1.02,5.96,3.28,3.0,4.32,6.0,0.3,5.0,6.9,42.8,23.5,3.0,31.2,6.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.2,-2.0,0.2,-20.1,3.0,34.1,6.0,0.3,-5.7,-3.5,-1.1,-3.4,3.0,3.4,6.0,0.3,278.0,373.0,530.5,418.0,5.0,223.0,10.0,0.6,280.0,375.0,530.0,420.0,5.0,225.0,10.0,0.6
1971,10,23662,-179.8,-27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.4,-24.4,91.1,-9.4,4.0,125.9,8.0,0.5,-141.8,-78.7,-12.6,-77.3,4.0,75.3,8.0,0.5,-63.0,-18.4,49.2,-7.4,4.0,68.9,8.0,0.5,-94.1,-53.4,-6.6,-50.5,4.0,50.6,8.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,10,23662,-179.7,-39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.43,7.2,8.97,7.2,2.0,3.68,12.0,1.0,4.5,6.59,8.68,6.59,2.0,4.33,12.0,1.0,-2.76,-2.33,-1.9,-2.33,2.0,0.89,12.0,1.0,999.36,1016.9,1019.97,1009.83,3.0,16.29,18.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.3,100.1,131.9,100.1,2.0,65.9,12.0,1.0,-41.9,-35.4,-28.9,-35.4,2.0,13.5,12.0,1.0,39.8,50.7,61.7,50.7,2.0,22.8,12.0,1.0,-26.3,-20.4,-14.5,-20.4,2.0,12.2,12.0,1.0,7.2,17.6,28.0,17.6,2.0,21.6,12.0,1.0,-5.2,-3.9,-2.6,-3.9,2.0,2.7,12.0,1.0,231.5,519.5,807.5,519.5,2.0,596.5,12.0,1.0,230.0,520.0,805.0,520.0,2.0,595.0,12.0,1.0
1971,10,23662,-179.7,-27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.52,7.2,7.97,7.32,5.0,1.18,10.0,0.6,-4.91,1.16,7.07,1.04,5.0,6.6,10.0,0.6,-6.37,-3.18,-0.68,-3.42,5.0,2.97,10.0,0.6,1011.34,1013.6,1017.94,1014.56,5.0,5.73,10.0,0.6,1.0,2.0,8.0,4.0,5.0,3.7,10.0,0.6,69.8,77.7,89.9,79.7,4.0,12.8,8.0,0.5,-35.4,7.8,53.7,9.8,5.0,52.4,10.0,0.6,-44.5,-29.6,-4.2,-25.1,5.0,20.9,10.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,10,23662,-179.7,54.2,4.98,6.0,8.0,6.22,13.0,1.59,16.0,0.6,4.07,5.0,6.0,4.89,15.0,1.76,14.0,0.6,3.3,3.6,4.45,3.83,5.0,0.6,10.0,0.6,62.8,65.0,79.3,69.9,5.0,8.7,10.0,0.6,6.92,12.0,20.19,12.82,13.0,5.75,14.0,0.5,-0.39,5.37,11.51,6.19,13.0,7.74,14.0,0.5,-10.25,-1.61,9.83,0.64,13.0,10.45,14.0,0.5,987.09,1013.4,1020.53,1007.28,15.0,16.8,14.0,0.6,3.9,6.0,8.0,6.0,13.0,2.1,16.0,0.6,62.8,65.0,79.3,69.9,5.0,8.7,10.0,0.6,-4.7,48.3,172.1,93.6,13.0,155.5,14.0,0.5,-135.6,-15.0,144.4,30.5,13.0,178.4,14.0,0.5,0.0,1.0,3.01,1.46,13.0,1.51,16.0,0.6,2.1,14.4,35.3,19.9,11.0,17.3,16.0,0.5,1.75,2.15,2.68,2.21,3.0,0.69,10.0,0.7,17.0,22.3,27.7,22.3,2.0,11.1,12.0,0.5,-1.7,29.6,64.7,30.8,13.0,38.6,14.0,0.5,-44.1,-8.9,59.8,8.2,13.0,57.9,14.0,0.5,14.6,32.4,59.4,36.8,4.0,30.0,12.0,0.5,-24.3,-10.6,3.7,-10.3,4.0,19.4,12.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,10,23662,-179.7,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,9.8,12.8,9.8,2.0,6.4,12.0,0.5,-25.4,-16.1,-6.8,-16.1,2.0,19.2,12.0,0.5,333.0,1728.0,8229.5,3331.0,13.0,3662.5,14.0,0.5,335.0,1730.0,8230.0,3330.0,13.0,3660.0,14.0,0.5
1971,10,23662,-179.6,-45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,4.6,4.6,4.6,1.0,0.0,30.0,1.0,-1.57,-1.57,-1.57,-1.57,1.0,0.0,30.0,1.0,-4.32,-4.32,-4.32,-4.32,1.0,0.0,30.0,1.0,1008.0,1008.0,1008.0,1008.0,1.0,0.0,30.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,10,23662,-179.6,-41.5,14.14,14.5,15.33,14.73,4.0,0.9,22.0,1.0,12.37,13.75,14.87,13.63,4.0,1.52,22.0,1.0,7.29,8.55,9.14,8.23,4.0,1.24,22.0,1.0,76.2,86.8,92.2,84.3,4.0,10.5,22.0,1.0,7.58,11.3,12.61,10.15,4.0,3.55,22.0,1.0,-1.48,2.63,5.82,2.19,4.0,5.11,22.0,1.0,-9.56,-7.11,4.07,-2.94,4.0,10.29,22.0,1.0,1000.5,1006.45,1010.46,1005.53,4.0,6.23,22.0,1.0,3.0,5.5,7.5,5.3,4.0,2.8,22.0,1.0,76.2,86.8,92.2,84.3,4.0,10.5,22.0,1.0,-25.6,22.6,68.2,21.4,4.0,63.9,22.0,1.0,-108.2,-62.1,70.3,-20.9,4.0,124.7,22.0,1.0,0.43,1.1,1.77,1.1,4.0,0.85,22.0,1.0,3.9,8.5,18.9,11.3,4.0,11.2,22.0,1.0,1.42,2.15,3.09,2.25,4.0,1.11,22.0,1.0,14.5,21.3,27.1,20.8,4.0,8.2,22.0,1.0,-16.5,36.9,87.3,35.5,4.0,71.3,22.0,1.0,-141.9,-101.3,45.3,-50.7,4.0,134.5,22.0,1.0,-13.4,22.1,52.7,19.7,4.0,44.5,22.0,1.0,-87.4,-57.8,36.9,-26.7,4.0,87.8,22.0,1.0,-2.6,5.0,13.2,5.3,4.0,11.3,22.0,1.0,-20.4,-13.8,7.0,-7.0,4.0,20.4,22.0,1.0,589.5,1477.0,2010.5,1308.0,4.0,901.5,22.0,1.0,590.0,1475.0,2010.0,1310.0,4.0,900.0,22.0,1.0
1971,10,23662,-179.6,-37.1,15.75,16.2,16.8,16.18,6.0,0.81,26.0,0.7,15.14,16.0,18.31,16.43,8.0,1.8,24.0,0.6,7.63,9.86,10.64,9.57,8.0,1.92,24.0,0.6,70.3,88.5,96.1,82.5,8.0,15.2,24.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.74,-0.1,0.33,-0.13,6.0,0.84,26.0,0.7,-4.4,-0.1,2.1,-0.6,6.0,4.1,26.0,0.7,-0.13,1.02,2.52,1.19,6.0,1.51,26.0,0.7,-0.6,7.8,17.1,8.6,6.0,9.9,26.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,5.4,16.1,7.5,6.0,9.3,26.0,0.7,-1.9,2.6,8.0,2.7,6.0,5.0,26.0,0.7,37.5,199.0,439.5,395.0,8.0,612.0,24.0,0.6,35.0,200.0,440.0,395.0,8.0,610.0,24.0,0.6
