Year,Month,Running Month,Longitude,Latitude,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
1974,1,23689,-179.8,-67.5,7.27,8.0,9.22,8.24,5.0,1.79,28.0,0.8,-9.22,-8.0,-2.29,-5.82,5.0,5.78,28.0,0.8,-0.38,0.0,2.53,1.18,5.0,3.25,28.0,0.8,971.52,972.45,984.8,977.9,4.0,11.96,28.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,1,23689,-179.7,-63.8,4.95,7.0,9.25,7.1,3.0,3.15,10.0,0.7,-5.46,-3.06,-0.97,-3.21,3.0,3.29,10.0,0.7,-2.51,-2.39,6.27,1.78,3.0,7.38,10.0,0.7,995.71,1003.9,1006.02,1000.93,3.0,7.98,10.0,0.7,0.88,1.7,1.84,1.37,3.0,0.76,10.0,0.7,0.54,1.7,2.38,1.47,3.0,1.37,10.0,0.7,3.14,3.14,3.14,3.14,1.0,0.0,24.0,1.0,72.0,72.0,72.0,72.0,1.0,0.0,24.0,1.0,7.3,8.0,8.0,7.7,3.0,0.6,10.0,0.7,72.0,72.0,72.0,72.0,1.0,0.0,24.0,1.0,-35.3,-12.3,-3.9,-19.4,3.0,23.8,10.0,0.7,-14.7,-10.3,69.2,26.3,3.0,69.1,10.0,0.7,-0.55,0.0,0.34,-0.1,3.0,0.66,10.0,0.7,-2.2,0.0,2.4,0.1,3.0,3.4,10.0,0.7,1.22,1.22,1.22,1.22,1.0,0.0,24.0,1.0,12.6,12.6,12.6,12.6,1.0,0.0,24.0,1.0,-5.6,0.0,0.0,-2.8,3.0,4.8,10.0,0.7,-4.7,0.0,12.0,3.5,3.0,12.6,10.0,0.7,0.0,0.0,0.0,0.0,1.0,0.0,24.0,1.0,32.3,32.3,32.3,32.3,1.0,0.0,24.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,1,23689,-179.7,-49.2,5.0,12.3,18.16,11.62,9.0,5.88,6.0,0.9,4.33,4.81,14.84,8.42,9.0,6.32,6.0,0.9,-3.81,-2.5,9.75,1.15,9.0,8.09,6.0,0.9,997.5,1011.7,1013.89,1008.17,6.0,10.58,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,7.0,8.0,6.6,8.0,1.8,6.0,0.9,79.6,83.2,87.0,83.3,4.0,5.8,8.0,0.8,21.7,61.4,266.0,126.5,9.0,129.7,6.0,0.9,-50.1,-12.5,125.0,13.2,9.0,120.3,6.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.9,58.9,151.6,85.3,9.0,61.6,6.0,0.9,-48.3,-33.0,93.2,4.6,9.0,82.5,6.0,0.9,38.9,60.7,82.5,60.7,2.0,45.1,8.0,1.0,40.9,56.4,72.0,56.4,2.0,32.2,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,1,23689,-179.7,-45.5,5.93,7.7,8.38,7.17,3.0,1.86,20.0,0.7,-3.7,3.91,5.79,1.11,3.0,7.36,20.0,0.7,-0.76,3.28,4.86,2.08,3.0,4.24,20.0,0.7,1014.42,1016.4,1019.47,1016.93,3.0,3.73,20.0,0.7,12.63,14.0,15.09,13.87,3.0,1.8,20.0,0.7,12.23,12.5,12.57,12.4,3.0,0.26,20.0,0.7,6.08,6.8,7.42,6.75,3.0,0.98,20.0,0.7,68.0,75.6,84.2,76.1,3.0,11.8,20.0,0.7,4.3,5.0,7.0,5.7,3.0,2.1,20.0,0.7,68.0,75.6,84.2,76.1,3.0,11.8,20.0,0.7,-31.7,19.9,45.9,7.4,3.0,57.9,20.0,0.7,-8.5,16.7,38.5,15.0,3.0,34.5,20.0,0.7,0.41,1.5,2.52,1.47,3.0,1.55,20.0,0.7,3.3,11.6,21.5,12.4,3.0,13.3,20.0,0.7,1.97,4.09,4.14,3.08,3.0,1.82,20.0,0.7,13.4,31.5,34.7,24.2,3.0,16.8,20.0,0.7,-46.7,47.3,72.3,13.6,3.0,92.0,20.0,0.7,-9.9,39.7,60.7,25.7,3.0,53.1,20.0,0.7,-18.8,30.1,40.5,11.3,3.0,46.4,20.0,0.7,-2.3,25.3,34.0,16.1,3.0,27.7,20.0,0.7,-19.0,3.8,20.1,0.6,3.0,28.8,20.0,0.7,-6.3,3.2,16.9,5.2,3.0,17.1,20.0,0.7,235.5,456.5,594.5,416.0,3.0,265.5,20.0,0.7,235.0,455.0,595.0,415.0,3.0,265.0,20.0,0.7
1974,1,23689,-179.7,-43.1,5.5,7.45,9.4,7.45,2.0,4.03,20.0,1.0,-3.77,-0.81,2.15,-0.81,2.0,6.13,20.0,1.0,-1.07,2.98,7.04,2.98,2.0,8.4,20.0,1.0,1022.46,1023.45,1024.44,1023.45,2.0,2.05,20.0,1.0,18.15,18.9,19.65,18.9,2.0,1.56,20.0,1.0,14.36,16.0,17.64,16.0,2.0,3.39,20.0,1.0,6.6,7.44,8.28,7.44,2.0,1.74,20.0,1.0,65.5,66.0,66.5,66.0,2.0,1.0,20.0,1.0,2.0,4.0,6.0,4.0,2.0,4.2,20.0,1.0,65.5,66.0,66.5,66.0,2.0,1.0,20.0,1.0,-42.1,-18.4,5.2,-18.4,2.0,49.0,20.0,1.0,3.1,39.1,75.1,39.1,2.0,74.6,20.0,1.0,2.01,2.9,3.79,2.9,2.0,1.84,20.0,1.0,13.1,25.3,37.6,25.3,2.0,25.4,20.0,1.0,5.83,6.02,6.21,6.02,2.0,0.39,20.0,1.0,32.5,45.7,58.8,45.7,2.0,27.2,20.0,1.0,-48.6,-2.6,43.4,-2.6,2.0,95.4,20.0,1.0,-26.5,33.5,93.4,33.5,2.0,124.3,20.0,1.0,-22.1,-0.7,20.6,-0.7,2.0,44.2,20.0,1.0,-12.8,14.9,42.6,14.9,2.0,57.3,20.0,1.0,-24.1,-6.1,11.9,-6.1,2.0,37.3,20.0,1.0,-5.4,19.6,44.6,19.6,2.0,51.7,20.0,1.0,255.5,595.0,935.0,595.0,2.0,704.0,20.0,1.0,255.0,595.0,935.0,595.0,2.0,705.0,20.0,1.0
1974,1,23689,-179.7,-41.7,5.36,7.45,10.16,7.76,10.0,2.23,18.0,0.8,-6.56,-0.63,2.96,-1.23,10.0,4.86,18.0,0.8,-1.82,4.87,6.88,2.99,10.0,6.05,18.0,0.8,1010.81,1016.2,1017.4,1014.53,10.0,4.52,18.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,7.0,7.0,6.4,10.0,1.2,18.0,0.8,63.9,69.3,91.4,75.3,10.0,13.1,18.0,0.8,-60.4,-4.5,28.8,-11.3,10.0,43.5,18.0,0.8,-16.9,28.5,48.1,17.3,10.0,60.1,18.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-110.2,-9.7,56.0,-18.6,10.0,84.8,18.0,0.8,-31.3,79.2,106.6,42.1,10.0,107.8,18.0,0.8,-51.0,-6.5,31.7,-9.0,10.0,48.9,18.0,0.8,-14.0,35.5,66.0,21.0,10.0,60.3,18.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,1,23689,-179.7,-41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.65,18.3,19.22,18.4,9.0,0.79,18.0,0.8,14.99,16.0,17.66,16.43,10.0,1.68,18.0,0.8,6.97,7.83,11.36,8.82,10.0,2.15,18.0,0.8,63.9,69.3,91.4,75.3,10.0,13.1,18.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14,2.8,3.35,2.14,9.0,2.16,18.0,0.8,8.6,18.8,27.0,13.7,9.0,18.6,18.0,0.8,2.79,5.18,5.9,4.59,9.0,2.19,18.0,0.8,23.0,30.6,47.2,33.0,9.0,16.7,18.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.4,-4.0,5.1,-10.2,9.0,17.5,18.0,0.8,-3.0,23.6,42.5,21.2,9.0,24.0,18.0,0.8,155.0,415.0,1064.5,574.5,10.0,466.0,18.0,0.8,155.0,415.0,1065.0,575.0,10.0,465.0,18.0,0.8
1974,1,23689,-179.7,-31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5,23.55,24.33,23.9,4.0,0.73,18.0,1.0,21.45,22.8,24.54,22.88,5.0,1.73,20.0,1.0,11.56,14.87,18.27,14.72,5.0,3.82,20.0,1.0,72.2,85.8,94.2,82.9,5.0,13.4,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0.25,3.07,1.0,4.0,2.61,18.0,1.0,-15.1,-0.4,15.6,0.2,4.0,18.3,18.0,1.0,0.0,2.62,8.0,3.94,4.0,5.03,18.0,1.0,0.0,17.6,42.0,20.9,4.0,24.7,18.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,18.1,8.7,4.0,17.3,18.0,1.0,0.0,3.1,28.2,13.6,4.0,23.3,18.0,1.0,0.0,199.0,2416.0,1419.5,6.0,2707.0,22.0,0.8,0.0,200.0,2415.0,1420.0,6.0,2705.0,22.0,0.8
1974,1,23689,-179.7,-9.3,3.15,5.4,7.65,5.4,2.0,4.67,6.0,0.5,-7.52,-5.27,-3.02,-5.27,2.0,4.66,6.0,0.5,-1.38,-1.11,-0.84,-1.11,2.0,0.56,6.0,0.5,1006.61,1007.7,1008.79,1007.7,2.0,2.26,6.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,5.0,5.7,5.0,2.0,1.4,6.0,0.5,72.1,78.7,85.3,78.7,2.0,13.6,6.0,0.5,-63.4,-39.3,-15.3,-39.3,2.0,49.8,6.0,0.5,-11.3,-7.3,-3.4,-7.3,2.0,8.2,6.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-211.9,-147.9,-84.0,-147.9,2.0,132.5,6.0,0.5,-39.0,-31.2,-23.4,-31.2,2.0,16.2,6.0,0.5,-125.9,-91.1,-56.3,-91.1,2.0,72.1,6.0,0.5,-23.4,-19.8,-16.3,-19.8,2.0,7.4,6.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,1,23689,-179.7,-7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.1,27.1,27.1,27.1,1.0,0.0,4.0,0.0,27.36,27.5,29.14,28.23,3.0,1.45,6.0,0.3,16.35,17.61,17.67,17.02,3.0,1.1,6.0,0.3,67.4,69.3,74.5,70.9,3.0,5.4,6.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,-0.2,-0.2,-0.2,1.0,0.0,4.0,0.0,-1.2,-1.2,-1.2,-1.2,1.0,0.0,4.0,0.0,6.8,6.8,6.8,6.8,1.0,0.0,4.0,0.0,42.1,42.1,42.1,42.1,1.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.3,-32.3,-32.3,-32.3,1.0,0.0,4.0,0.0,-27.1,-27.1,-27.1,-27.1,1.0,0.0,4.0,0.0,307.5,456.5,891.0,596.0,3.0,444.0,6.0,0.3,310.0,455.0,890.0,595.0,3.0,445.0,6.0,0.3
1974,1,23689,-179.7,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-221.9,-214.1,-206.3,-214.1,2.0,16.1,8.0,0.5,5.7,17.9,30.1,17.9,2.0,25.3,8.0,0.5,-135.6,-134.8,-134.0,-134.8,2.0,1.6,8.0,0.5,3.7,11.8,19.8,11.8,2.0,16.7,8.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,1,23689,-179.7,5.0,6.7,6.7,6.7,6.7,1.0,0.0,18.0,1.0,-4.31,-4.31,-4.31,-4.31,1.0,0.0,18.0,1.0,5.13,5.13,5.13,5.13,1.0,0.0,18.0,1.0,1011.2,1011.2,1011.2,1011.2,1.0,0.0,18.0,1.0,26.8,26.8,26.8,26.8,1.0,0.0,18.0,1.0,27.0,27.0,27.0,27.0,1.0,0.0,18.0,1.0,16.5,16.5,16.5,16.5,1.0,0.0,18.0,1.0,74.1,74.1,74.1,74.1,1.0,0.0,18.0,1.0,8.0,8.0,8.0,8.0,1.0,0.0,18.0,1.0,74.1,74.1,74.1,74.1,1.0,0.0,18.0,1.0,-28.9,-28.9,-28.9,-28.9,1.0,0.0,18.0,1.0,34.4,34.4,34.4,34.4,1.0,0.0,18.0,1.0,-0.2,-0.2,-0.2,-0.2,1.0,0.0,18.0,1.0,-1.3,-1.3,-1.3,-1.3,1.0,0.0,18.0,1.0,5.58,5.58,5.58,5.58,1.0,0.0,18.0,1.0,37.4,37.4,37.4,37.4,1.0,0.0,18.0,1.0,-116.3,-116.3,-116.3,-116.3,1.0,0.0,18.0,1.0,138.6,138.6,138.6,138.6,1.0,0.0,18.0,1.0,-71.0,-71.0,-71.0,-71.0,1.0,0.0,18.0,1.0,84.7,84.7,84.7,84.7,1.0,0.0,18.0,1.0,-24.0,-24.0,-24.0,-24.0,1.0,0.0,18.0,1.0,28.6,28.6,28.6,28.6,1.0,0.0,18.0,1.0,301.0,301.0,301.0,301.0,1.0,0.0,18.0,1.0,300.0,300.0,300.0,300.0,1.0,0.0,18.0,1.0
1974,1,23689,-179.7,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.67,25.0,26.1,24.85,22.0,1.04,18.0,0.3,23.13,23.9,25.0,24.1,24.0,1.57,18.0,0.3,11.49,14.8,17.62,14.76,22.0,2.6,18.0,0.3,67.1,80.3,90.4,78.6,22.0,11.3,18.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.53,1.1,2.6,0.79,22.0,1.8,18.0,0.3,0.0,6.3,17.3,6.0,20.0,13.6,18.0,0.3,2.89,4.99,7.1,5.11,21.0,2.35,18.0,0.3,17.6,30.9,51.6,34.0,19.0,19.2,18.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29.1,0.0,18.7,-2.0,19.0,26.4,18.0,0.2,-35.4,-20.8,12.3,-14.8,19.0,25.5,18.0,0.2,75.5,373.0,756.0,399.5,22.0,334.0,18.0,0.3,75.0,375.0,755.0,400.0,22.0,335.0,18.0,0.3
1974,1,23689,-179.6,-51.3,9.48,10.4,11.32,10.4,4.0,1.19,16.0,0.8,2.45,6.78,10.64,6.56,4.0,4.77,16.0,0.8,-3.87,2.58,9.14,2.63,4.0,7.51,16.0,0.8,1012.86,1017.5,1017.5,1015.23,3.0,3.93,16.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,1,23689,-179.6,-49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.81,10.5,11.38,10.68,8.0,0.9,6.0,0.9,9.45,10.0,13.4,10.88,9.0,2.06,6.0,0.9,6.21,6.24,6.27,6.24,2.0,0.07,8.0,1.0,79.6,83.2,87.0,83.3,4.0,5.8,8.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.08,0.15,0.5,-0.55,8.0,1.35,6.0,0.9,-10.4,1.9,9.3,0.3,8.0,8.8,6.0,0.9,1.35,1.42,1.48,1.42,2.0,0.13,8.0,1.0,18.7,20.9,23.0,20.9,2.0,4.5,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,1,23689,-179.6,-37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.69,21.15,22.84,21.15,6.0,1.92,26.0,0.7,17.0,17.6,18.3,17.63,6.0,0.63,26.0,0.7,7.95,8.25,8.47,8.24,6.0,0.3,26.0,0.7,63.1,64.8,70.5,66.1,6.0,4.2,26.0,0.7,1.8,3.0,7.0,3.8,6.0,2.6,26.0,0.7,63.1,64.8,70.5,66.1,6.0,4.2,26.0,0.7,-7.9,0.0,4.7,-1.3,5.0,10.6,26.0,0.6,20.3,94.6,268.9,139.0,5.0,136.4,26.0,0.6,2.48,3.5,4.77,3.52,6.0,1.89,26.0,0.7,26.7,39.2,49.0,37.8,5.0,13.8,26.0,0.6,5.67,7.46,9.05,7.44,6.0,2.0,26.0,0.7,45.5,86.3,97.4,74.7,5.0,30.5,26.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,1,23689,-179.6,-37.3,4.73,9.8,16.35,10.48,5.0,6.14,26.0,0.6,-1.07,0.0,0.93,0.03,5.0,1.57,26.0,0.6,4.28,9.65,16.35,10.3,5.0,6.32,26.0,0.6,1012.61,1015.55,1016.57,1014.9,6.0,2.3,26.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.6,0.0,16.0,-0.1,5.0,27.7,26.0,0.6,75.2,176.6,277.9,178.9,5.0,105.7,26.0,0.6,-8.7,0.0,7.3,0.1,5.0,12.5,26.0,0.6,34.5,76.9,139.9,86.1,5.0,54.6,26.0,0.6,-9.4,0.0,9.3,0.9,5.0,15.1,26.0,0.6,41.0,85.0,97.4,73.0,5.0,32.0,26.0,0.6,109.5,941.0,4448.5,2125.5,5.0,2533.5,26.0,0.6,110.0,940.0,4450.0,2125.0,5.0,2535.0,26.0,0.6
1974,1,23689,-179.6,-35.5,4.71,7.7,10.47,7.89,15.0,3.69,18.0,0.9,-4.64,-2.25,2.16,-1.29,15.0,3.79,18.0,0.9,-0.62,5.7,7.7,4.62,15.0,6.42,18.0,0.9,1011.78,1016.3,1020.52,1015.92,16.0,4.32,18.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-97.4,-40.1,43.2,-26.4,15.0,79.3,18.0,0.9,-12.4,105.5,149.5,89.2,15.0,128.8,18.0,0.9,-46.9,-18.1,19.6,-10.2,15.0,45.0,18.0,0.9,-5.9,49.7,81.9,40.8,15.0,70.5,18.0,0.9,-20.6,-12.4,1.0,-10.4,15.0,16.1,18.0,0.9,0.8,21.4,51.3,32.0,15.0,34.8,18.0,0.9,105.0,456.5,1158.5,837.5,15.0,1281.0,18.0,0.9,105.0,455.0,1160.0,840.0,15.0,1280.0,18.0,0.9
1974,1,23689,-179.6,-31.3,0.0,5.65,12.49,6.85,6.0,7.24,22.0,0.8,0.0,0.94,8.24,3.84,6.0,5.84,22.0,0.8,-10.96,0.0,1.87,-2.85,6.0,6.87,22.0,0.8,1003.59,1009.5,1010.38,1007.9,6.0,3.84,22.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,7.5,8.0,6.5,6.0,2.3,22.0,0.8,72.2,85.8,94.2,82.9,5.0,13.4,20.0,1.0,0.0,10.1,92.2,56.8,6.0,109.0,22.0,0.8,-139.1,0.0,10.6,-53.0,6.0,100.7,22.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,1,23689,-179.6,-31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,46.1,222.4,109.6,5.0,150.3,20.0,1.0,-275.4,0.0,50.7,-88.2,5.0,179.3,20.0,1.0,0.0,34.4,150.7,76.9,5.0,110.8,20.0,1.0,-205.2,0.0,25.1,-72.0,5.0,126.2,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
