Year,Month,Running Month,Longitude,Latitude,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1,R-Median,R-S5,R-Mean,R-Observation number,R-Standard deviation,R-Mean day of the month,R-Fraction of daylight observations,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
2007,5,24089,-179.9,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,7.7,7.7,7.7,1.0,0.0,12.0,1.0,-7.7,-7.7,-7.7,-7.7,1.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1.0,1012.0,1012.0,1012.0,1012.0,1.0,0.0,12.0,1.0,4.0,4.0,4.0,4.0,1.0,0.0,12.0,1.0,-59.3,-59.3,-59.3,-59.3,1.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-239.5,-239.5,-239.5,-239.5,1.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1.0,-161.9,-161.9,-161.9,-161.9,1.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,5,24089,-179.9,17.7,27.2,27.2,27.2,27.2,1.0,0.0,6.0,1.0,27.5,27.5,27.5,27.5,1.0,0.0,6.0,1.0,17.07,17.07,17.07,17.07,1.0,0.0,6.0,1.0,74.7,74.7,74.7,74.7,1.0,0.0,6.0,1.0,3.1,3.1,3.1,3.1,1.0,0.0,6.0,1.0,-2.68,-2.68,-2.68,-2.68,1.0,0.0,6.0,1.0,-1.55,-1.55,-1.55,-1.55,1.0,0.0,6.0,1.0,1014.0,1014.0,1014.0,1014.0,1.0,0.0,6.0,1.0,3.0,3.0,3.0,3.0,1.0,0.0,6.0,1.0,-8.3,-8.3,-8.3,-8.3,1.0,0.0,6.0,1.0,-4.8,-4.8,-4.8,-4.8,1.0,0.0,6.0,1.0,-0.3,-0.3,-0.3,-0.3,1.0,0.0,6.0,1.0,-0.9,-0.9,-0.9,-0.9,1.0,0.0,6.0,1.0,5.47,5.47,5.47,5.47,1.0,0.0,6.0,1.0,17.0,17.0,17.0,17.0,1.0,0.0,6.0,1.0,-73.8,-73.8,-73.8,-73.8,1.0,0.0,6.0,1.0,-42.6,-42.6,-42.6,-42.6,1.0,0.0,6.0,1.0,-45.8,-45.8,-45.8,-45.8,1.0,0.0,6.0,1.0,-26.5,-26.5,-26.5,-26.5,1.0,0.0,6.0,1.0,-14.7,-14.7,-14.7,-14.7,1.0,0.0,6.0,1.0,-8.5,-8.5,-8.5,-8.5,1.0,0.0,6.0,1.0,30.0,30.0,30.0,30.0,1.0,0.0,6.0,1.0,30.0,30.0,30.0,30.0,1.0,0.0,6.0,1.0
2007,5,24089,-179.9,20.8,23.5,25.0,26.5,25.0,2.0,3.11,24.0,0.5,26.3,27.8,29.3,27.8,2.0,3.11,24.0,0.5,14.8,15.45,16.09,15.45,2.0,1.34,24.0,0.5,59.0,67.8,76.5,67.8,2.0,18.0,24.0,0.5,4.6,4.6,4.6,4.6,2.0,0.0,24.0,0.5,-4.2,-3.92,-3.65,-3.92,2.0,0.56,24.0,0.5,-2.74,-2.27,-1.79,-2.27,2.0,0.98,24.0,0.5,1016.27,1016.85,1017.43,1016.85,2.0,1.2,24.0,0.5,2.3,3.0,3.7,3.0,2.0,1.4,24.0,0.5,-19.3,-18.0,-16.8,-18.0,2.0,2.6,24.0,0.5,-12.6,-10.4,-8.2,-10.4,2.0,4.5,24.0,0.5,-5.8,-2.8,0.2,-2.8,2.0,6.22,24.0,0.5,-26.7,-12.9,0.9,-12.9,2.0,28.6,24.0,0.5,3.27,4.41,5.54,4.41,2.0,2.35,24.0,0.5,15.1,20.3,25.5,20.3,2.0,10.8,24.0,0.5,-109.9,-108.2,-106.5,-108.2,2.0,3.5,24.0,0.5,-81.0,-64.5,-48.0,-64.5,2.0,34.2,24.0,0.5,-67.7,-61.0,-54.2,-61.0,2.0,14.0,24.0,0.5,-40.2,-34.3,-28.5,-34.3,2.0,12.1,24.0,0.5,-23.6,-18.0,-12.3,-18.0,2.0,11.7,24.0,0.5,-9.3,-8.8,-8.3,-8.8,2.0,1.0,24.0,0.5,97.5,97.5,97.5,97.5,2.0,0.0,24.0,0.5,95.0,95.0,95.0,95.0,2.0,0.0,24.0,0.5
2007,5,24089,-179.9,36.8,12.8,12.8,12.8,12.8,1.0,0.0,28.0,0.0,17.0,17.0,17.0,17.0,1.0,0.0,28.0,0.0,8.62,8.62,8.62,8.62,1.0,0.0,28.0,0.0,71.9,71.9,71.9,71.9,1.0,0.0,28.0,0.0,10.0,10.0,10.0,10.0,1.0,0.0,28.0,0.0,5.0,5.0,5.0,5.0,1.0,0.0,28.0,0.0,8.66,8.66,8.66,8.66,1.0,0.0,28.0,0.0,1014.8,1014.8,1014.8,1014.8,1.0,0.0,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-4.2,-4.2,-4.2,-4.2,1.0,0.0,28.0,0.0,-42.0,-42.0,-42.0,-42.0,1.0,0.0,28.0,0.0,0.53,0.53,0.53,0.53,1.0,0.0,28.0,0.0,5.3,5.3,5.3,5.3,1.0,0.0,28.0,0.0,85.0,85.0,85.0,85.0,1.0,0.0,28.0,0.0,147.2,147.2,147.2,147.2,1.0,0.0,28.0,0.0,43.1,43.1,43.1,43.1,1.0,0.0,28.0,0.0,74.6,74.6,74.6,74.6,1.0,0.0,28.0,0.0,2.6,2.6,2.6,2.6,1.0,0.0,28.0,0.0,4.6,4.6,4.6,4.6,1.0,0.0,28.0,0.0,1000.0,1000.0,1000.0,1000.0,1.0,0.0,28.0,0.0,1000.0,1000.0,1000.0,1000.0,1.0,0.0,28.0,0.0
2007,5,24089,-179.9,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,8.0,8.0,1.0,0.0,14.0,1.0,-100.8,-68.4,-36.0,-68.4,2.0,67.2,16.0,1.0,-5.5,36.2,77.9,36.2,2.0,86.4,16.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,5,24089,-179.9,48.8,4.32,5.0,5.68,5.0,2.0,1.41,14.0,0.5,4.99,5.4,5.81,5.4,2.0,0.85,14.0,0.5,4.96,5.01,5.05,5.01,2.0,0.09,14.0,0.5,87.9,91.1,94.4,91.1,2.0,6.7,14.0,0.5,1.63,3.0,4.37,3.0,2.0,2.83,14.0,0.5,-0.15,1.67,3.48,1.67,2.0,3.77,14.0,0.5,-2.1,-1.25,-0.4,-1.25,2.0,1.77,14.0,0.5,1019.89,1021.8,1023.71,1021.8,2.0,3.96,14.0,0.5,8.0,8.0,8.0,8.0,2.0,0.0,14.0,0.5,2.6,10.3,18.1,10.3,2.0,16.0,14.0,0.5,-10.5,-6.2,-2.0,-6.2,2.0,8.8,14.0,0.5,-1.49,-0.4,0.69,-0.4,2.0,2.26,14.0,0.5,-0.7,2.0,4.7,2.0,2.0,5.7,14.0,0.5,0.14,0.36,0.58,0.36,2.0,0.46,14.0,0.5,0.6,1.7,2.9,1.7,2.0,2.4,14.0,0.5,-1.7,7.4,16.5,7.4,2.0,18.9,14.0,0.5,-10.1,-6.0,-1.9,-6.0,2.0,8.5,14.0,0.5,-0.7,8.5,17.7,8.5,2.0,19.0,14.0,0.5,-10.7,-6.3,-2.0,-6.3,2.0,9.0,14.0,0.5,0.4,1.5,2.5,1.5,2.0,2.1,14.0,0.5,-1.4,-0.8,-0.3,-0.8,2.0,1.2,14.0,0.5,20.5,63.0,105.5,63.0,2.0,87.5,14.0,0.5,20.0,65.0,105.0,65.0,2.0,90.0,14.0,0.5
2007,5,24089,-179.9,50.0,7.0,7.0,7.0,7.0,1.0,0.0,26.0,1.0,7.0,7.0,7.0,7.0,1.0,0.0,26.0,1.0,4.0,4.0,4.0,4.0,1.0,0.0,26.0,1.0,65.1,65.1,65.1,65.1,1.0,0.0,26.0,1.0,3.0,3.0,3.0,3.0,1.0,0.0,26.0,1.0,-2.95,-2.95,-2.95,-2.95,1.0,0.0,26.0,1.0,0.52,0.52,0.52,0.52,1.0,0.0,26.0,1.0,1021.0,1021.0,1021.0,1021.0,1.0,0.0,26.0,1.0,7.0,7.0,7.0,7.0,1.0,0.0,26.0,1.0,-8.9,-8.9,-8.9,-8.9,1.0,0.0,26.0,1.0,1.6,1.6,1.6,1.6,1.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,1.0,2.15,2.15,2.15,2.15,1.0,0.0,26.0,1.0,6.4,6.4,6.4,6.4,1.0,0.0,26.0,1.0,-20.7,-20.7,-20.7,-20.7,1.0,0.0,26.0,1.0,3.6,3.6,3.6,3.6,1.0,0.0,26.0,1.0,-11.8,-11.8,-11.8,-11.8,1.0,0.0,26.0,1.0,2.1,2.1,2.1,2.1,1.0,0.0,26.0,1.0,-6.4,-6.4,-6.4,-6.4,1.0,0.0,26.0,1.0,1.1,1.1,1.1,1.1,1.0,0.0,26.0,1.0,27.0,27.0,27.0,27.0,1.0,0.0,26.0,1.0,25.0,25.0,25.0,25.0,1.0,0.0,26.0,1.0
2007,5,24089,-179.8,-33.2,19.0,19.2,19.4,19.2,2.0,0.42,10.0,0.5,19.0,19.0,19.55,19.27,3.0,0.46,16.0,0.3,9.95,10.93,11.19,10.57,3.0,0.96,16.0,0.3,71.1,80.6,82.4,76.8,3.0,9.0,16.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.68,-0.2,0.28,-0.2,2.0,0.99,10.0,0.5,-6.7,-3.0,0.6,-3.0,2.0,7.5,10.0,0.5,2.93,3.37,3.82,3.37,2.0,0.92,10.0,0.5,16.5,25.0,33.5,25.0,2.0,17.6,10.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6,12.7,12.8,12.7,2.0,0.2,10.0,0.5,5.6,17.6,29.6,17.6,2.0,24.9,10.0,0.5,321.5,804.5,1720.5,1016.0,3.0,1041.0,16.0,0.3,320.0,805.0,1720.0,1015.0,3.0,1040.0,16.0,0.3
2007,5,24089,-179.8,-21.6,25.0,25.0,25.0,25.0,1.0,0.0,22.0,0.0,23.0,23.0,23.0,23.0,1.0,0.0,22.0,0.0,13.55,13.55,13.55,13.55,1.0,0.0,22.0,0.0,78.2,78.2,78.2,78.2,1.0,0.0,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,5,24089,-179.8,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,8.0,8.0,1.0,0.0,26.0,1.0,5.14,5.14,5.14,5.14,1.0,0.0,26.0,1.0,-6.13,-6.13,-6.13,-6.13,1.0,0.0,26.0,1.0,1021.49,1022.1,1022.71,1022.1,2.0,1.27,22.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
