Year,Month,Running Month,Longitude,Latitude,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1,R-Median,R-S5,R-Mean,R-Observation number,R-Standard deviation,R-Mean day of the month,R-Fraction of daylight observations,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
2008,10,24106,-179.9,-17.2,25.8,26.25,27.38,26.58,4.0,1.04,8.0,0.8,25.0,25.0,25.27,25.13,3.0,0.23,12.0,0.0,16.39,16.4,17.85,17.11,3.0,1.23,12.0,0.0,83.4,83.4,89.3,86.3,3.0,5.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,10,24106,-179.9,36.8,21.0,21.0,21.0,21.0,1.0,0.0,28.0,1.0,18.0,18.0,18.0,18.0,1.0,0.0,28.0,1.0,6.96,6.96,6.96,6.96,1.0,0.0,28.0,1.0,55.6,55.6,55.6,55.6,1.0,0.0,28.0,1.0,7.2,7.2,7.2,7.2,1.0,0.0,28.0,1.0,-7.09,-7.09,-7.09,-7.09,1.0,0.0,28.0,1.0,1.25,1.25,1.25,1.25,1.0,0.0,28.0,1.0,1034.0,1034.0,1034.0,1034.0,1.0,0.0,28.0,1.0,5.0,5.0,5.0,5.0,1.0,0.0,28.0,1.0,-51.1,-51.1,-51.1,-51.1,1.0,0.0,28.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,28.0,1.0,3.0,3.0,3.0,3.0,1.0,0.0,28.0,1.0,21.6,21.6,21.6,21.6,1.0,0.0,28.0,1.0,8.2,8.2,8.2,8.2,1.0,0.0,28.0,1.0,59.0,59.0,59.0,59.0,1.0,0.0,28.0,1.0,-127.6,-127.6,-127.6,-127.6,1.0,0.0,28.0,1.0,22.5,22.5,22.5,22.5,1.0,0.0,28.0,1.0,-49.4,-49.4,-49.4,-49.4,1.0,0.0,28.0,1.0,8.7,8.7,8.7,8.7,1.0,0.0,28.0,1.0,-58.1,-58.1,-58.1,-58.1,1.0,0.0,28.0,1.0,10.3,10.3,10.3,10.3,1.0,0.0,28.0,1.0,373.0,373.0,373.0,373.0,1.0,0.0,28.0,1.0,375.0,375.0,375.0,375.0,1.0,0.0,28.0,1.0
2008,10,24106,-179.9,38.2,20.7,20.7,20.7,20.7,1.0,0.0,10.0,1.0,18.0,18.0,18.0,18.0,1.0,0.0,10.0,1.0,11.44,11.44,11.44,11.44,1.0,0.0,10.0,1.0,90.4,90.4,90.4,90.4,1.0,0.0,10.0,1.0,14.4,14.4,14.4,14.4,1.0,0.0,10.0,1.0,7.2,7.2,7.2,7.2,1.0,0.0,10.0,1.0,-12.47,-12.47,-12.47,-12.47,1.0,0.0,10.0,1.0,1025.0,1025.0,1025.0,1025.0,1.0,0.0,10.0,1.0,5.0,5.0,5.0,5.0,1.0,0.0,10.0,1.0,103.7,103.7,103.7,103.7,1.0,0.0,10.0,1.0,-179.6,-179.6,-179.6,-179.6,1.0,0.0,10.0,1.0,2.7,2.7,2.7,2.7,1.0,0.0,10.0,1.0,38.9,38.9,38.9,38.9,1.0,0.0,10.0,1.0,3.57,3.57,3.57,3.57,1.0,0.0,10.0,1.0,51.4,51.4,51.4,51.4,1.0,0.0,10.0,1.0,129.6,129.6,129.6,129.6,1.0,0.0,10.0,1.0,-224.5,-224.5,-224.5,-224.5,1.0,0.0,10.0,1.0,82.4,82.4,82.4,82.4,1.0,0.0,10.0,1.0,-142.7,-142.7,-142.7,-142.7,1.0,0.0,10.0,1.0,25.7,25.7,25.7,25.7,1.0,0.0,10.0,1.0,-44.5,-44.5,-44.5,-44.5,1.0,0.0,10.0,1.0,2986.0,2986.0,2986.0,2986.0,1.0,0.0,10.0,1.0,2985.0,2985.0,2985.0,2985.0,1.0,0.0,10.0,1.0
2008,10,24106,-179.9,45.6,10.0,10.0,10.0,10.0,1.0,0.0,28.0,1.0,12.0,12.0,12.0,12.0,1.0,0.0,28.0,1.0,5.66,5.66,5.66,5.66,1.0,0.0,28.0,1.0,66.7,66.7,66.7,66.7,1.0,0.0,28.0,1.0,8.2,8.2,8.2,8.2,1.0,0.0,28.0,1.0,6.28,6.28,6.28,6.28,1.0,0.0,28.0,1.0,5.27,5.27,5.27,5.27,1.0,0.0,28.0,1.0,1035.0,1035.0,1035.0,1035.0,1.0,0.0,28.0,1.0,6.0,6.0,6.0,6.0,1.0,0.0,28.0,1.0,51.5,51.5,51.5,51.5,1.0,0.0,28.0,1.0,43.2,43.2,43.2,43.2,1.0,0.0,28.0,1.0,-2.0,-2.0,-2.0,-2.0,1.0,0.0,28.0,1.0,-16.4,-16.4,-16.4,-16.4,1.0,0.0,28.0,1.0,1.78,1.78,1.78,1.78,1.0,0.0,28.0,1.0,14.6,14.6,14.6,14.6,1.0,0.0,28.0,1.0,75.4,75.4,75.4,75.4,1.0,0.0,28.0,1.0,63.3,63.3,63.3,63.3,1.0,0.0,28.0,1.0,35.6,35.6,35.6,35.6,1.0,0.0,28.0,1.0,29.9,29.9,29.9,29.9,1.0,0.0,28.0,1.0,11.2,11.2,11.2,11.2,1.0,0.0,28.0,1.0,9.4,9.4,9.4,9.4,1.0,0.0,28.0,1.0,551.5,551.5,551.5,551.5,1.0,0.0,28.0,1.0,550.0,550.0,550.0,550.0,1.0,0.0,28.0,1.0
2008,10,24106,-179.9,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,10.0,1.0,0.0,6.0,1.0,6.43,6.43,6.43,6.43,1.0,0.0,6.0,1.0,-7.66,-7.66,-7.66,-7.66,1.0,0.0,6.0,1.0,1017.9,1017.9,1017.9,1017.9,1.0,0.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,10,24106,-179.9,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,12.0,12.0,1.0,0.0,30.0,0.0,-9.19,-9.19,-9.19,-9.19,1.0,0.0,30.0,0.0,-7.71,-7.71,-7.71,-7.71,1.0,0.0,30.0,0.0,1002.2,1002.2,1002.2,1002.2,1.0,0.0,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,10,24106,-179.8,31.3,25.55,25.8,26.0,25.78,4.0,0.26,12.0,0.8,23.0,23.3,24.86,23.9,4.0,1.43,12.0,0.8,12.5,14.68,17.27,14.88,4.0,2.77,12.0,0.8,72.5,78.6,89.3,80.8,4.0,10.3,12.0,0.8,6.65,9.25,10.8,8.75,4.0,2.5,12.0,0.8,-6.94,-2.98,1.85,-2.57,4.0,5.1,12.0,0.8,-8.27,-1.33,6.46,-0.92,4.0,8.51,12.0,0.8,1018.69,1023.05,1026.1,1022.43,4.0,4.36,12.0,0.8,4.4,7.0,7.0,5.8,4.0,2.5,12.0,0.8,-75.0,-34.7,13.3,-31.0,4.0,51.1,12.0,0.8,-89.4,-28.7,44.4,-22.7,4.0,77.5,12.0,0.8,0.69,2.5,3.0,1.88,4.0,1.65,12.0,0.8,5.8,23.9,32.4,19.3,4.0,16.8,12.0,0.8,3.05,5.87,8.23,5.65,4.0,3.0,12.0,0.8,20.7,57.9,88.9,55.0,4.0,39.5,12.0,0.8,-159.7,-67.0,44.8,-57.9,4.0,118.5,12.0,0.8,-190.3,-22.2,158.9,-16.0,4.0,201.5,12.0,0.8,-86.8,-34.6,31.6,-27.9,4.0,68.8,12.0,0.8,-103.4,-2.2,111.1,3.6,4.0,123.9,12.0,0.8,-57.2,-27.3,6.1,-25.6,4.0,36.5,12.0,0.8,-68.1,-26.6,20.3,-24.0,4.0,51.1,12.0,0.8,314.5,858.0,1259.5,790.5,4.0,553.0,12.0,0.8,315.0,860.0,1260.0,790.0,4.0,555.0,12.0,0.8
2008,10,24106,-179.8,35.4,21.57,22.15,22.73,22.15,2.0,1.2,8.0,0.0,19.0,19.5,22.41,20.5,6.0,2.07,10.0,0.0,8.52,8.53,12.32,10.43,6.0,3.62,10.0,0.0,63.0,63.8,73.3,68.9,6.0,12.6,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.95,-0.85,-0.75,-0.85,2.0,0.21,8.0,0.0,-12.0,-8.0,-4.0,-8.0,2.0,8.3,8.0,0.0,0.72,2.28,3.83,2.28,2.0,3.22,8.0,0.0,2.2,7.1,11.9,7.1,2.0,10.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,6.9,11.7,6.9,2.0,9.8,8.0,0.0,-2.1,-1.2,-0.4,-1.2,2.0,1.7,8.0,0.0,368.5,504.0,992.0,788.5,6.0,949.5,10.0,0.0,370.0,505.0,990.0,790.0,6.0,950.0,10.0,0.0
2008,10,24106,-179.8,37.3,18.0,18.0,18.0,18.0,1.0,0.0,20.0,0.0,18.0,18.0,18.0,18.0,2.0,0.0,24.0,0.0,10.82,10.82,10.82,10.82,1.0,0.0,30.0,0.0,60.4,70.8,81.1,70.8,2.0,21.4,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,10,24106,-179.8,43.3,10.95,13.0,14.52,12.75,4.0,2.22,20.0,0.5,13.63,14.0,16.1,14.8,5.0,1.92,16.0,0.6,6.47,8.08,10.18,8.32,3.0,2.72,20.0,0.3,67.9,88.1,88.2,78.3,3.0,17.1,20.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.57,-1.5,0.52,-2.0,4.0,3.16,20.0,0.5,-49.4,-7.6,3.5,-22.2,4.0,39.8,20.0,0.5,-1.93,-0.57,2.6,0.31,3.0,3.41,20.0,0.3,-24.4,-2.9,1.9,-11.1,3.0,20.5,20.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
