Year,Month,Running Month,Longitude,Latitude,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1,R-Median,R-S5,R-Mean,R-Observation number,R-Standard deviation,R-Mean day of the month,R-Fraction of daylight observations,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
1979,11,23759,-179.9,-27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,7.45,8.3,7.45,2.0,1.77,16.0,0.5,-8.17,-7.03,-5.9,-7.03,2.0,2.36,16.0,0.5,-2.61,-1.55,-0.49,-1.55,2.0,2.19,16.0,0.5,1013.74,1015.0,1018.1,1015.88,4.0,2.95,8.0,0.3,1.6,3.0,4.4,3.0,2.0,2.8,16.0,0.5,-69.0,-54.5,-40.0,-54.5,2.0,30.0,16.0,0.5,-16.2,-9.6,-3.1,-9.6,2.0,13.6,16.0,0.5,0.21,0.45,0.69,0.45,2.0,0.49,16.0,0.5,1.5,2.9,4.3,2.9,2.0,2.9,16.0,0.5,1.26,2.2,3.14,2.2,2.0,1.94,16.0,0.5,9.5,14.7,19.8,14.7,2.0,10.6,16.0,0.5,-168.6,-147.7,-126.8,-147.7,2.0,43.3,16.0,0.5,-56.9,-33.8,-10.7,-33.8,2.0,47.8,16.0,0.5,-115.6,-97.9,-80.2,-97.9,2.0,36.7,16.0,0.5,-34.9,-20.8,-6.6,-20.8,2.0,29.4,16.0,0.5,-17.3,-13.2,-9.1,-13.2,2.0,8.5,16.0,0.5,-9.3,-5.5,-1.8,-5.5,2.0,7.8,16.0,0.5,305.0,448.5,592.0,448.5,2.0,297.0,16.0,0.5,305.0,450.0,590.0,450.0,2.0,295.0,16.0,0.5
1979,11,23759,-179.9,-21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,9.3,9.3,9.3,1.0,0.0,4.0,0.0,-8.74,-8.74,-8.74,-8.74,1.0,0.0,4.0,0.0,3.18,3.18,3.18,3.18,1.0,0.0,4.0,0.0,1011.0,1011.0,1011.0,1011.0,1.0,0.0,4.0,0.0,4.0,4.0,4.0,4.0,1.0,0.0,4.0,0.0,-81.3,-81.3,-81.3,-81.3,1.0,0.0,4.0,0.0,29.6,29.6,29.6,29.6,1.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-195.8,-195.8,-195.8,-195.8,1.0,0.0,4.0,0.0,71.2,71.2,71.2,71.2,1.0,0.0,4.0,0.0,-123.4,-123.4,-123.4,-123.4,1.0,0.0,4.0,0.0,44.9,44.9,44.9,44.9,1.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,11,23759,-179.9,-8.4,29.7,29.7,29.7,29.7,1.0,0.0,2.0,1.0,30.0,30.0,30.0,30.0,1.0,0.0,2.0,1.0,18.97,18.97,18.97,18.97,1.0,0.0,2.0,1.0,71.1,71.1,71.1,71.1,1.0,0.0,2.0,1.0,2.6,2.6,2.6,2.6,1.0,0.0,2.0,1.0,-1.99,-1.99,-1.99,-1.99,1.0,0.0,2.0,1.0,1.67,1.67,1.67,1.67,1.0,0.0,2.0,1.0,1005.9,1005.9,1005.9,1005.9,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,-5.2,-5.2,-5.2,-5.2,1.0,0.0,2.0,1.0,4.3,4.3,4.3,4.3,1.0,0.0,2.0,1.0,-0.3,-0.3,-0.3,-0.3,1.0,0.0,2.0,1.0,-0.8,-0.8,-0.8,-0.8,1.0,0.0,2.0,1.0,7.37,7.37,7.37,7.37,1.0,0.0,2.0,1.0,19.2,19.2,19.2,19.2,1.0,0.0,2.0,1.0,-59.8,-59.8,-59.8,-59.8,1.0,0.0,2.0,1.0,50.1,50.1,50.1,50.1,1.0,0.0,2.0,1.0,-37.8,-37.8,-37.8,-37.8,1.0,0.0,2.0,1.0,31.7,31.7,31.7,31.7,1.0,0.0,2.0,1.0,-14.7,-14.7,-14.7,-14.7,1.0,0.0,2.0,1.0,12.3,12.3,12.3,12.3,1.0,0.0,2.0,1.0,17.5,17.5,17.5,17.5,1.0,0.0,2.0,1.0,20.0,20.0,20.0,20.0,1.0,0.0,2.0,1.0
1979,11,23759,-179.9,64.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9,13.9,13.9,13.9,1.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,1.0,-13.9,-13.9,-13.9,-13.9,1.0,0.0,20.0,1.0,1006.3,1006.3,1006.3,1006.3,1.0,0.0,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,11,23759,-179.8,-38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.6,2.6,2.6,1.0,0.0,20.0,1.0,-2.56,-2.56,-2.56,-2.56,1.0,0.0,20.0,1.0,0.45,0.45,0.45,0.45,1.0,0.0,20.0,1.0,1015.7,1015.7,1015.7,1015.7,1.0,0.0,20.0,1.0,7.0,7.0,7.0,7.0,1.0,0.0,20.0,1.0,-6.7,-6.7,-6.7,-6.7,1.0,0.0,20.0,1.0,1.2,1.2,1.2,1.2,1.0,0.0,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-51.2,-51.2,-51.2,-51.2,1.0,0.0,20.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,20.0,1.0,-27.0,-27.0,-27.0,-27.0,1.0,0.0,20.0,1.0,4.8,4.8,4.8,4.8,1.0,0.0,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,11,23759,-179.8,-34.4,18.0,18.0,18.0,18.0,1.0,0.0,2.0,0.0,17.0,17.0,17.0,17.0,1.0,0.0,2.0,0.0,10.77,10.77,10.77,10.77,1.0,0.0,2.0,0.0,90.3,90.3,90.3,90.3,1.0,0.0,2.0,0.0,5.1,5.1,5.1,5.1,1.0,0.0,2.0,0.0,-3.91,-3.91,-3.91,-3.91,1.0,0.0,2.0,0.0,-3.28,-3.28,-3.28,-3.28,1.0,0.0,2.0,0.0,1021.0,1021.0,1021.0,1021.0,1.0,0.0,2.0,0.0,3.0,3.0,3.0,3.0,1.0,0.0,2.0,0.0,-19.9,-19.9,-19.9,-19.9,1.0,0.0,2.0,0.0,-16.7,-16.7,-16.7,-16.7,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,5.1,5.1,5.1,5.1,1.0,0.0,2.0,0.0,1.95,1.95,1.95,1.95,1.0,0.0,2.0,0.0,9.9,9.9,9.9,9.9,1.0,0.0,2.0,0.0,-66.4,-66.4,-66.4,-66.4,1.0,0.0,2.0,0.0,-55.7,-55.7,-55.7,-55.7,1.0,0.0,2.0,0.0,-42.1,-42.1,-42.1,-42.1,1.0,0.0,2.0,0.0,-35.3,-35.3,-35.3,-35.3,1.0,0.0,2.0,0.0,-7.6,-7.6,-7.6,-7.6,1.0,0.0,2.0,0.0,-6.4,-6.4,-6.4,-6.4,1.0,0.0,2.0,0.0,132.5,132.5,132.5,132.5,1.0,0.0,2.0,0.0,135.0,135.0,135.0,135.0,1.0,0.0,2.0,0.0
1979,11,23759,-179.8,-27.5,20.63,20.7,22.0,21.3,3.0,1.13,10.0,0.3,20.71,21.15,21.59,21.15,2.0,0.92,16.0,0.5,13.53,13.81,14.1,13.81,2.0,0.59,16.0,0.5,85.0,89.1,93.2,89.1,2.0,8.6,16.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,11,23759,-179.8,-23.4,24.0,24.0,24.0,24.0,1.0,0.0,28.0,1.0,24.0,24.0,24.0,24.0,1.0,0.0,28.0,1.0,13.46,13.46,13.46,13.46,1.0,0.0,28.0,1.0,72.7,72.7,72.7,72.7,1.0,0.0,28.0,1.0,8.7,8.7,8.7,8.7,1.0,0.0,28.0,1.0,-8.57,-8.57,-8.57,-8.57,1.0,0.0,28.0,1.0,1.51,1.51,1.51,1.51,1.0,0.0,28.0,1.0,1015.3,1015.3,1015.3,1015.3,1.0,0.0,28.0,1.0,4.0,4.0,4.0,4.0,1.0,0.0,28.0,1.0,-74.5,-74.5,-74.5,-74.5,1.0,0.0,28.0,1.0,13.1,13.1,13.1,13.1,1.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,1.0,5.11,5.11,5.11,5.11,1.0,0.0,28.0,1.0,44.5,44.5,44.5,44.5,1.0,0.0,28.0,1.0,-205.6,-205.6,-205.6,-205.6,1.0,0.0,28.0,1.0,36.3,36.3,36.3,36.3,1.0,0.0,28.0,1.0,-115.3,-115.3,-115.3,-115.3,1.0,0.0,28.0,1.0,20.3,20.3,20.3,20.3,1.0,0.0,28.0,1.0,-43.8,-43.8,-43.8,-43.8,1.0,0.0,28.0,1.0,7.7,7.7,7.7,7.7,1.0,0.0,28.0,1.0,658.5,658.5,658.5,658.5,1.0,0.0,28.0,1.0,660.0,660.0,660.0,660.0,1.0,0.0,28.0,1.0
1979,11,23759,-179.8,-14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,1.9,1.9,1.9,1.0,0.0,28.0,1.0,10.8,10.8,10.8,10.8,1.0,0.0,28.0,1.0,6.03,6.03,6.03,6.03,1.0,0.0,28.0,1.0,34.3,34.3,34.3,34.3,1.0,0.0,28.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.8,-33.8,-33.8,-33.8,1.0,0.0,28.0,1.0,6.0,6.0,6.0,6.0,1.0,0.0,28.0,1.0,243.5,368.5,493.5,368.5,2.0,259.0,18.0,1.0,245.0,370.0,495.0,370.0,2.0,260.0,18.0,1.0
1979,11,23759,-179.8,-14.7,27.11,27.55,27.99,27.55,2.0,0.92,16.0,1.0,26.38,26.55,26.72,26.55,2.0,0.35,18.0,1.0,16.93,17.37,17.81,17.37,2.0,0.92,18.0,1.0,77.2,80.0,82.8,80.0,2.0,5.8,18.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
