Year,Month,Running Month,Longitude,Latitude,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1,R-Median,R-S5,R-Mean,R-Observation number,R-Standard deviation,R-Mean day of the month,R-Fraction of daylight observations,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
1970,10,23650,-179.9,-35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,6.2,6.2,6.2,2.0,0.0,26.0,0.5,-3.66,-1.31,1.03,-1.31,2.0,4.86,26.0,0.5,-5.53,-4.91,-4.28,-4.91,2.0,1.3,26.0,0.5,1018.58,1020.25,1021.92,1020.25,2.0,3.46,26.0,0.5,6.2,6.5,6.8,6.5,2.0,0.7,26.0,0.5,-22.7,-8.1,6.4,-8.1,2.0,30.1,26.0,0.5,-34.3,-30.4,-26.5,-30.4,2.0,8.1,26.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64.3,-23.7,16.8,-23.7,2.0,84.0,26.0,0.5,-93.4,-83.8,-74.2,-83.8,2.0,19.9,26.0,0.5,-35.3,-10.8,13.7,-10.8,2.0,50.7,26.0,0.5,-64.2,-54.0,-43.8,-54.0,2.0,21.0,26.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,10,23650,-179.9,-23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3,10.3,10.3,10.3,1.0,0.0,14.0,1.0,-9.68,-9.68,-9.68,-9.68,1.0,0.0,14.0,1.0,3.52,3.52,3.52,3.52,1.0,0.0,14.0,1.0,1018.3,1018.3,1018.3,1018.3,1.0,0.0,14.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,10,23650,-179.9,-4.3,30.0,30.0,30.0,30.0,1.0,0.0,28.0,1.0,28.5,28.5,28.5,28.5,1.0,0.0,28.0,1.0,18.94,18.94,18.94,18.94,1.0,0.0,28.0,1.0,77.6,77.6,77.6,77.6,1.0,0.0,28.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,10,23650,-179.9,7.6,29.0,29.0,29.0,29.0,1.0,0.0,20.0,0.0,28.1,28.1,28.1,28.1,1.0,0.0,20.0,0.0,17.97,17.97,17.97,17.97,1.0,0.0,20.0,0.0,75.7,75.7,75.7,75.7,1.0,0.0,20.0,0.0,5.1,5.1,5.1,5.1,1.0,0.0,20.0,0.0,-4.79,-4.79,-4.79,-4.79,1.0,0.0,20.0,0.0,1.74,1.74,1.74,1.74,1.0,0.0,20.0,0.0,1011.6,1011.6,1011.6,1011.6,1.0,0.0,20.0,0.0,6.0,6.0,6.0,6.0,1.0,0.0,20.0,0.0,-24.4,-24.4,-24.4,-24.4,1.0,0.0,20.0,0.0,8.9,8.9,8.9,8.9,1.0,0.0,20.0,0.0,0.9,0.9,0.9,0.9,1.0,0.0,20.0,0.0,4.6,4.6,4.6,4.6,1.0,0.0,20.0,0.0,7.17,7.17,7.17,7.17,1.0,0.0,20.0,0.0,36.6,36.6,36.6,36.6,1.0,0.0,20.0,0.0,-134.7,-134.7,-134.7,-134.7,1.0,0.0,20.0,0.0,49.0,49.0,49.0,49.0,1.0,0.0,20.0,0.0,-86.1,-86.1,-86.1,-86.1,1.0,0.0,20.0,0.0,31.3,31.3,31.3,31.3,1.0,0.0,20.0,0.0,-34.4,-34.4,-34.4,-34.4,1.0,0.0,20.0,0.0,12.5,12.5,12.5,12.5,1.0,0.0,20.0,0.0,132.5,132.5,132.5,132.5,1.0,0.0,20.0,0.0,135.0,135.0,135.0,135.0,1.0,0.0,20.0,0.0
1970,10,23650,-179.9,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.4,-25.4,-25.4,-25.4,1.0,0.0,4.0,1.0,-30.2,-30.2,-30.2,-30.2,1.0,0.0,4.0,1.0,184.0,294.5,405.0,294.5,2.0,229.0,2.0,0.5,185.0,295.0,405.0,295.0,2.0,230.0,2.0,0.5
1970,10,23650,-179.9,19.6,28.38,28.55,28.72,28.55,2.0,0.35,2.0,0.5,26.7,26.7,26.7,26.7,2.0,0.0,2.0,0.5,17.12,17.12,17.12,17.12,1.0,0.0,4.0,1.0,78.4,78.7,79.0,78.7,2.0,0.7,2.0,0.5,5.51,6.4,7.29,6.4,2.0,1.84,2.0,0.5,-4.68,-4.11,-3.54,-4.11,2.0,1.18,2.0,0.5,-5.58,-4.9,-4.22,-4.9,2.0,1.41,2.0,0.5,1011.2,1011.2,1011.2,1011.2,1.0,0.0,4.0,1.0,4.3,5.0,5.7,5.0,2.0,1.4,2.0,0.5,-34.7,-27.4,-20.1,-27.4,2.0,15.1,2.0,0.5,-41.4,-32.7,-24.0,-32.7,2.0,18.0,2.0,0.5,1.68,1.85,2.02,1.85,2.0,0.35,2.0,0.5,11.0,11.5,12.1,11.5,2.0,1.1,2.0,0.5,7.74,7.74,7.74,7.74,1.0,0.0,4.0,1.0,39.5,39.5,39.5,39.5,1.0,0.0,4.0,1.0,-125.1,-109.8,-94.6,-109.8,2.0,31.6,2.0,0.5,-149.1,-130.9,-112.8,-130.9,2.0,37.6,2.0,0.5,-56.1,-56.1,-56.1,-56.1,1.0,0.0,4.0,1.0,-66.9,-66.9,-66.9,-66.9,1.0,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,10,23650,-179.9,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3,10.3,10.3,10.3,1.0,0.0,2.0,0.0,-5.15,-5.15,-5.15,-5.15,1.0,0.0,2.0,0.0,8.92,8.92,8.92,8.92,1.0,0.0,2.0,0.0,1010.9,1010.9,1010.9,1010.9,1.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,10,23650,-179.8,-35.5,16.5,16.5,16.5,16.5,1.0,0.0,24.0,1.0,16.91,17.15,17.39,17.15,2.0,0.49,26.0,0.5,10.14,10.82,11.5,10.82,2.0,1.42,26.0,0.5,83.1,90.0,96.8,90.0,2.0,14.2,26.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,-0.3,-0.3,-0.3,1.0,0.0,24.0,1.0,-1.9,-1.9,-1.9,-1.9,1.0,0.0,24.0,1.0,-0.22,-0.22,-0.22,-0.22,1.0,0.0,24.0,1.0,-1.4,-1.4,-1.4,-1.4,1.0,0.0,24.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,-0.5,-0.5,-0.5,1.0,0.0,24.0,1.0,1.3,1.3,1.3,1.3,1.0,0.0,24.0,1.0,238.5,238.5,238.5,238.5,2.0,0.0,26.0,0.5,240.0,240.0,240.0,240.0,2.0,0.0,26.0,0.5
1970,10,23650,-179.7,-28.6,19.4,19.4,19.4,19.4,2.0,0.0,12.0,1.0,18.1,18.75,19.4,18.75,2.0,1.34,12.0,1.0,10.26,10.89,11.53,10.89,2.0,1.31,12.0,1.0,80.1,81.4,82.7,81.4,2.0,2.8,12.0,1.0,4.85,5.4,5.95,5.4,2.0,1.13,12.0,1.0,-4.58,-1.11,2.37,-1.11,2.0,7.2,12.0,1.0,-1.93,-1.15,-0.37,-1.15,2.0,1.63,12.0,1.0,1018.51,1019.4,1020.29,1019.4,2.0,1.84,12.0,1.0,7.2,7.5,7.8,7.5,2.0,0.7,12.0,1.0,-29.4,-10.1,9.3,-10.1,2.0,40.1,12.0,1.0,-8.9,-5.3,-1.7,-5.3,2.0,7.5,12.0,1.0,0.0,0.65,1.3,0.65,2.0,1.34,12.0,1.0,0.4,4.3,8.1,4.3,2.0,8.0,12.0,1.0,2.41,3.03,3.65,3.03,2.0,1.28,12.0,1.0,12.1,17.1,22.1,17.1,2.0,10.4,12.0,1.0,-80.4,-15.9,48.5,-15.9,2.0,133.5,12.0,1.0,-38.1,-22.7,-7.2,-22.7,2.0,32.0,12.0,1.0,-44.5,-7.4,29.8,-7.4,2.0,77.0,12.0,1.0,-22.9,-13.6,-4.3,-13.6,2.0,19.2,12.0,1.0,-19.2,-8.0,3.2,-8.0,2.0,23.2,12.0,1.0,-4.1,-2.4,-0.8,-2.4,2.0,3.4,12.0,1.0,119.5,168.0,216.0,168.0,2.0,99.5,12.0,1.0,120.0,170.0,215.0,170.0,2.0,100.0,12.0,1.0
1970,10,23650,-179.7,-19.5,24.74,25.0,25.31,25.03,4.0,0.45,24.0,0.5,22.83,23.5,23.85,23.35,4.0,0.65,24.0,0.5,13.3,15.25,15.45,14.4,3.0,1.74,22.0,0.7,77.6,83.3,84.8,81.3,4.0,5.5,24.0,0.5,6.91,8.5,10.87,8.88,4.0,2.61,24.0,0.5,-4.15,-2.13,2.08,-1.08,4.0,5.0,24.0,0.5,5.37,6.48,9.74,7.5,4.0,3.2,24.0,0.5,1009.0,1009.0,1013.23,1011.07,3.0,3.58,22.0,0.7,5.0,7.0,8.0,6.5,4.0,1.9,24.0,0.5,-41.6,-19.7,17.5,-12.4,4.0,42.4,24.0,0.5,37.1,52.2,109.6,72.4,4.0,52.9,24.0,0.5,0.89,1.45,2.48,1.68,4.0,1.05,24.0,0.5,6.1,14.5,25.6,15.8,4.0,11.5,24.0,0.5,4.0,4.6,6.97,5.46,3.0,2.3,22.0,0.7,28.6,28.7,60.3,44.1,3.0,26.8,22.0,0.7,-94.6,-50.1,50.0,-23.6,4.0,116.3,24.0,0.5,128.0,149.8,223.5,174.6,4.0,73.0,24.0,0.5,-60.8,-32.3,52.3,-4.9,3.0,86.2,22.0,0.7,80.5,88.3,88.7,84.7,3.0,6.7,22.0,0.7,-36.0,-9.8,11.9,-12.0,3.0,35.1,22.0,0.7,21.1,26.8,47.7,34.2,3.0,20.5,22.0,0.7,342.0,630.5,1358.0,840.0,4.0,719.5,24.0,0.5,340.0,630.0,1360.0,840.0,4.0,720.0,24.0,0.5
