Year,Month,Running Month,Longitude,Latitude,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations
1995,11,23951,-179.8,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.91,5.65,7.39,5.65,2.0,3.61,16.0,0.5,-7.28,-5.29,-3.3,-5.29,2.0,4.12,16.0,0.5,-1.68,-1.0,-0.32,-1.0,2.0,1.41,16.0,0.5,1007.9,1008.75,1009.6,1008.75,2.0,1.77,16.0,0.5,4.3,5.0,5.7,5.0,2.0,1.4,16.0,0.5,67.5,67.5,67.5,67.5,1.0,0.0,28.0,0.0,-57.7,-37.3,-16.9,-37.3,2.0,42.3,16.0,0.5,-5.2,-3.1,-1.0,-3.1,2.0,4.4,16.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-203.9,-148.8,-93.6,-148.8,2.0,114.3,16.0,0.5,-47.9,-28.5,-9.0,-28.5,2.0,40.3,16.0,0.5,-39.3,-39.3,-39.3,-39.3,1.0,0.0,28.0,0.0,-33.0,-33.0,-33.0,-33.0,1.0,0.0,28.0,0.0
1995,11,23951,-179.8,58.6,-3.4,-0.6,2.7,-0.4,4.0,3.9,6.0,0.3,4.6,6.8,9.2,6.9,4.0,2.9,6.0,0.3,194.0,426.0,1018.5,598.0,4.0,593.0,6.0,0.3,195.0,425.0,1020.0,600.0,4.0,595.0,6.0,0.3,4.4,4.4,5.03,4.7,4.0,0.6,6.0,0.3,2.72,3.3,3.61,3.18,4.0,0.71,6.0,0.3,4.05,4.2,4.52,4.28,4.0,0.3,6.0,0.3,84.9,89.4,96.3,90.5,4.0,6.8,6.0,0.3,5.6,7.45,9.82,7.7,4.0,2.82,6.0,0.3,-3.19,-0.58,2.53,-0.34,4.0,3.62,6.0,0.3,4.82,6.12,9.21,6.97,4.0,2.98,6.0,0.3,1015.18,1015.95,1016.51,1015.85,4.0,0.89,6.0,0.3,7.5,8.0,8.0,7.8,4.0,0.5,6.0,0.3,84.9,89.4,96.3,90.5,4.0,6.8,6.0,0.3,-25.7,-9.2,19.4,-3.4,4.0,28.4,6.0,0.3,27.3,46.3,93.6,59.8,4.0,46.6,6.0,0.3,1.1,1.4,1.96,1.53,4.0,0.53,6.0,0.3,8.2,9.6,14.9,11.4,4.0,5.3,6.0,0.3,0.87,1.02,1.11,0.99,4.0,0.15,6.0,0.3,5.5,8.3,9.9,7.7,4.0,3.0,6.0,0.3,-11.1,-2.9,7.9,-1.6,4.0,12.1,6.0,0.3,13.3,20.2,33.9,23.4,4.0,14.4,6.0,0.3,-13.5,-2.9,10.4,-1.6,4.0,14.9,6.0,0.3,20.2,24.8,41.0,30.3,4.0,15.1,6.0,0.3
1995,11,23951,-179.7,0.1,-14.4,-14.4,-14.4,-14.4,1.0,0.0,30.0,0.0,2.5,2.5,2.5,2.5,1.0,0.0,30.0,0.0,17.5,17.5,317.0,164.0,3.0,253.5,22.0,0.0,20.0,20.0,315.0,165.0,3.0,255.0,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,11,23951,-179.7,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,5.0,5.7,4.7,3.0,1.5,14.0,0.3,79.0,79.2,80.6,79.8,3.0,1.3,14.0,0.3,-96.6,-57.4,-18.2,-57.4,2.0,81.2,14.0,0.5,-18.6,-14.9,-11.3,-14.9,2.0,7.5,14.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,11,23951,-179.7,44.4,-11.4,0.0,42.3,7.9,11.0,33.6,14.0,0.5,-38.0,-14.4,1.3,-14.8,11.0,27.6,14.0,0.5,366.5,1861.0,3821.0,2451.0,11.0,2595.0,14.0,0.5,365.0,1860.0,3820.0,2450.0,11.0,2595.0,14.0,0.5,9.75,10.8,12.0,11.04,12.0,1.73,14.0,0.5,7.82,8.5,9.13,8.56,12.0,1.02,14.0,0.5,4.51,5.08,5.87,5.02,12.0,0.89,14.0,0.5,65.5,75.1,78.9,72.5,12.0,10.5,14.0,0.5,7.08,12.3,15.3,12.01,11.0,4.61,14.0,0.5,-7.63,0.0,14.25,2.26,11.0,10.52,14.0,0.5,-9.71,-5.37,1.67,-3.12,11.0,7.27,14.0,0.5,1007.97,1013.5,1023.58,1014.83,12.0,6.89,14.0,0.5,5.2,7.0,8.0,6.6,12.0,1.8,14.0,0.5,65.5,75.1,78.9,72.5,12.0,10.5,14.0,0.5,-71.8,0.0,225.1,61.9,11.0,168.5,14.0,0.5,-135.6,-33.3,19.7,-39.9,11.0,95.6,14.0,0.5,-0.05,2.5,3.58,2.48,12.0,2.28,14.0,0.5,-1.0,32.3,53.5,29.3,11.0,30.6,14.0,0.5,1.88,3.07,3.75,3.16,12.0,1.67,14.0,0.5,11.7,39.6,57.5,38.1,11.0,24.6,14.0,0.5,-59.8,0.0,127.9,24.4,11.0,97.1,14.0,0.5,-79.9,-45.6,14.2,-28.0,11.0,61.4,14.0,0.5,-33.6,0.0,70.8,12.6,11.0,56.9,14.0,0.5,-46.3,-26.8,10.0,-14.3,11.0,36.6,14.0,0.5
1995,11,23951,-179.6,-39.2,-14.2,-14.2,-14.2,-14.2,1.0,0.0,14.0,0.0,-5.2,-5.2,-5.2,-5.2,1.0,0.0,14.0,0.0,551.5,551.5,551.5,551.5,1.0,0.0,14.0,0.0,550.0,550.0,550.0,550.0,1.0,0.0,14.0,0.0,16.3,16.3,16.3,16.3,1.0,0.0,14.0,0.0,15.0,15.0,15.0,15.0,1.0,0.0,14.0,0.0,9.62,9.62,9.62,9.62,1.0,0.0,14.0,0.0,91.3,91.3,91.3,91.3,1.0,0.0,14.0,0.0,8.2,8.2,8.2,8.2,1.0,0.0,14.0,0.0,-7.71,-7.71,-7.71,-7.71,1.0,0.0,14.0,0.0,-2.8,-2.8,-2.8,-2.8,1.0,0.0,14.0,0.0,1016.4,1016.4,1016.4,1016.4,1.0,0.0,14.0,0.0,8.0,8.0,8.0,8.0,1.0,0.0,14.0,0.0,91.3,91.3,91.3,91.3,1.0,0.0,14.0,0.0,-63.2,-63.2,-63.2,-63.2,1.0,0.0,14.0,0.0,-23.0,-23.0,-23.0,-23.0,1.0,0.0,14.0,0.0,1.3,1.3,1.3,1.3,1.0,0.0,14.0,0.0,10.7,10.7,10.7,10.7,1.0,0.0,14.0,0.0,1.84,1.84,1.84,1.84,1.0,0.0,14.0,0.0,15.1,15.1,15.1,15.1,1.0,0.0,14.0,0.0,-115.6,-115.6,-115.6,-115.6,1.0,0.0,14.0,0.0,-42.1,-42.1,-42.1,-42.1,1.0,0.0,14.0,0.0,-74.2,-74.2,-74.2,-74.2,1.0,0.0,14.0,0.0,-27.0,-27.0,-27.0,-27.0,1.0,0.0,14.0,0.0
1995,11,23951,-179.6,-31.4,-26.1,-6.1,0.0,-12.8,4.0,18.3,16.0,1.0,-2.6,5.1,29.1,12.9,4.0,23.1,16.0,1.0,0.0,159.0,588.0,311.5,6.0,427.0,14.0,1.0,0.0,160.0,590.0,310.0,6.0,425.0,14.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.3,0.67,0.35,4.0,0.49,16.0,1.0,1.0,2.3,2.9,1.9,4.0,1.4,16.0,1.0,2.88,5.54,6.0,4.49,4.0,2.52,16.0,1.0,2.4,10.5,39.2,20.3,4.0,27.5,16.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,11,23951,-179.6,-19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.76,5.1,5.1,4.93,3.0,0.29,6.0,1.0,-4.64,-4.32,-4.04,-4.34,3.0,0.44,6.0,1.0,-2.79,-1.74,-1.63,-2.2,3.0,0.94,6.0,1.0,1010.32,1011.0,1012.09,1011.2,3.0,1.31,6.0,1.0,4.0,6.0,7.4,5.7,3.0,2.5,6.0,1.0,86.0,88.4,90.9,88.4,2.0,5.1,2.0,1.0,-23.0,-19.9,-19.9,-21.4,3.0,2.6,6.0,1.0,-14.2,-8.9,-7.8,-11.0,3.0,5.1,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-125.4,-116.7,-113.0,-119.1,3.0,9.3,6.0,1.0,-78.7,-47.1,-43.9,-61.0,3.0,28.2,6.0,1.0,-87.4,-84.7,-82.0,-84.7,2.0,5.6,2.0,1.0,-62.1,-50.0,-37.9,-50.0,2.0,25.1,2.0,1.0
1995,11,23951,-179.6,-19.0,-13.6,-11.2,-8.9,-11.2,2.0,4.9,2.0,1.0,-10.8,-7.6,-4.3,-7.6,2.0,6.7,2.0,1.0,108.5,132.5,132.5,121.0,3.0,20.5,6.0,1.0,110.0,135.0,135.0,120.0,3.0,20.0,6.0,1.0,27.24,27.75,28.26,27.75,2.0,1.06,2.0,1.0,27.0,27.0,28.02,27.5,3.0,0.87,6.0,1.0,20.54,20.59,20.64,20.59,2.0,0.11,2.0,1.0,86.0,88.4,90.9,88.4,2.0,5.1,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.11,2.77,3.44,2.77,2.0,1.38,2.0,1.0,10.0,13.7,17.4,13.7,2.0,7.7,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,11,23951,-179.6,-13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,6.2,6.2,6.2,1.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,1.0,6.2,6.2,6.2,6.2,1.0,0.0,28.0,1.0,1013.0,1013.0,1013.0,1013.0,1.0,0.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
