Year,Month,Running Month,Longitude,Latitude,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
1996,12,23964,-179.9,8.0,28.4,28.4,28.4,28.4,1.0,0.0,22.0,0.0,26.1,26.1,26.1,26.1,1.0,0.0,22.0,0.0,20.2,20.2,20.2,20.2,1.0,0.0,22.0,0.0,94.8,94.8,94.8,94.8,1.0,0.0,22.0,0.0,8.2,8.2,8.2,8.2,1.0,0.0,22.0,0.0,-7.71,-7.71,-7.71,-7.71,1.0,0.0,22.0,0.0,-2.8,-2.8,-2.8,-2.8,1.0,0.0,22.0,0.0,1003.7,1003.7,1003.7,1003.7,1.0,0.0,22.0,0.0,7.0,7.0,7.0,7.0,1.0,0.0,22.0,0.0,94.8,94.8,94.8,94.8,1.0,0.0,22.0,0.0,-63.2,-63.2,-63.2,-63.2,1.0,0.0,22.0,0.0,-23.0,-23.0,-23.0,-23.0,1.0,0.0,22.0,0.0,2.3,2.3,2.3,2.3,1.0,0.0,22.0,0.0,18.9,18.9,18.9,18.9,1.0,0.0,22.0,0.0,4.25,4.25,4.25,4.25,1.0,0.0,22.0,0.0,34.9,34.9,34.9,34.9,1.0,0.0,22.0,0.0,-201.1,-201.1,-201.1,-201.1,1.0,0.0,22.0,0.0,-73.2,-73.2,-73.2,-73.2,1.0,0.0,22.0,0.0,-155.7,-155.7,-155.7,-155.7,1.0,0.0,22.0,0.0,-56.7,-56.7,-56.7,-56.7,1.0,0.0,22.0,0.0,-32.8,-32.8,-32.8,-32.8,1.0,0.0,22.0,0.0,-11.9,-11.9,-11.9,-11.9,1.0,0.0,22.0,0.0,551.5,551.5,551.5,551.5,1.0,0.0,22.0,0.0,550.0,550.0,550.0,550.0,1.0,0.0,22.0,0.0
1996,12,23964,-179.9,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4,13.4,13.4,13.4,1.0,0.0,10.0,1.0,-13.2,-13.2,-13.2,-13.2,1.0,0.0,10.0,1.0,-2.33,-2.33,-2.33,-2.33,1.0,0.0,10.0,1.0,1017.2,1017.2,1017.2,1017.2,1.0,0.0,10.0,1.0,4.0,4.0,4.0,4.0,1.0,0.0,10.0,1.0,75.2,75.2,75.2,75.2,1.0,0.0,10.0,1.0,-176.8,-176.8,-176.8,-176.8,1.0,0.0,10.0,1.0,-31.2,-31.2,-31.2,-31.2,1.0,0.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-366.9,-366.9,-366.9,-366.9,1.0,0.0,10.0,1.0,-64.7,-64.7,-64.7,-64.7,1.0,0.0,10.0,1.0,-230.1,-230.1,-230.1,-230.1,1.0,0.0,10.0,1.0,-40.6,-40.6,-40.6,-40.6,1.0,0.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,12,23964,-179.7,-43.9,14.0,14.0,14.0,14.0,1.0,0.0,4.0,1.0,12.4,12.4,12.4,12.4,1.0,0.0,4.0,1.0,9.08,9.08,9.08,9.08,1.0,0.0,4.0,1.0,100.0,100.0,100.0,100.0,1.0,0.0,4.0,1.0,8.2,8.2,8.2,8.2,1.0,0.0,4.0,1.0,2.8,2.8,2.8,2.8,1.0,0.0,4.0,1.0,-7.71,-7.71,-7.71,-7.71,1.0,0.0,4.0,1.0,995.7,995.7,995.7,995.7,1.0,0.0,4.0,1.0,8.0,8.0,8.0,8.0,1.0,0.0,4.0,1.0,100.0,100.0,100.0,100.0,1.0,0.0,4.0,1.0,23.0,23.0,23.0,23.0,1.0,0.0,4.0,1.0,-63.2,-63.2,-63.2,-63.2,1.0,0.0,4.0,1.0,1.6,1.6,1.6,1.6,1.0,0.0,4.0,1.0,13.1,13.1,13.1,13.1,1.0,0.0,4.0,1.0,1.01,1.01,1.01,1.01,1.0,0.0,4.0,1.0,8.3,8.3,8.3,8.3,1.0,0.0,4.0,1.0,34.8,34.8,34.8,34.8,1.0,0.0,4.0,1.0,-95.5,-95.5,-95.5,-95.5,1.0,0.0,4.0,1.0,25.5,25.5,25.5,25.5,1.0,0.0,4.0,1.0,-70.0,-70.0,-70.0,-70.0,1.0,0.0,4.0,1.0,2.8,2.8,2.8,2.8,1.0,0.0,4.0,1.0,-7.8,-7.8,-7.8,-7.8,1.0,0.0,4.0,1.0,551.5,551.5,551.5,551.5,1.0,0.0,4.0,1.0,550.0,550.0,550.0,550.0,1.0,0.0,4.0,1.0
1996,12,23964,-179.7,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.5,7.9,5.4,14.0,2.6,16.0,0.4,69.1,83.1,92.0,80.4,18.0,11.7,14.0,0.3,-0.9,51.7,95.2,39.4,19.0,91.4,14.0,0.3,-165.5,11.2,157.1,-2.3,19.0,152.5,14.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,12,23964,-179.6,-21.8,25.41,26.3,27.19,26.3,2.0,1.84,10.0,1.0,28.24,28.75,29.26,28.75,2.0,1.06,10.0,1.0,18.03,19.33,20.63,19.33,2.0,2.7,10.0,1.0,75.2,78.1,81.1,78.1,2.0,6.1,10.0,1.0,5.67,6.9,8.13,6.9,2.0,2.55,10.0,1.0,-5.32,-4.75,-4.17,-4.75,2.0,1.19,10.0,1.0,3.82,4.97,6.13,4.97,2.0,2.39,10.0,1.0,1006.95,1012.0,1013.37,1010.2,3.0,4.95,12.0,1.0,2.2,2.5,2.8,2.5,2.0,0.7,10.0,1.0,75.2,78.1,81.1,78.1,2.0,6.1,10.0,1.0,-44.1,-34.3,-24.5,-34.3,2.0,20.3,10.0,1.0,23.3,37.4,51.4,37.4,2.0,29.2,10.0,1.0,-3.85,-2.45,-1.05,-2.45,2.0,2.9,10.0,1.0,-33.3,-20.6,-7.9,-20.6,2.0,26.2,10.0,1.0,-0.34,2.12,4.57,2.12,2.0,5.08,10.0,1.0,-6.2,8.1,22.5,8.1,2.0,29.7,10.0,1.0,-156.2,-137.2,-118.2,-137.2,2.0,39.3,10.0,1.0,108.4,144.2,180.0,144.2,2.0,74.1,10.0,1.0,-110.7,-93.4,-76.1,-93.4,2.0,35.8,10.0,1.0,70.5,99.3,128.1,99.3,2.0,59.7,10.0,1.0,-17.5,-7.0,3.4,-7.0,2.0,21.6,10.0,1.0,-5.3,4.4,14.2,4.4,2.0,20.2,10.0,1.0,216.0,395.5,575.0,395.5,2.0,372.0,10.0,1.0,215.0,395.0,575.0,395.0,2.0,370.0,10.0,1.0
1996,12,23964,-179.6,10.9,28.0,28.0,28.0,28.0,1.0,0.0,6.0,1.0,27.8,27.8,27.8,27.8,1.0,0.0,6.0,1.0,19.43,19.43,19.43,19.43,1.0,0.0,6.0,1.0,82.8,82.8,82.8,82.8,1.0,0.0,6.0,1.0,14.0,14.0,14.0,14.0,1.0,0.0,6.0,1.0,-13.79,-13.79,-13.79,-13.79,1.0,0.0,6.0,1.0,-2.43,-2.43,-2.43,-2.43,1.0,0.0,6.0,1.0,1006.5,1006.5,1006.5,1006.5,1.0,0.0,6.0,1.0,7.0,7.0,7.0,7.0,1.0,0.0,6.0,1.0,82.8,82.8,82.8,82.8,1.0,0.0,6.0,1.0,-193.0,-193.0,-193.0,-193.0,1.0,0.0,6.0,1.0,-34.0,-34.0,-34.0,-34.0,1.0,0.0,6.0,1.0,0.2,0.2,0.2,0.2,1.0,0.0,6.0,1.0,2.8,2.8,2.8,2.8,1.0,0.0,6.0,1.0,4.39,4.39,4.39,4.39,1.0,0.0,6.0,1.0,61.5,61.5,61.5,61.5,1.0,0.0,6.0,1.0,-383.3,-383.3,-383.3,-383.3,1.0,0.0,6.0,1.0,-67.6,-67.6,-67.6,-67.6,1.0,0.0,6.0,1.0,-267.9,-267.9,-267.9,-267.9,1.0,0.0,6.0,1.0,-47.2,-47.2,-47.2,-47.2,1.0,0.0,6.0,1.0,-60.5,-60.5,-60.5,-60.5,1.0,0.0,6.0,1.0,-10.7,-10.7,-10.7,-10.7,1.0,0.0,6.0,1.0,2744.0,2744.0,2744.0,2744.0,1.0,0.0,6.0,1.0,2745.0,2745.0,2745.0,2745.0,1.0,0.0,6.0,1.0
1996,12,23964,-179.6,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.13,11.3,12.93,10.23,10.0,3.32,16.0,0.1,-11.45,-7.98,0.09,-5.44,10.0,7.73,16.0,0.1,-7.9,-4.04,0.0,-3.84,10.0,4.28,16.0,0.1,1010.29,1013.95,1015.34,1013.12,10.0,2.76,16.0,0.1,4.0,5.5,7.0,5.2,10.0,2.0,16.0,0.1,68.8,72.7,86.1,76.4,10.0,8.6,16.0,0.1,-140.2,-76.2,5.0,-59.4,10.0,98.2,16.0,0.1,-107.0,-42.9,0.0,-43.8,10.0,51.3,16.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-277.2,-188.4,1.0,-129.2,10.0,187.4,16.0,0.1,-181.7,-96.9,0.0,-86.1,10.0,95.4,16.0,0.1,-146.1,-113.1,1.5,-73.8,10.0,115.8,16.0,0.1,-97.3,-52.9,0.0,-45.0,10.0,51.9,16.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,12,23964,-179.6,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,6.0,3.3,7.0,2.5,22.0,0.1,61.6,71.6,85.0,72.2,10.0,12.0,20.0,0.1,-155.5,-4.2,9.1,-43.9,10.0,84.0,20.0,0.1,-89.8,-4.8,8.3,-20.0,10.0,56.2,20.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,12,23964,-179.6,22.7,22.57,23.8,24.71,23.65,4.0,1.33,18.0,0.3,21.0,21.0,22.66,21.46,10.0,1.37,20.0,0.1,9.48,11.35,13.56,11.59,10.0,2.7,20.0,0.1,61.6,71.6,85.0,72.2,10.0,12.0,20.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.2,3.14,1.6,4.0,2.55,18.0,0.3,-0.5,15.3,23.8,11.8,4.0,15.3,18.0,0.3,2.02,4.82,7.5,4.76,4.0,3.88,18.0,0.3,7.3,35.4,57.0,32.3,4.0,29.2,18.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35.3,-4.9,18.7,-8.1,4.0,38.8,18.0,0.3,-6.1,0.0,22.3,7.7,4.0,23.9,18.0,0.3,30.0,153.5,2406.0,900.5,10.0,1152.0,20.0,0.1,30.0,155.0,2405.0,900.0,10.0,1150.0,20.0,0.1
1996,12,23964,-179.6,24.4,21.56,23.4,25.0,23.47,10.0,1.88,22.0,0.6,21.0,22.0,23.64,22.45,13.0,2.28,20.0,0.5,10.19,12.79,15.31,13.08,12.0,3.64,20.0,0.6,58.2,75.5,93.0,75.9,12.0,14.6,20.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.51,0.7,3.57,0.73,10.0,3.22,22.0,0.6,-7.2,4.8,18.5,0.9,10.0,35.9,22.0,0.6,3.1,7.33,8.68,5.45,10.0,4.74,22.0,0.6,27.9,40.9,64.5,35.6,10.0,45.2,22.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40.3,-9.0,43.8,-3.9,10.0,45.5,22.0,0.6,-31.1,5.3,36.5,6.0,10.0,36.4,22.0,0.6,94.5,1643.0,2198.0,1238.5,13.0,1169.0,20.0,0.5,95.0,1645.0,2200.0,1240.0,13.0,1170.0,20.0,0.5
