Year,Month,Running Month,Longitude,Latitude,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
2017,10,24214,-179.9,-27.4,-0.87,-0.05,0.19,-0.34,14.0,0.9,8.0,0.5,-1.7,0.0,0.3,-0.7,13.0,2.6,8.0,0.5,2.59,3.21,3.67,3.14,14.0,1.31,8.0,0.5,3.6,8.2,15.7,11.1,13.0,12.1,8.0,0.5,20.31,20.55,21.09,20.7,14.0,0.49,8.0,0.5,20.4,20.55,21.66,21.04,14.0,1.15,8.0,0.5,11.44,11.94,12.42,12.03,14.0,1.02,8.0,0.5,75.0,79.1,82.4,78.1,14.0,8.8,8.0,0.5,1.5,2.6,5.1,3.27,13.0,1.96,8.0,0.5,0.67,0.89,1.77,1.49,13.0,1.82,8.0,0.5,-4.11,-2.1,-1.27,-2.54,13.0,1.64,8.0,0.5,1013.22,1013.95,1014.78,1014.43,14.0,2.09,8.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.7,18.2,36.5,32.0,13.0,42.2,8.0,0.5,-84.3,-43.9,-26.1,-52.7,13.0,34.0,8.0,0.5,7.6,10.4,21.7,17.2,13.0,18.8,8.0,0.5,-53.3,-26.1,-15.7,-30.6,13.0,20.2,8.0,0.5,0.7,2.7,5.9,5.8,13.0,11.7,8.0,0.5,-15.2,-6.9,-2.0,-7.8,13.0,6.5,8.0,0.5,3.5,17.5,132.5,75.0,13.0,124.0,8.0,0.5,5.0,20.0,135.0,75.0,13.0,125.0,8.0,0.5
2017,10,24214,-179.9,-27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,5.5,6.5,5.5,2.0,2.1,6.0,1.0,75.0,79.1,82.4,78.1,14.0,8.8,8.0,0.5,0.7,2.9,8.5,7.4,13.0,14.8,8.0,0.5,-20.7,-5.2,-1.9,-10.5,13.0,9.4,8.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,24214,-179.9,18.2,-0.1,-0.1,-0.1,-0.1,1.0,0.0,20.0,0.0,-0.9,-0.9,-0.9,-0.9,1.0,0.0,20.0,0.0,5.42,5.42,5.42,5.42,1.0,0.0,20.0,0.0,50.4,50.4,50.4,50.4,1.0,0.0,20.0,0.0,28.9,28.9,28.9,28.9,1.0,0.0,20.0,0.0,29.0,29.0,29.0,29.0,1.0,0.0,20.0,0.0,19.56,19.56,19.56,19.56,1.0,0.0,20.0,0.0,78.1,78.1,78.1,78.1,1.0,0.0,20.0,0.0,9.3,9.3,9.3,9.3,1.0,0.0,20.0,0.0,-9.3,-9.3,-9.3,-9.3,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,1012.0,1012.0,1012.0,1012.0,1.0,0.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-269.7,-269.7,-269.7,-269.7,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,-181.9,-181.9,-181.9,-181.9,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,-50.4,-50.4,-50.4,-50.4,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,804.5,804.5,804.5,804.5,1.0,0.0,20.0,0.0,805.0,805.0,805.0,805.0,1.0,0.0,20.0,0.0
2017,10,24214,-179.9,30.8,3.68,3.85,4.02,3.85,2.0,0.35,24.0,0.0,15.1,20.2,25.3,20.2,2.0,10.6,24.0,0.0,9.54,9.94,10.35,9.94,2.0,0.84,24.0,0.0,38.9,52.3,65.8,52.3,2.0,27.8,24.0,0.0,23.85,23.95,24.05,23.95,2.0,0.21,24.0,0.0,20.03,20.1,20.17,20.1,2.0,0.14,24.0,0.0,8.12,8.41,8.69,8.41,2.0,0.58,24.0,0.0,56.6,58.3,60.0,58.3,2.0,3.6,24.0,0.0,3.83,5.4,6.97,5.4,2.0,3.25,24.0,0.0,0.48,1.53,2.57,1.53,2.0,2.16,24.0,0.0,1.67,4.12,6.56,4.12,2.0,5.06,24.0,0.0,1023.85,1024.4,1024.95,1024.4,2.0,1.13,24.0,0.0,2.3,3.0,3.7,3.0,2.0,1.4,24.0,0.0,56.6,58.3,60.0,58.3,2.0,3.6,24.0,0.0,1.5,4.7,8.0,4.7,2.0,6.7,24.0,0.0,10.8,30.5,50.1,30.5,2.0,40.7,24.0,0.0,9.7,30.5,51.4,30.5,2.0,43.2,24.0,0.0,33.7,83.2,132.6,83.2,2.0,102.4,24.0,0.0,3.9,12.2,20.5,12.2,2.0,17.3,24.0,0.0,14.4,36.1,57.8,36.1,2.0,45.0,24.0,0.0,5.1,16.1,27.1,16.1,2.0,22.7,24.0,0.0,16.2,38.8,61.5,38.8,2.0,46.9,24.0,0.0,97.5,243.0,389.0,243.0,2.0,302.0,24.0,0.0,100.0,245.0,390.0,245.0,2.0,300.0,24.0,0.0
2017,10,24214,-179.9,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,7.0,7.0,1.0,0.0,24.0,1.0,6.06,6.06,6.06,6.06,1.0,0.0,24.0,1.0,-3.5,-3.5,-3.5,-3.5,1.0,0.0,24.0,1.0,1011.7,1011.7,1011.7,1011.7,1.0,0.0,24.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,24214,-179.8,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7,27.7,27.7,27.7,1.0,0.0,18.0,0.0,10.1,10.1,10.1,10.1,1.0,0.0,18.0,0.0,1148.5,1268.0,1387.5,1268.0,2.0,247.5,20.0,0.5,1150.0,1270.0,1385.0,1270.0,2.0,250.0,20.0,0.5
2017,10,24214,-179.7,-35.3,-1.32,-0.3,0.38,-0.47,3.0,1.26,22.0,0.7,-14.1,-2.5,4.4,-4.8,3.0,13.6,22.0,0.7,2.41,3.17,3.82,3.12,3.0,1.03,22.0,0.7,22.4,34.2,41.2,31.9,3.0,14.0,22.0,0.7,15.32,16.0,16.48,15.9,3.0,0.85,22.0,0.7,16.1,16.3,16.64,16.37,3.0,0.4,22.0,0.7,7.45,7.6,8.7,8.06,3.0,0.99,22.0,0.7,64.2,68.0,76.4,70.3,3.0,9.1,22.0,0.7,9.03,10.8,10.8,9.93,3.0,1.5,22.0,0.7,9.03,10.8,10.8,9.93,3.0,1.5,22.0,0.7,0.0,0.0,0.0,0.0,3.0,0.0,22.0,0.7,1015.0,1015.2,1018.54,1016.73,3.0,2.92,22.0,0.7,2.3,3.0,6.4,4.3,3.0,3.2,22.0,0.7,64.2,68.0,76.4,70.3,3.0,9.1,22.0,0.7,82.9,116.6,116.6,100.2,3.0,28.5,22.0,0.7,0.0,0.0,0.0,0.0,3.0,0.0,22.0,0.7,146.1,172.8,178.7,162.6,3.0,25.5,22.0,0.7,0.0,0.0,0.0,0.0,3.0,0.0,22.0,0.7,76.8,79.8,81.4,79.1,3.0,3.4,22.0,0.7,0.0,0.0,0.0,0.0,3.0,0.0,22.0,0.7,22.4,34.2,41.2,31.9,3.0,14.0,22.0,0.7,0.0,0.0,0.0,0.0,3.0,0.0,22.0,0.7,776.0,1259.5,1259.5,1023.5,3.0,409.0,22.0,0.7,775.0,1260.0,1260.0,1025.0,3.0,410.0,22.0,0.7
2017,10,24214,-179.7,-33.4,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,15.4,15.4,15.4,15.4,1.0,0.0,2.0,0.0,1.93,1.93,1.93,1.93,1.0,0.0,2.0,0.0,29.7,29.7,29.7,29.7,1.0,0.0,2.0,0.0,17.0,17.0,17.0,17.0,1.0,0.0,2.0,0.0,16.0,16.0,16.0,16.0,1.0,0.0,2.0,0.0,10.12,10.12,10.12,10.12,1.0,0.0,2.0,0.0,89.6,89.6,89.6,89.6,1.0,0.0,2.0,0.0,15.4,15.4,15.4,15.4,1.0,0.0,2.0,0.0,15.4,15.4,15.4,15.4,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1011.7,1011.7,1011.7,1011.7,1.0,0.0,2.0,0.0,8.0,8.0,8.0,8.0,1.0,0.0,2.0,0.0,89.6,89.6,89.6,89.6,1.0,0.0,2.0,0.0,237.2,237.2,237.2,237.2,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,246.4,246.4,246.4,246.4,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,155.9,155.9,155.9,155.9,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,29.7,29.7,29.7,29.7,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3652.5,3652.5,3652.5,3652.5,1.0,0.0,2.0,0.0,3650.0,3650.0,3650.0,3650.0,1.0,0.0,2.0,0.0
2017,10,24214,-179.7,-19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,27.0,27.0,27.0,3.0,0.0,8.0,0.3,25.0,25.0,25.89,25.28,8.0,0.51,10.0,0.4,13.48,16.5,16.69,15.84,7.0,1.66,10.0,0.3,70.1,83.7,84.5,80.6,8.0,7.7,10.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,10,24214,-179.7,20.1,-1.6,-1.6,-1.6,-1.6,1.0,0.0,6.0,1.0,-5.8,-5.8,-5.8,-5.8,1.0,0.0,6.0,1.0,7.1,7.1,7.1,7.1,1.0,0.0,6.0,1.0,25.6,25.6,25.6,25.6,1.0,0.0,6.0,1.0,27.2,27.2,27.2,27.2,1.0,0.0,6.0,1.0,28.8,28.8,28.8,28.8,1.0,0.0,6.0,1.0,15.5,15.5,15.5,15.5,1.0,0.0,6.0,1.0,62.8,62.8,62.8,62.8,1.0,0.0,6.0,1.0,3.6,3.6,3.6,3.6,1.0,0.0,6.0,1.0,-2.31,-2.31,-2.31,-2.31,1.0,0.0,6.0,1.0,2.76,2.76,2.76,2.76,1.0,0.0,6.0,1.0,1011.3,1011.3,1011.3,1011.3,1.0,0.0,6.0,1.0,4.0,4.0,4.0,4.0,1.0,0.0,6.0,1.0,62.8,62.8,62.8,62.8,1.0,0.0,6.0,1.0,-8.3,-8.3,-8.3,-8.3,1.0,0.0,6.0,1.0,9.9,9.9,9.9,9.9,1.0,0.0,6.0,1.0,-66.6,-66.6,-66.6,-66.6,1.0,0.0,6.0,1.0,79.4,79.4,79.4,79.4,1.0,0.0,6.0,1.0,-35.9,-35.9,-35.9,-35.9,1.0,0.0,6.0,1.0,42.8,42.8,42.8,42.8,1.0,0.0,6.0,1.0,-16.4,-16.4,-16.4,-16.4,1.0,0.0,6.0,1.0,19.6,19.6,19.6,19.6,1.0,0.0,6.0,1.0,46.5,46.5,46.5,46.5,1.0,0.0,6.0,1.0,45.0,45.0,45.0,45.0,1.0,0.0,6.0,1.0
