Year,Month,Running Month,Longitude,Latitude,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations
2014,6,24174,-179.9,-31.6,6.7,6.7,6.7,6.7,1.0,0.0,28.0,1.0,8.0,8.0,8.0,8.0,1.0,0.0,28.0,1.0,658.5,658.5,658.5,658.5,1.0,0.0,28.0,1.0,660.0,660.0,660.0,660.0,1.0,0.0,28.0,1.0,18.5,18.5,18.5,18.5,1.0,0.0,28.0,1.0,17.0,17.0,17.0,17.0,1.0,0.0,28.0,1.0,12.01,12.01,12.01,12.01,1.0,0.0,28.0,1.0,100.0,100.0,100.0,100.0,1.0,0.0,28.0,1.0,8.7,8.7,8.7,8.7,1.0,0.0,28.0,1.0,5.59,5.59,5.59,5.59,1.0,0.0,28.0,1.0,6.66,6.66,6.66,6.66,1.0,0.0,28.0,1.0,1014.9,1014.9,1014.9,1014.9,1.0,0.0,28.0,1.0,8.0,8.0,8.0,8.0,1.0,0.0,28.0,1.0,100.0,100.0,100.0,100.0,1.0,0.0,28.0,1.0,48.7,48.7,48.7,48.7,1.0,0.0,28.0,1.0,58.0,58.0,58.0,58.0,1.0,0.0,28.0,1.0,1.5,1.5,1.5,1.5,1.0,0.0,28.0,1.0,13.1,13.1,13.1,13.1,1.0,0.0,28.0,1.0,1.2,1.2,1.2,1.2,1.0,0.0,28.0,1.0,10.4,10.4,10.4,10.4,1.0,0.0,28.0,1.0,95.1,95.1,95.1,95.1,1.0,0.0,28.0,1.0,113.3,113.3,113.3,113.3,1.0,0.0,28.0,1.0,67.2,67.2,67.2,67.2,1.0,0.0,28.0,1.0,80.0,80.0,80.0,80.0,1.0,0.0,28.0,1.0
2014,6,24174,-179.9,-7.7,-28.6,-28.6,-28.6,-28.6,1.0,0.0,20.0,0.0,-34.1,-34.1,-34.1,-34.1,1.0,0.0,20.0,0.0,79.0,101.0,122.5,101.0,2.0,45.0,10.0,0.5,80.0,100.0,125.0,100.0,2.0,45.0,10.0,0.5,31.0,31.0,31.0,31.0,1.0,0.0,20.0,0.0,29.16,29.5,29.84,29.5,2.0,0.71,10.0,0.5,19.83,20.24,20.65,20.24,2.0,0.85,10.0,0.5,78.1,78.2,78.2,78.2,2.0,0.1,10.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,20.0,0.0,10.2,10.2,10.2,10.2,1.0,0.0,20.0,0.0,8.72,8.72,8.72,8.72,1.0,0.0,20.0,0.0,44.5,44.5,44.5,44.5,1.0,0.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,6,24174,-179.9,8.5,-28.0,-28.0,-28.0,-28.0,1.0,0.0,16.0,1.0,10.2,10.2,10.2,10.2,1.0,0.0,16.0,1.0,185.0,185.0,185.0,185.0,1.0,0.0,16.0,1.0,185.0,185.0,185.0,185.0,1.0,0.0,16.0,1.0,29.0,29.0,29.0,29.0,1.0,0.0,16.0,1.0,26.9,26.9,26.9,26.9,1.0,0.0,16.0,1.0,19.98,19.98,19.98,19.98,1.0,0.0,16.0,1.0,89.9,89.9,89.9,89.9,1.0,0.0,16.0,1.0,5.7,5.7,5.7,5.7,1.0,0.0,16.0,1.0,-5.36,-5.36,-5.36,-5.36,1.0,0.0,16.0,1.0,1.95,1.95,1.95,1.95,1.0,0.0,16.0,1.0,1009.0,1009.0,1009.0,1009.0,1.0,0.0,16.0,1.0,6.0,6.0,6.0,6.0,1.0,0.0,16.0,1.0,89.9,89.9,89.9,89.9,1.0,0.0,16.0,1.0,-30.5,-30.5,-30.5,-30.5,1.0,0.0,16.0,1.0,11.1,11.1,11.1,11.1,1.0,0.0,16.0,1.0,2.1,2.1,2.1,2.1,1.0,0.0,16.0,1.0,12.0,12.0,12.0,12.0,1.0,0.0,16.0,1.0,5.23,5.23,5.23,5.23,1.0,0.0,16.0,1.0,29.8,29.8,29.8,29.8,1.0,0.0,16.0,1.0,-144.1,-144.1,-144.1,-144.1,1.0,0.0,16.0,1.0,52.4,52.4,52.4,52.4,1.0,0.0,16.0,1.0,-107.0,-107.0,-107.0,-107.0,1.0,0.0,16.0,1.0,38.9,38.9,38.9,38.9,1.0,0.0,16.0,1.0
2014,6,24174,-179.8,-43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8,9.8,9.8,9.8,1.0,0.0,22.0,1.0,6.3,6.3,6.3,6.3,1.0,0.0,22.0,1.0,7.51,7.51,7.51,7.51,1.0,0.0,22.0,1.0,1019.1,1019.1,1019.1,1019.1,1.0,0.0,22.0,1.0,7.0,7.0,7.0,7.0,1.0,0.0,22.0,1.0,74.6,74.6,74.6,74.6,1.0,0.0,22.0,1.0,61.7,61.7,61.7,61.7,1.0,0.0,22.0,1.0,73.6,73.6,73.6,73.6,1.0,0.0,22.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,63.0,63.0,63.0,1.0,0.0,22.0,1.0,75.1,75.1,75.1,75.1,1.0,0.0,22.0,1.0,35.5,35.5,35.5,35.5,1.0,0.0,22.0,1.0,42.3,42.3,42.3,42.3,1.0,0.0,22.0,1.0
2014,6,24174,-179.8,-27.7,-12.1,-12.1,-12.1,-12.1,1.0,0.0,16.0,0.0,-10.2,-10.2,-10.2,-10.2,1.0,0.0,16.0,0.0,132.5,132.5,132.5,132.5,1.0,0.0,16.0,0.0,135.0,135.0,135.0,135.0,1.0,0.0,16.0,0.0,21.0,21.0,21.0,21.0,1.0,0.0,16.0,0.0,19.0,19.0,19.0,19.0,1.0,0.0,16.0,0.0,12.23,12.23,12.23,12.23,1.0,0.0,16.0,0.0,90.4,90.4,90.4,90.4,1.0,0.0,16.0,0.0,5.1,5.1,5.1,5.1,1.0,0.0,16.0,0.0,-3.91,-3.91,-3.91,-3.91,1.0,0.0,16.0,0.0,-3.28,-3.28,-3.28,-3.28,1.0,0.0,16.0,0.0,1022.3,1022.3,1022.3,1022.3,1.0,0.0,16.0,0.0,6.0,6.0,6.0,6.0,1.0,0.0,16.0,0.0,90.4,90.4,90.4,90.4,1.0,0.0,16.0,0.0,-19.9,-19.9,-19.9,-19.9,1.0,0.0,16.0,0.0,-16.7,-16.7,-16.7,-16.7,1.0,0.0,16.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,16.0,0.0,10.2,10.2,10.2,10.2,1.0,0.0,16.0,0.0,3.11,3.11,3.11,3.11,1.0,0.0,16.0,0.0,15.8,15.8,15.8,15.8,1.0,0.0,16.0,0.0,-74.2,-74.2,-74.2,-74.2,1.0,0.0,16.0,0.0,-62.3,-62.3,-62.3,-62.3,1.0,0.0,16.0,0.0,-47.8,-47.8,-47.8,-47.8,1.0,0.0,16.0,0.0,-40.1,-40.1,-40.1,-40.1,1.0,0.0,16.0,0.0
2014,6,24174,-179.8,-7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.26,4.6,4.94,4.6,2.0,0.71,10.0,0.5,-3.97,-3.69,-3.41,-3.69,2.0,0.58,10.0,0.5,-3.29,-1.95,-0.62,-1.95,2.0,2.76,10.0,0.5,1008.03,1008.3,1008.57,1008.3,2.0,0.57,10.0,0.5,3.2,3.5,3.8,3.5,2.0,0.7,10.0,0.5,78.1,78.2,78.2,78.2,2.0,0.1,10.0,0.5,-16.8,-16.8,-16.7,-16.8,2.0,0.1,10.0,0.5,-16.8,-10.0,-3.2,-10.0,2.0,14.1,10.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-118.6,-109.0,-99.5,-109.0,2.0,19.8,10.0,0.5,-95.3,-56.6,-18.0,-56.6,2.0,80.1,10.0,0.5,-82.1,-74.9,-67.7,-74.9,2.0,14.9,10.0,0.5,-64.5,-38.4,-12.2,-38.4,2.0,54.3,10.0,0.5
2014,6,24174,-179.8,30.0,-4.4,2.3,9.0,2.3,2.0,13.8,4.0,0.5,-13.1,-10.3,-7.6,-10.3,2.0,5.7,4.0,0.5,305.0,563.0,821.0,563.0,2.0,534.5,4.0,0.5,305.0,565.0,820.0,565.0,2.0,535.0,4.0,0.5,20.16,20.5,20.84,20.5,2.0,0.71,4.0,0.5,23.32,24.0,24.68,24.0,2.0,1.41,4.0,0.5,14.04,15.01,15.97,15.01,2.0,1.99,4.0,0.5,73.7,81.9,90.2,81.9,2.0,17.2,4.0,0.5,6.35,7.75,9.15,7.75,2.0,2.9,4.0,0.5,-5.99,-5.33,-4.67,-5.33,2.0,1.37,4.0,0.5,-1.89,1.92,5.73,1.92,2.0,7.9,4.0,0.5,1017.27,1020.0,1022.73,1020.0,2.0,5.66,4.0,0.5,3.5,4.5,5.5,4.5,2.0,2.1,4.0,0.5,73.7,81.9,90.2,81.9,2.0,17.2,4.0,0.5,-55.9,-43.3,-30.7,-43.3,2.0,26.1,4.0,0.5,-5.9,26.3,58.6,26.3,2.0,66.8,4.0,0.5,-3.84,-3.5,-3.16,-3.5,2.0,0.71,4.0,0.5,-28.4,-26.1,-23.8,-26.1,2.0,4.7,4.0,0.5,-1.34,-0.1,1.14,-0.1,2.0,2.57,4.0,0.5,-14.3,-4.5,5.2,-4.5,2.0,20.2,4.0,0.5,-139.2,-127.0,-114.8,-127.0,2.0,25.3,4.0,0.5,-49.7,40.5,130.7,40.5,2.0,186.9,4.0,0.5,-96.4,-81.4,-66.4,-81.4,2.0,31.1,4.0,0.5,-22.4,36.7,95.8,36.7,2.0,122.4,4.0,0.5
2014,6,24174,-179.7,-17.4,-6.8,-6.8,-6.8,-6.8,1.0,0.0,30.0,1.0,38.3,38.3,38.3,38.3,1.0,0.0,30.0,1.0,301.0,301.0,301.0,301.0,1.0,0.0,30.0,1.0,300.0,300.0,300.0,300.0,1.0,0.0,30.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,6.7,6.7,6.7,1.0,0.0,30.0,1.0,-1.16,-1.16,-1.16,-1.16,1.0,0.0,30.0,1.0,6.6,6.6,6.6,6.6,1.0,0.0,30.0,1.0,1013.19,1015.1,1016.21,1014.84,7.0,1.36,26.0,0.7,6.0,6.0,6.0,6.0,1.0,0.0,30.0,1.0,72.8,73.5,77.9,75.1,7.0,4.3,26.0,0.7,-7.8,-7.8,-7.8,-7.8,1.0,0.0,30.0,1.0,44.2,44.2,44.2,44.2,1.0,0.0,30.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29.1,-29.1,-29.1,-29.1,1.0,0.0,30.0,1.0,165.0,165.0,165.0,165.0,1.0,0.0,30.0,1.0,-17.7,-17.7,-17.7,-17.7,1.0,0.0,30.0,1.0,100.2,100.2,100.2,100.2,1.0,0.0,30.0,1.0
2014,6,24174,-179.7,-15.6,-46.0,-10.3,-8.6,-26.9,3.0,31.0,8.0,0.0,9.8,11.0,11.9,10.9,3.0,1.5,8.0,0.0,504.0,941.0,1044.5,778.0,3.0,420.5,8.0,0.0,505.0,940.0,1045.0,780.0,3.0,420.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.68,9.8,10.14,8.93,3.0,1.95,8.0,0.0,-8.92,-6.3,-4.94,-6.92,3.0,2.97,8.0,0.0,2.85,5.13,6.75,4.81,3.0,2.87,8.0,0.0,1010.48,1011.0,1011.0,1010.75,4.0,0.5,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-232.0,-163.8,-131.4,-181.3,3.0,75.3,8.0,0.0,75.7,138.6,177.2,126.8,3.0,75.0,8.0,0.0,-161.2,-124.8,-94.4,-127.8,3.0,49.0,8.0,0.0,51.8,95.7,131.9,92.0,3.0,58.8,8.0,0.0
2014,6,24174,-179.7,38.2,-14.5,3.4,10.2,-2.1,3.0,18.7,12.0,1.0,-13.1,0.0,10.8,-1.1,3.0,17.6,12.0,1.0,238.5,238.5,525.0,378.5,3.0,242.5,12.0,1.0,240.0,240.0,525.0,380.0,3.0,245.0,12.0,1.0,15.95,18.0,18.0,17.0,3.0,1.73,12.0,1.0,15.0,15.0,15.68,15.33,3.0,0.58,12.0,1.0,7.99,9.42,9.88,8.95,3.0,1.44,12.0,1.0,76.3,89.7,90.0,83.3,3.0,11.5,12.0,1.0,6.2,6.2,7.91,7.03,3.0,1.44,12.0,1.0,-5.6,1.08,3.06,-1.21,3.0,6.65,12.0,1.0,-4.17,0.0,3.24,-0.45,3.0,5.44,12.0,1.0,1018.89,1020.8,1022.3,1020.6,3.0,2.51,12.0,1.0,7.0,7.0,7.0,7.0,3.0,0.0,12.0,1.0,76.3,89.7,90.0,83.3,3.0,11.5,12.0,1.0,-49.5,6.7,19.0,-14.8,3.0,53.5,12.0,1.0,-25.8,0.0,20.1,-2.8,3.0,33.7,12.0,1.0,0.63,2.0,2.68,1.67,3.0,1.53,12.0,1.0,5.5,17.4,18.2,12.0,3.0,10.4,12.0,1.0,2.79,3.15,3.28,3.04,3.0,0.37,12.0,1.0,19.9,20.7,22.2,21.0,3.0,1.7,12.0,1.0,-89.9,16.1,45.9,-21.1,3.0,104.6,12.0,1.0,-62.5,0.0,48.6,-6.8,3.0,81.6,12.0,1.0,-57.5,7.9,28.1,-14.1,3.0,65.5,12.0,1.0,-30.5,0.0,30.5,0.0,3.0,44.8,12.0,1.0
