Year,Month,Running Month,Longitude,Latitude,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
2015,3,24183,-179.8,24.9,8.0,8.0,8.0,8.0,1.0,0.0,10.0,0.0,95.1,95.1,95.1,95.1,1.0,0.0,10.0,0.0,-99.7,-99.7,-99.7,-99.7,1.0,0.0,10.0,0.0,-36.3,-36.3,-36.3,-36.3,1.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3,10.3,10.3,10.3,1.0,0.0,10.0,0.0,-9.68,-9.68,-9.68,-9.68,1.0,0.0,10.0,0.0,-3.52,-3.52,-3.52,-3.52,1.0,0.0,10.0,0.0,1026.0,1026.0,1026.0,1026.0,1.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-174.2,-174.2,-174.2,-174.2,1.0,0.0,10.0,0.0,-63.4,-63.4,-63.4,-63.4,1.0,0.0,10.0,0.0,-116.4,-116.4,-116.4,-116.4,1.0,0.0,10.0,0.0,-42.4,-42.4,-42.4,-42.4,1.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,3,24183,-179.7,-37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.29,6.15,8.22,5.78,4.0,3.01,16.0,0.0,-4.11,-3.07,-2.13,-3.12,4.0,1.16,16.0,0.0,-7.12,-3.69,1.75,-2.73,4.0,5.41,16.0,0.0,1014.94,1016.2,1018.93,1016.77,10.0,2.39,12.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82.8,-59.2,-37.8,-60.2,4.0,26.1,16.0,0.0,-143.4,-74.1,30.4,-57.3,4.0,104.8,16.0,0.0,-50.5,-36.0,-24.3,-37.3,4.0,15.4,16.0,0.0,-87.4,-44.2,19.5,-34.4,4.0,64.8,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,3,24183,-179.7,-23.0,8.0,8.0,8.0,8.0,1.0,0.0,16.0,1.0,92.6,92.6,92.6,92.6,1.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,1.0,-67.2,-67.2,-67.2,-67.2,1.0,0.0,16.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,8.2,8.2,8.2,1.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,1.0,-8.2,-8.2,-8.2,-8.2,1.0,0.0,16.0,1.0,1004.3,1004.3,1004.3,1004.3,1.0,0.0,16.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,16.0,1.0,-221.4,-221.4,-221.4,-221.4,1.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,1.0,-170.6,-170.6,-170.6,-170.6,1.0,0.0,16.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,3,24183,-179.7,-11.0,4.0,4.0,4.0,4.0,1.0,0.0,4.0,1.0,96.0,96.0,96.0,96.0,1.0,0.0,4.0,1.0,-11.2,-11.2,-11.2,-11.2,1.0,0.0,4.0,1.0,6.5,6.5,6.5,6.5,1.0,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,3,24183,-179.7,28.9,2.0,2.0,2.0,2.0,1.0,0.0,30.0,0.0,68.9,68.9,68.9,68.9,1.0,0.0,30.0,0.0,-37.9,-37.9,-37.9,-37.9,1.0,0.0,30.0,0.0,-6.7,-6.7,-6.7,-6.7,1.0,0.0,30.0,0.0,18.0,18.0,18.0,18.0,1.0,0.0,30.0,0.0,16.0,16.0,16.0,16.0,1.0,0.0,30.0,0.0,7.63,7.63,7.63,7.63,1.0,0.0,30.0,0.0,68.9,68.9,68.9,68.9,1.0,0.0,30.0,0.0,6.2,6.2,6.2,6.2,1.0,0.0,30.0,0.0,-6.11,-6.11,-6.11,-6.11,1.0,0.0,30.0,0.0,-1.08,-1.08,-1.08,-1.08,1.0,0.0,30.0,0.0,1030.0,1030.0,1030.0,1030.0,1.0,0.0,30.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,30.0,0.0,12.4,12.4,12.4,12.4,1.0,0.0,30.0,0.0,4.98,4.98,4.98,4.98,1.0,0.0,30.0,0.0,30.9,30.9,30.9,30.9,1.0,0.0,30.0,0.0,-97.7,-97.7,-97.7,-97.7,1.0,0.0,30.0,0.0,-17.2,-17.2,-17.2,-17.2,1.0,0.0,30.0,0.0,-46.6,-46.6,-46.6,-46.6,1.0,0.0,30.0,0.0,-8.2,-8.2,-8.2,-8.2,1.0,0.0,30.0,0.0,-30.4,-30.4,-30.4,-30.4,1.0,0.0,30.0,0.0,-5.4,-5.4,-5.4,-5.4,1.0,0.0,30.0,0.0,238.5,238.5,238.5,238.5,1.0,0.0,30.0,0.0,240.0,240.0,240.0,240.0,1.0,0.0,30.0,0.0
2015,3,24183,-179.7,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.99,4.9,6.81,4.9,2.0,3.96,26.0,0.5,2.53,3.51,4.49,3.51,2.0,2.04,26.0,0.5,0.63,2.77,4.9,2.77,2.0,4.43,26.0,0.5,1012.03,1014.25,1016.47,1014.25,2.0,4.6,26.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,61.1,80.2,61.1,2.0,39.6,26.0,0.5,11.9,50.2,88.4,50.2,2.0,79.2,26.0,0.5,24.0,40.1,56.1,40.1,2.0,33.3,26.0,0.5,9.6,36.4,63.3,36.4,2.0,55.6,26.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,3,24183,-179.7,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,12.0,12.0,1.0,0.0,4.0,1.0,19.1,19.1,19.1,19.1,1.0,0.0,4.0,1.0,6.52,6.52,6.52,6.52,1.0,0.0,4.0,1.0,48.9,48.9,48.9,48.9,1.0,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,3,24183,-179.6,-37.3,5.3,6.0,6.7,6.0,2.0,1.4,4.0,0.0,84.1,88.8,90.9,87.6,4.0,4.3,16.0,0.0,-33.9,-20.1,-7.2,-20.6,4.0,15.8,16.0,0.0,-58.8,-26.4,8.9,-25.0,4.0,39.9,16.0,0.0,20.22,20.25,20.28,20.25,2.0,0.07,4.0,0.0,18.77,20.0,20.67,19.77,10.0,1.12,12.0,0.3,11.41,11.81,12.26,11.84,4.0,0.54,16.0,0.0,84.1,88.8,90.9,87.6,4.0,4.3,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04,0.1,0.24,0.1,2.0,0.28,4.0,0.0,-0.2,0.9,2.1,0.9,2.0,2.4,4.0,0.0,2.28,2.41,2.54,2.41,2.0,0.26,4.0,0.0,19.4,19.7,19.9,19.7,2.0,0.5,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.9,-9.8,-9.7,-9.8,2.0,0.2,4.0,0.0,-17.2,-17.0,-16.8,-17.0,2.0,0.4,4.0,0.0,51.0,277.0,562.5,305.5,4.0,304.5,16.0,0.0,50.0,275.0,560.0,305.0,4.0,305.0,16.0,0.0
2015,3,24183,-179.6,-35.7,3.0,4.5,7.0,5.0,4.0,2.4,22.0,1.0,70.5,73.6,75.6,72.6,8.0,4.2,26.0,0.9,-4.2,0.0,0.0,-2.0,9.0,6.3,24.0,0.9,-1.8,37.9,57.3,26.1,9.0,37.5,24.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,3,24183,-179.6,-35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2,20.85,21.5,20.85,2.0,1.34,16.0,1.0,18.05,18.5,19.27,18.89,9.0,1.26,24.0,0.9,9.39,9.5,9.8,9.55,8.0,0.56,26.0,0.9,70.5,73.6,75.6,72.6,8.0,4.2,26.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,0.85,1.57,0.85,2.0,1.48,16.0,1.0,1.1,6.6,12.1,6.6,2.0,11.3,16.0,1.0,4.9,4.9,4.9,4.9,1.0,0.0,20.0,1.0,37.7,37.7,37.7,37.7,1.0,0.0,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,3,24183,-179.6,-31.6,2.8,3.5,7.0,4.3,6.0,2.2,30.0,0.3,72.1,79.3,86.1,78.9,89.0,6.0,30.0,0.5,-13.0,0.2,7.5,-1.0,88.0,14.2,30.0,0.5,-12.9,0.0,29.0,7.5,88.0,20.6,30.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,3,24183,-179.6,-27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.32,23.0,23.68,23.0,2.0,1.41,4.0,1.0,25.32,26.0,26.68,26.0,3.0,1.0,6.0,1.0,17.28,17.28,17.28,17.28,1.0,0.0,2.0,1.0,88.3,89.8,91.3,89.8,2.0,3.1,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.52,-2.5,-1.48,-2.5,2.0,2.12,4.0,1.0,-43.3,-30.5,-17.7,-30.5,2.0,26.4,4.0,1.0,1.31,1.31,1.31,1.31,1.0,0.0,2.0,1.0,15.5,15.5,15.5,15.5,1.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,3,24183,-179.6,30.7,6.0,6.0,6.0,6.0,1.0,0.0,28.0,0.0,75.8,85.6,95.4,85.6,2.0,20.3,26.0,0.5,9.7,21.2,32.8,21.2,2.0,23.9,26.0,0.5,6.6,22.3,38.1,22.3,2.0,32.7,26.0,0.5,20.0,20.0,20.0,20.0,1.0,0.0,28.0,0.0,16.32,17.0,17.68,17.0,2.0,1.41,26.0,0.5,8.76,10.42,12.08,10.42,2.0,3.44,26.0,0.5,75.8,85.6,95.4,85.6,2.0,20.3,26.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,4.0,4.0,1.0,0.0,28.0,0.0,8.4,8.4,8.4,8.4,1.0,0.0,28.0,0.0,6.49,6.49,6.49,6.49,1.0,0.0,28.0,0.0,13.6,13.6,13.6,13.6,1.0,0.0,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4,13.4,13.4,13.4,1.0,0.0,28.0,0.0,-2.4,-2.4,-2.4,-2.4,1.0,0.0,28.0,0.0,80.0,233.0,385.5,233.0,2.0,316.5,26.0,0.5,80.0,235.0,385.0,235.0,2.0,315.0,26.0,0.5
2015,3,24183,-179.6,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,20.0,20.0,20.0,1.0,0.0,16.0,0.0,14.0,14.0,14.0,14.0,1.0,0.0,16.0,0.0,9.25,9.25,9.25,9.25,1.0,0.0,16.0,0.0,94.3,94.3,94.3,94.3,1.0,0.0,16.0,0.0,5.7,5.7,5.7,5.7,1.0,0.0,16.0,0.0,-3.66,-3.66,-3.66,-3.66,1.0,0.0,16.0,0.0,4.37,4.37,4.37,4.37,1.0,0.0,16.0,0.0,1023.6,1023.6,1023.6,1023.6,1.0,0.0,16.0,0.0,6.0,6.0,6.0,6.0,1.0,0.0,16.0,0.0,34.2,34.2,34.2,34.2,1.0,0.0,16.0,0.0,5.14,5.14,5.14,5.14,1.0,0.0,16.0,0.0,29.3,29.3,29.3,29.3,1.0,0.0,16.0,0.0,-51.3,-51.3,-51.3,-51.3,1.0,0.0,16.0,0.0,61.1,61.1,61.1,61.1,1.0,0.0,16.0,0.0,-33.9,-33.9,-33.9,-33.9,1.0,0.0,16.0,0.0,40.4,40.4,40.4,40.4,1.0,0.0,16.0,0.0,-18.8,-18.8,-18.8,-18.8,1.0,0.0,16.0,0.0,22.5,22.5,22.5,22.5,1.0,0.0,16.0,0.0,185.0,185.0,185.0,185.0,1.0,0.0,16.0,0.0,185.0,185.0,185.0,185.0,1.0,0.0,16.0,0.0
2015,3,24183,-179.6,46.6,4.6,6.0,6.0,5.3,3.0,1.2,12.0,0.0,70.8,79.2,93.7,82.1,4.0,14.1,10.0,0.0,-31.6,29.6,103.1,35.1,5.0,91.8,10.0,0.0,-105.1,51.3,112.4,6.5,5.0,153.3,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,3,24183,-179.6,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.4,-2.5,4.2,-0.8,7.0,4.2,16.0,0.1,-14.3,-3.9,3.0,-5.6,7.0,8.2,16.0,0.1,312.0,1223.5,3068.0,1662.5,12.0,1468.0,18.0,0.2,310.0,1225.0,3070.0,1665.0,12.0,1470.0,18.0,0.2
2015,3,24183,-179.5,-35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.77,6.2,7.57,5.76,9.0,2.36,24.0,0.9,-2.0,0.0,0.0,-0.58,9.0,1.2,24.0,0.9,-0.87,6.11,7.57,3.61,9.0,5.13,24.0,0.9,1015.8,1016.0,1016.49,1015.91,9.0,1.1,24.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-38.1,0.0,0.0,-11.7,9.0,24.0,24.0,0.9,-15.6,114.2,137.0,63.9,9.0,100.1,24.0,0.9,-15.9,0.0,0.0,-3.8,8.0,10.4,26.0,0.9,1.4,56.0,72.5,45.6,8.0,34.7,26.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,3,24183,-179.5,-35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,20.0,1.0,37.7,37.7,37.7,37.7,1.0,0.0,20.0,1.0,33.0,238.5,434.0,269.5,9.0,215.0,24.0,0.9,35.0,240.0,435.0,270.0,9.0,215.0,24.0,0.9
