Year,Month,Running Month,Longitude,Latitude,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations
1927,4,23128,-179.9,-32.0,-3.7,-3.7,-3.7,-3.7,1.0,0.0,12.0,0.0,3.7,3.7,3.7,3.7,1.0,0.0,12.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,21.7,21.7,21.7,21.7,1.0,0.0,12.0,0.0,18.9,18.9,18.9,18.9,1.0,0.0,12.0,0.0,10.8,10.8,10.8,10.8,1.0,0.0,12.0,0.0,80.1,80.1,80.1,80.1,1.0,0.0,12.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,12.0,0.0,-0.71,-0.71,-0.71,-0.71,1.0,0.0,12.0,0.0,0.71,0.71,0.71,0.71,1.0,0.0,12.0,0.0,1018.3,1018.3,1018.3,1018.3,1.0,0.0,12.0,0.0,6.0,6.0,6.0,6.0,1.0,0.0,12.0,0.0,80.1,80.1,80.1,80.1,1.0,0.0,12.0,0.0,-0.7,-0.7,-0.7,-0.7,1.0,0.0,12.0,0.0,0.7,0.7,0.7,0.7,1.0,0.0,12.0,0.0,2.8,2.8,2.8,2.8,1.0,0.0,12.0,0.0,2.8,2.8,2.8,2.8,1.0,0.0,12.0,0.0,5.28,5.28,5.28,5.28,1.0,0.0,12.0,0.0,5.3,5.3,5.3,5.3,1.0,0.0,12.0,0.0,-13.4,-13.4,-13.4,-13.4,1.0,0.0,12.0,0.0,13.4,13.4,13.4,13.4,1.0,0.0,12.0,0.0,-7.6,-7.6,-7.6,-7.6,1.0,0.0,12.0,0.0,7.6,7.6,7.6,7.6,1.0,0.0,12.0,0.0
1927,4,23128,-179.7,-39.2,10.6,10.6,10.6,10.6,1.0,0.0,10.0,0.0,54.7,54.7,54.7,54.7,1.0,0.0,10.0,0.0,941.0,941.0,941.0,941.0,1.0,0.0,10.0,0.0,940.0,940.0,940.0,940.0,1.0,0.0,10.0,0.0,19.4,19.4,19.4,19.4,1.0,0.0,10.0,0.0,13.3,13.3,13.3,13.3,1.0,0.0,10.0,0.0,8.39,8.39,8.39,8.39,1.0,0.0,10.0,0.0,88.3,88.3,88.3,88.3,1.0,0.0,10.0,0.0,9.8,9.8,9.8,9.8,1.0,0.0,10.0,0.0,1.87,1.87,1.87,1.87,1.0,0.0,10.0,0.0,9.62,9.62,9.62,9.62,1.0,0.0,10.0,0.0,1008.3,1008.3,1008.3,1008.3,1.0,0.0,10.0,0.0,5.0,5.0,5.0,5.0,1.0,0.0,10.0,0.0,88.3,88.3,88.3,88.3,1.0,0.0,10.0,0.0,18.3,18.3,18.3,18.3,1.0,0.0,10.0,0.0,94.3,94.3,94.3,94.3,1.0,0.0,10.0,0.0,6.1,6.1,6.1,6.1,1.0,0.0,10.0,0.0,59.8,59.8,59.8,59.8,1.0,0.0,10.0,0.0,5.68,5.68,5.68,5.68,1.0,0.0,10.0,0.0,55.7,55.7,55.7,55.7,1.0,0.0,10.0,0.0,24.9,24.9,24.9,24.9,1.0,0.0,10.0,0.0,127.9,127.9,127.9,127.9,1.0,0.0,10.0,0.0,15.7,15.7,15.7,15.7,1.0,0.0,10.0,0.0,80.7,80.7,80.7,80.7,1.0,0.0,10.0,0.0
1927,4,23128,-179.7,-33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,6.7,6.7,5.33,3.0,2.37,22.0,0.3,1.5,4.74,4.74,3.16,3.0,2.74,22.0,0.3,-4.74,-4.74,-3.28,-4.03,3.0,1.23,22.0,0.3,1019.12,1019.6,1020.08,1019.6,2.0,0.99,22.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927,4,23128,-179.7,20.8,-2.3,-2.3,-2.3,-2.3,1.0,0.0,30.0,0.0,-2.3,-2.3,-2.3,-2.3,1.0,0.0,30.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,30.0,0.0,-0.71,-0.71,-0.71,-0.71,1.0,0.0,30.0,0.0,-0.71,-0.71,-0.71,-0.71,1.0,0.0,30.0,0.0,1011.61,1011.85,1012.09,1011.85,2.0,0.5,20.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,30.0,0.0,86.5,86.7,86.9,86.7,2.0,0.4,20.0,0.0,-0.7,-0.7,-0.7,-0.7,1.0,0.0,30.0,0.0,-0.7,-0.7,-0.7,-0.7,1.0,0.0,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.3,-17.3,-17.3,-17.3,1.0,0.0,30.0,0.0,-17.3,-17.3,-17.3,-17.3,1.0,0.0,30.0,0.0,-11.7,-11.7,-11.7,-11.7,1.0,0.0,30.0,0.0,-11.7,-11.7,-11.7,-11.7,1.0,0.0,30.0,0.0
1927,4,23128,-179.6,-37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.47,16.7,19.0,17.33,6.0,1.48,18.0,0.2,13.68,17.8,17.8,16.12,5.0,2.31,16.0,0.0,7.48,8.71,10.82,9.13,4.0,2.18,18.0,0.0,72.8,78.8,89.1,80.8,4.0,10.4,18.0,0.0,6.7,11.05,12.94,10.53,6.0,3.46,18.0,0.2,4.35,5.75,8.43,6.67,6.0,3.99,18.0,0.2,-6.21,3.08,11.32,2.64,6.0,8.21,18.0,0.2,1004.55,1005.95,1011.53,1007.95,6.0,5.11,18.0,0.2,0.8,4.5,7.0,4.0,6.0,3.3,18.0,0.2,72.8,78.8,89.1,80.8,4.0,10.4,18.0,0.0,39.2,59.1,99.0,77.8,6.0,71.1,18.0,0.2,-73.0,20.7,139.3,26.5,6.0,99.5,18.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927,4,23128,-179.6,-27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.6,2.6,2.6,1.0,0.0,22.0,0.0,-1.84,-1.84,-1.84,-1.84,1.0,0.0,22.0,0.0,-1.84,-1.84,-1.84,-1.84,1.0,0.0,22.0,0.0,1015.9,1015.9,1015.9,1015.9,1.0,0.0,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927,4,23128,-179.6,-17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8,28.3,29.81,28.4,8.0,1.12,16.0,0.3,27.2,27.5,28.83,27.84,8.0,0.95,16.0,0.3,16.36,17.9,21.96,18.34,7.0,3.25,16.0,0.3,71.9,79.3,87.9,77.9,7.0,10.5,16.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,0.85,1.1,0.56,8.0,0.78,16.0,0.3,-0.1,0.6,4.3,2.1,7.0,3.9,16.0,0.3,4.69,6.27,7.11,6.33,7.0,2.06,16.0,0.3,3.2,11.1,65.5,26.7,6.0,31.7,16.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927,4,23128,-179.6,-17.4,-46.3,-7.8,-2.3,-18.9,6.0,22.4,16.0,0.3,-3.0,6.2,46.3,16.8,6.0,24.3,16.0,0.3,1.0,1.0,325.0,161.0,7.0,304.5,16.0,0.3,0.0,0.0,325.0,160.0,7.0,305.0,16.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,1.0,6.82,3.09,7.0,3.52,16.0,0.3,-4.83,-0.71,-0.67,-2.18,7.0,2.49,16.0,0.3,-0.71,0.0,4.83,1.58,7.0,2.98,16.0,0.3,1009.2,1010.7,1012.0,1010.51,7.0,1.24,16.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-131.1,-20.8,-18.7,-59.6,7.0,66.5,16.0,0.3,-20.5,0.0,131.1,42.2,7.0,80.5,16.0,0.3,-71.6,-24.0,-12.3,-39.0,6.0,40.1,16.0,0.3,-15.6,16.0,71.6,28.5,6.0,49.6,16.0,0.3
1927,4,23128,-179.6,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.6,2.6,2.6,1.0,0.0,4.0,0.0,-2.41,-2.41,-2.41,-2.41,1.0,0.0,4.0,0.0,-0.97,-0.97,-0.97,-0.97,1.0,0.0,4.0,0.0,1017.3,1017.3,1017.3,1017.3,1.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927,4,23128,-179.6,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.17,25.55,25.93,25.55,2.0,0.78,20.0,0.0,23.98,24.15,24.32,24.15,2.0,0.35,20.0,0.0,16.08,16.29,16.49,16.29,2.0,0.42,20.0,0.0,86.5,86.7,86.9,86.7,2.0,0.4,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,1.4,1.95,1.4,2.0,1.13,20.0,0.0,0.6,0.6,0.6,0.6,1.0,0.0,30.0,0.0,3.52,4.19,4.86,4.19,2.0,1.39,20.0,0.0,3.2,3.2,3.2,3.2,1.0,0.0,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
