Year,Month,Longitude,Latitude,Ss1,Ss3,Ss5,Sm,Sn,Ss,Sd,Sht,As1,As3,As5,Am,An,As,Ad,Aht,Qs1,Qs3,Qs5,Qm,Qn,Qs,Qd,Qht,Rs1,Rs3,Rs5,Rm,Rn,Rs,Rd,Rht,Ws1,Ws3,Ws5,Wm,Wn,Ws,Wd,Wht,Us1,Us3,Us5,Um,Un,Us,Ud,Uht,Vs1,Vs3,Vs5,Vm,Vn,Vs,Vd,Vht,Ps1,Ps3,Ps5,Pm,Pn,Ps,Pd,Pht,Cs1,Cs3,Cs5,Cm,Cn,Cs,Cd,Cht,Xs1,Xs3,Xs5,Xm,Xn,Xs,Xd,Xht,Ys1,Ys3,Ys5,Ym,Yn,Ys,Yd,Yht,Ds1,Ds3,Ds5,Dm,Dn,Ds,Dd,Dht,Es1,Es3,Es5,Em,En,Es,Ed,Eht,Fs1,Fs3,Fs5,Fm,Fn,Fs,Fd,Fht,Gs1,Gs3,Gs5,Gm,Gn,Gs,Gd,Ght,Is1,Is3,Is5,Im,In,Is,Id,Iht,Js1,Js3,Js5,Jm,Jn,Js,Jd,Jht,Ks1,Ks3,Ks5,Km,Kn,Ks,Kd,Kht,Ls1,Ls3,Ls5,Lm,Ln,Ls,Ld,Lht,Ms1,Ms3,Ms5,Mm,Mn,Ms,Md,Mht,Ns1,Ns3,Ns5,Nm,Nn,Ns,Nd,Nht,B1s1,B1s3,B1s5,B1m,B1n,B1s,B1d,B1ht,B2s1,B2s3,B2s5,B2m,B2n,B2s,B2d,B2ht
2010,3,-179.9,-8.0,29.5,29.5,29.67,29.55,22.0,0.08,2.0,0.5,27.63,28.1,28.67,28.1,22.0,0.64,2.0,0.5,22.45,22.45,22.45,22.45,1.0,0.0,2.0,1.0,80.1,83.5,85.8,83.0,22.0,4.0,2.0,0.5,1.93,4.7,6.53,4.59,22.0,2.03,2.0,0.5,1.58,4.15,5.6,3.62,22.0,1.73,2.0,0.5,-4.6,-2.21,0.98,-1.88,22.0,2.4,2.0,0.5,1006.4,1006.4,1006.4,1006.4,1.0,0.0,2.0,1.0,7.0,7.0,7.0,7.0,1.0,0.0,2.0,1.0,3.3,20.5,35.5,19.7,22.0,14.6,2.0,0.5,-29.2,-10.6,1.5,-12.2,22.0,14.4,2.0,0.5,0.83,1.4,1.87,1.45,22.0,0.61,2.0,0.5,2.9,6.1,9.0,6.0,22.0,2.8,2.0,0.5,3.58,3.58,3.58,3.58,1.0,0.0,2.0,1.0,22.2,22.2,22.2,22.2,1.0,0.0,2.0,1.0,43.8,119.7,160.6,102.4,22.0,50.0,2.0,0.5,-131.0,-64.6,27.4,-53.8,22.0,67.4,2.0,0.5,137.0,137.0,137.0,137.0,1.0,0.0,2.0,1.0,-24.2,-24.2,-24.2,-24.2,1.0,0.0,2.0,1.0,21.8,21.8,21.8,21.8,1.0,0.0,2.0,1.0,-3.9,-3.9,-3.9,-3.9,1.0,0.0,2.0,1.0,8.5,104.0,280.0,149.0,22.0,140.5,2.0,0.5,10.0,105.0,280.0,150.0,22.0,140.0,2.0,0.5
2010,3,-179.9,-7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.94,6.75,7.47,6.41,16.0,1.15,2.0,0.8,4.13,4.95,5.68,4.82,16.0,0.92,2.0,0.8,-5.78,-3.79,-2.58,-3.63,16.0,2.33,2.0,0.8,1005.88,1006.9,1007.92,1006.9,2.0,2.12,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,3,-179.9,-7.7,29.5,29.6,29.7,29.63,30.0,0.09,2.0,0.5,26.26,28.05,28.8,27.72,30.0,1.16,2.0,0.5,20.28,21.17,22.06,21.17,2.0,1.84,4.0,0.0,80.9,85.9,90.4,85.8,30.0,5.3,2.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,3,-179.9,-7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,7.5,7.8,7.5,2.0,0.7,4.0,0.0,21.8,34.3,39.5,31.5,16.0,9.9,2.0,0.8,-43.3,-25.4,-12.4,-25.2,16.0,16.6,2.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,3,-179.9,-6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.82,6.15,7.36,6.4,8.0,0.76,4.0,0.0,4.07,5.18,5.88,5.06,8.0,0.84,4.0,0.0,-4.72,-4.27,-1.32,-3.58,8.0,1.65,4.0,0.0,1006.1,1006.1,1006.1,1006.1,1.0,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,3,-179.9,-6.4,29.3,29.4,29.5,29.4,13.0,0.09,4.0,0.2,26.26,26.9,27.9,26.91,13.0,0.74,4.0,0.2,19.91,19.91,19.91,19.91,1.0,0.0,4.0,1.0,81.9,82.9,88.4,84.0,13.0,3.0,4.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,3,-179.9,-6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,6.0,6.0,1.0,0.0,4.0,1.0,25.0,30.7,43.6,32.7,8.0,8.3,4.0,0.0,-33.4,-25.8,-7.8,-23.6,8.0,12.1,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,3,-179.9,-5.1,29.44,29.5,29.7,29.53,18.0,0.13,4.0,0.7,27.8,28.4,28.91,28.17,19.0,1.1,4.0,0.7,21.15,21.15,21.15,21.15,1.0,0.0,4.0,0.0,79.8,81.0,85.4,82.3,19.0,4.0,4.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,3,-179.9,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.58,5.9,6.7,5.65,4.0,1.28,4.0,0.3,2.1,3.21,3.32,2.73,4.0,1.05,4.0,0.3,-6.22,-4.85,-3.24,-4.74,4.0,1.8,4.0,0.3,1006.1,1006.1,1006.1,1006.1,1.0,0.0,4.0,0.0,7.0,7.0,7.0,7.0,1.0,0.0,4.0,0.0,10.2,14.8,19.7,15.0,4.0,6.2,4.0,0.3,-41.7,-29.4,-15.1,-28.5,4.0,15.7,4.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,3,-179.9,-2.3,29.55,29.6,29.75,29.64,23.0,0.1,6.0,0.7,27.55,28.0,28.95,28.12,23.0,0.74,6.0,0.7,20.08,20.5,20.92,20.5,2.0,0.87,6.0,0.5,76.1,80.1,84.2,80.3,23.0,4.1,6.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,3,-179.9,-2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,7.0,7.0,2.0,0.0,6.0,0.5,20.8,21.8,22.9,21.8,2.0,2.2,6.0,1.0,-57.5,-56.8,-56.1,-56.8,2.0,1.5,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
