Year,Month,Running Month,Longitude,Latitude,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
1985,6,23826,-179.9,-31.4,8.37,9.8,10.14,9.27,3.0,1.38,20.0,0.0,-7.64,-7.51,3.71,-2.1,3.0,9.54,20.0,0.0,-5.93,-5.15,-1.63,-3.82,3.0,3.35,20.0,0.0,1003.32,1010.4,1015.67,1009.93,6.0,7.05,22.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-143.5,-129.4,73.4,-37.3,3.0,177.8,20.0,0.0,-116.7,-96.8,-30.7,-74.3,3.0,66.0,20.0,0.0,-70.9,-70.0,48.7,-12.5,3.0,100.8,20.0,0.0,-59.6,-58.7,-18.6,-39.6,3.0,34.3,20.0,0.0,-28.2,-20.7,1.6,-13.5,3.0,22.7,20.0,0.0,-14.0,-6.9,-2.2,-8.1,3.0,8.7,20.0,0.0,610.5,941.0,1044.5,830.0,3.0,332.5,20.0,0.0,610.0,940.0,1045.0,830.0,3.0,330.0,20.0,0.0
1985,6,23826,-179.8,-27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.1,21.1,21.1,21.1,1.0,0.0,8.0,0.0,20.41,20.65,20.89,20.65,2.0,0.49,12.0,0.0,12.04,12.04,12.04,12.04,1.0,0.0,8.0,0.0,81.9,81.9,81.9,81.9,1.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.8,0.8,0.8,1.0,0.0,8.0,0.0,2.1,2.1,2.1,2.1,1.0,0.0,8.0,0.0,3.45,3.45,3.45,3.45,1.0,0.0,8.0,0.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.5,-4.5,-4.5,-4.5,1.0,0.0,8.0,0.0,7.8,7.8,7.8,7.8,1.0,0.0,8.0,0.0,25.5,43.0,61.0,43.0,2.0,36.5,12.0,0.0,25.0,45.0,60.0,45.0,2.0,35.0,12.0,0.0
1985,6,23826,-179.8,-9.7,5.0,5.0,5.0,5.0,1.0,0.0,26.0,0.0,-4.7,-4.7,-4.7,-4.7,1.0,0.0,26.0,0.0,1.71,1.71,1.71,1.71,1.0,0.0,26.0,0.0,1006.89,1008.6,1010.31,1008.6,2.0,3.54,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,6,23826,-179.8,56.0,3.74,6.2,9.68,6.7,3.0,4.37,20.0,0.3,-9.65,-6.11,-0.16,-4.94,3.0,7.02,20.0,0.3,0.0,0.0,0.73,0.36,3.0,0.62,20.0,0.3,1012.48,1014.6,1014.8,1013.67,3.0,1.88,20.0,0.3,4.45,5.0,5.14,4.8,3.0,0.53,20.0,0.3,3.53,3.6,4.42,3.97,3.0,0.72,20.0,0.3,3.93,4.33,4.73,4.33,2.0,0.83,20.0,0.5,79.7,84.9,90.2,84.9,2.0,10.8,20.0,0.5,8.0,8.0,8.0,8.0,2.0,0.0,20.0,0.5,79.7,84.9,90.2,84.9,2.0,10.8,20.0,0.5,-99.2,-37.9,-7.4,-52.9,3.0,68.5,20.0,0.3,0.0,0.0,4.6,2.2,3.0,3.9,20.0,0.3,0.46,0.6,1.21,0.83,3.0,0.59,20.0,0.3,3.8,3.9,4.3,4.0,3.0,0.4,20.0,0.3,0.72,1.09,1.47,1.09,2.0,0.78,20.0,0.5,4.6,5.2,5.9,5.2,2.0,1.3,20.0,0.5,-44.0,-22.0,-0.8,-22.4,3.0,31.7,20.0,0.3,0.0,0.0,2.6,1.3,3.0,2.2,20.0,0.3,-45.2,-22.9,-0.6,-22.9,2.0,46.2,20.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,20.0,0.5,-4.5,-0.9,2.6,-0.9,2.0,7.4,20.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,20.0,0.5,87.5,238.5,1060.5,566.5,3.0,767.0,20.0,0.3,90.0,240.0,1060.0,565.0,3.0,765.0,20.0,0.3
1985,6,23826,-179.8,62.4,3.63,4.1,7.39,5.38,5.0,2.7,16.0,0.8,-1.62,1.03,4.71,1.42,5.0,3.24,16.0,0.8,-5.55,2.82,3.61,-0.44,5.0,5.49,16.0,0.8,1011.05,1017.4,1021.19,1016.6,5.0,7.42,16.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,6,23826,-179.7,-43.4,7.2,7.2,7.2,7.2,1.0,0.0,14.0,0.0,-5.52,-5.52,-5.52,-5.52,1.0,0.0,14.0,0.0,-4.63,-4.63,-4.63,-4.63,1.0,0.0,14.0,0.0,1028.4,1028.4,1028.4,1028.4,1.0,0.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,93.1,93.1,93.1,93.1,1.0,0.0,14.0,0.0,-39.7,-39.7,-39.7,-39.7,1.0,0.0,14.0,0.0,-33.3,-33.3,-33.3,-33.3,1.0,0.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.0,-75.0,-75.0,-75.0,1.0,0.0,14.0,0.0,-62.9,-62.9,-62.9,-62.9,1.0,0.0,14.0,0.0,-48.8,-48.8,-48.8,-48.8,1.0,0.0,14.0,0.0,-40.9,-40.9,-40.9,-40.9,1.0,0.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,6,23826,-179.7,-31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.79,18.6,19.0,18.37,6.0,0.77,22.0,0.2,16.69,18.8,20.0,18.42,5.0,1.69,20.0,0.0,8.81,9.32,12.27,10.32,5.0,2.14,20.0,0.0,67.5,78.3,87.5,77.7,5.0,11.1,20.0,0.0,1.3,7.0,8.0,5.0,5.0,3.7,20.0,0.0,67.5,78.3,87.5,77.7,5.0,11.1,20.0,0.0,-69.0,-59.3,43.9,-13.7,3.0,91.7,20.0,0.0,-59.0,-53.0,-16.8,-38.3,3.0,33.4,20.0,0.0,-1.73,-0.8,1.94,-0.18,5.0,2.13,20.0,0.0,-22.7,-8.2,7.4,-7.7,3.0,22.0,20.0,0.0,1.0,2.76,4.48,2.75,5.0,1.93,20.0,0.0,18.0,27.0,30.2,24.1,3.0,9.3,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,6,23826,-179.7,-11.4,5.48,6.85,8.38,6.93,4.0,1.78,26.0,0.5,-7.26,-6.33,-5.32,-6.29,4.0,1.29,26.0,0.5,0.81,2.78,4.19,2.52,4.0,2.06,26.0,0.5,1011.98,1013.0,1013.68,1012.83,3.0,1.26,26.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,6,23826,-179.7,-1.5,4.6,4.6,4.6,4.6,1.0,0.0,4.0,0.0,-4.53,-4.53,-4.53,-4.53,1.0,0.0,4.0,0.0,0.8,0.8,0.8,0.8,1.0,0.0,4.0,0.0,1012.4,1012.4,1012.4,1012.4,1.0,0.0,4.0,0.0,26.1,26.1,26.1,26.1,1.0,0.0,4.0,0.0,26.9,26.9,26.9,26.9,1.0,0.0,4.0,0.0,17.95,17.95,17.95,17.95,1.0,0.0,4.0,0.0,81.2,81.2,81.2,81.2,1.0,0.0,4.0,0.0,3.0,3.0,3.0,3.0,1.0,0.0,4.0,0.0,81.2,81.2,81.2,81.2,1.0,0.0,4.0,0.0,-20.8,-20.8,-20.8,-20.8,1.0,0.0,4.0,0.0,3.7,3.7,3.7,3.7,1.0,0.0,4.0,0.0,-0.8,-0.8,-0.8,-0.8,1.0,0.0,4.0,0.0,-3.7,-3.7,-3.7,-3.7,1.0,0.0,4.0,0.0,3.19,3.19,3.19,3.19,1.0,0.0,4.0,0.0,14.7,14.7,14.7,14.7,1.0,0.0,4.0,0.0,-121.9,-121.9,-121.9,-121.9,1.0,0.0,4.0,0.0,21.5,21.5,21.5,21.5,1.0,0.0,4.0,0.0,-81.3,-81.3,-81.3,-81.3,1.0,0.0,4.0,0.0,14.3,14.3,14.3,14.3,1.0,0.0,4.0,0.0,-14.4,-14.4,-14.4,-14.4,1.0,0.0,4.0,0.0,2.5,2.5,2.5,2.5,1.0,0.0,4.0,0.0,97.5,97.5,97.5,97.5,1.0,0.0,4.0,0.0,95.0,95.0,95.0,95.0,1.0,0.0,4.0,0.0
1985,6,23826,-179.7,60.2,2.0,7.0,9.0,5.98,73.0,3.2,10.0,0.8,-5.59,0.0,3.8,-0.98,73.0,4.48,10.0,0.8,-6.82,-3.0,0.0,-3.1,73.0,3.97,10.0,0.8,1008.31,1014.5,1018.97,1013.95,73.0,5.17,10.0,0.8,2.3,3.1,4.0,3.09,71.0,0.85,10.0,0.7,2.2,3.2,4.31,3.45,73.0,1.45,10.0,0.8,3.77,4.03,4.41,4.04,7.0,0.54,14.0,0.6,75.8,89.1,92.2,86.1,7.0,9.8,14.0,0.6,7.0,8.0,8.0,7.4,69.0,1.5,10.0,0.8,75.8,89.1,92.2,86.1,7.0,9.8,14.0,0.6,-41.1,0.0,24.8,-8.5,73.0,36.0,10.0,0.8,-49.0,-16.1,0.0,-24.7,73.0,37.5,10.0,0.8,-1.47,-0.4,1.0,-0.36,71.0,1.53,10.0,0.7,-5.8,0.0,6.5,-1.5,71.0,11.5,10.0,0.7,0.36,0.72,1.0,0.74,7.0,0.57,14.0,0.6,2.2,4.1,6.3,3.9,7.0,2.8,14.0,0.6,-17.8,0.0,11.2,-2.3,73.0,17.2,10.0,0.8,-22.8,-8.6,0.0,-10.8,73.0,16.2,10.0,0.8,-36.7,-12.1,8.9,-12.8,7.0,23.5,14.0,0.6,-17.8,-6.6,5.3,-5.3,7.0,12.1,14.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
