Year,Month,Running Month,Longitude,Latitude,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
1988,4,23860,-179.9,-31.4,6.85,8.25,9.65,8.25,2.0,2.9,6.0,0.0,-5.57,-3.31,-1.05,-3.31,2.0,4.68,6.0,0.0,6.47,7.05,7.62,7.05,2.0,1.2,6.0,0.0,1010.87,1012.95,1015.03,1012.95,2.0,4.31,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,4.0,4.0,2.0,0.0,6.0,0.0,73.7,73.7,73.7,73.7,1.0,0.0,4.0,0.0,-57.4,-34.1,-10.8,-34.1,2.0,48.2,6.0,0.0,45.2,59.9,74.5,59.9,2.0,30.3,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-121.4,-72.2,-22.9,-72.2,2.0,102.1,6.0,0.0,144.7,155.8,166.8,155.8,2.0,23.0,6.0,0.0,-79.4,-79.4,-79.4,-79.4,1.0,0.0,4.0,0.0,94.6,94.6,94.6,94.6,1.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,4,23860,-179.9,-31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8,21.8,21.8,21.8,1.0,0.0,4.0,0.0,21.91,22.15,22.39,22.15,2.0,0.49,6.0,0.0,11.99,11.99,11.99,11.99,1.0,0.0,4.0,0.0,73.7,73.7,73.7,73.7,1.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,4.32,4.32,4.32,4.32,1.0,0.0,4.0,0.0,44.5,44.5,44.5,44.5,1.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.6,-28.6,-28.6,-28.6,1.0,0.0,4.0,0.0,34.1,34.1,34.1,34.1,1.0,0.0,4.0,0.0,374.0,665.5,957.0,665.5,2.0,604.0,6.0,0.0,375.0,665.0,955.0,665.0,2.0,605.0,6.0,0.0
1988,4,23860,-179.8,-41.1,4.66,4.8,4.94,4.8,2.0,0.28,26.0,0.0,-3.52,-1.77,-0.02,-1.77,2.0,3.63,26.0,0.0,-3.41,-1.02,1.38,-1.02,2.0,4.97,26.0,0.0,1033.35,1034.1,1034.85,1034.1,2.0,1.56,26.0,0.0,16.39,17.0,17.61,17.0,2.0,1.27,26.0,0.0,12.83,14.2,15.57,14.2,2.0,2.83,26.0,0.0,8.08,8.08,8.08,8.08,1.0,0.0,28.0,0.0,72.2,72.2,72.2,72.2,1.0,0.0,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05,2.8,3.55,2.8,2.0,1.56,26.0,0.0,9.7,13.7,17.6,13.7,2.0,8.3,26.0,0.0,4.41,4.41,4.41,4.41,1.0,0.0,28.0,0.0,20.3,20.3,20.3,20.3,1.0,0.0,28.0,0.0,-42.4,-19.9,2.5,-19.9,2.0,46.5,26.0,0.0,-56.9,-21.4,14.0,-21.4,2.0,73.5,26.0,0.0,6.5,6.5,6.5,6.5,1.0,0.0,28.0,0.0,-36.6,-36.6,-36.6,-36.6,1.0,0.0,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,4,23860,-179.7,-45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.9,14.9,14.9,14.9,2.0,0.0,6.0,1.0,10.08,10.5,13.97,11.51,11.0,1.91,16.0,0.5,6.73,7.01,9.89,8.04,9.0,1.5,16.0,0.6,90.9,94.1,98.0,93.8,9.0,4.7,16.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54,0.85,1.16,0.85,2.0,0.64,6.0,1.0,1.7,2.6,3.5,2.6,2.0,1.9,6.0,1.0,0.53,0.81,1.09,0.81,2.0,0.57,6.0,1.0,1.7,2.6,3.5,2.6,2.0,1.9,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,1.8,2.9,1.8,2.0,2.3,6.0,1.0,1.3,1.6,1.9,1.6,2.0,0.6,6.0,1.0,13.5,1401.0,4467.5,2228.5,12.0,2520.5,16.0,0.5,15.0,1400.0,4470.0,2230.0,12.0,2520.0,16.0,0.5
1988,4,23860,-179.6,-49.4,10.8,10.8,10.8,10.8,1.0,0.0,2.0,1.0,6.94,6.94,6.94,6.94,1.0,0.0,2.0,1.0,-8.27,-8.27,-8.27,-8.27,1.0,0.0,2.0,1.0,1006.9,1006.9,1006.9,1006.9,1.0,0.0,2.0,1.0,10.2,10.2,10.2,10.2,1.0,0.0,2.0,1.0,11.8,11.8,11.8,11.8,1.0,0.0,2.0,1.0,6.63,6.63,6.63,6.63,1.0,0.0,2.0,1.0,77.0,77.0,77.0,77.0,1.0,0.0,2.0,1.0,7.0,7.0,7.0,7.0,1.0,0.0,2.0,1.0,77.0,77.0,77.0,77.0,1.0,0.0,2.0,1.0,75.0,75.0,75.0,75.0,1.0,0.0,2.0,1.0,-89.4,-89.4,-89.4,-89.4,1.0,0.0,2.0,1.0,-1.6,-1.6,-1.6,-1.6,1.0,0.0,2.0,1.0,-17.3,-17.3,-17.3,-17.3,1.0,0.0,2.0,1.0,1.12,1.12,1.12,1.12,1.0,0.0,2.0,1.0,12.1,12.1,12.1,12.1,1.0,0.0,2.0,1.0,81.9,81.9,81.9,81.9,1.0,0.0,2.0,1.0,-97.6,-97.6,-97.6,-97.6,1.0,0.0,2.0,1.0,46.1,46.1,46.1,46.1,1.0,0.0,2.0,1.0,-54.9,-54.9,-54.9,-54.9,1.0,0.0,2.0,1.0,7.8,7.8,7.8,7.8,1.0,0.0,2.0,1.0,-9.3,-9.3,-9.3,-9.3,1.0,0.0,2.0,1.0,1259.5,1259.5,1259.5,1259.5,1.0,0.0,2.0,1.0,1260.0,1260.0,1260.0,1260.0,1.0,0.0,2.0,1.0
1988,4,23860,-179.6,-41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,7.0,7.0,1.0,0.0,28.0,0.0,72.2,72.2,72.2,72.2,1.0,0.0,28.0,0.0,-17.6,-9.0,-0.3,-9.0,2.0,17.9,26.0,0.0,-15.5,-4.2,7.2,-4.2,2.0,23.6,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,3.5,3.5,1.0,0.0,28.0,0.0,-20.0,-20.0,-20.0,-20.0,1.0,0.0,28.0,0.0,101.5,111.0,120.5,111.0,2.0,19.5,26.0,0.0,100.0,110.0,120.0,110.0,2.0,20.0,26.0,0.0
1988,4,23860,-179.6,-37.2,5.94,6.7,8.56,7.23,4.0,1.83,14.0,0.8,-1.89,4.54,8.02,3.13,4.0,6.81,14.0,0.8,-4.3,-2.65,-0.81,-2.56,4.0,2.16,14.0,0.8,1012.16,1017.15,1027.74,1019.83,4.0,10.65,14.0,0.8,17.81,19.15,20.33,19.08,4.0,1.68,14.0,0.8,17.88,18.65,20.57,19.2,4.0,1.96,14.0,0.8,8.39,9.95,11.78,10.08,4.0,2.01,14.0,0.8,66.7,68.2,80.0,73.1,4.0,11.6,14.0,0.8,2.0,4.0,7.0,4.5,4.0,3.0,14.0,0.8,66.7,68.2,80.0,73.1,4.0,11.6,14.0,0.8,-12.4,30.6,70.9,29.3,4.0,55.6,14.0,0.8,-27.1,-21.3,-7.9,-17.7,4.0,12.8,14.0,0.8,-0.76,-0.05,0.5,-0.12,4.0,0.75,14.0,0.8,-5.3,-1.2,3.4,-0.9,4.0,5.1,14.0,0.8,2.81,4.11,4.37,3.61,4.0,1.2,14.0,0.8,18.7,26.0,32.8,25.8,4.0,10.1,14.0,0.8,-29.6,90.6,144.9,59.2,4.0,123.0,14.0,0.8,-89.5,-49.1,-14.2,-51.7,4.0,47.2,14.0,0.8,-13.2,54.4,77.4,33.1,4.0,62.0,14.0,0.8,-50.0,-29.1,-6.5,-28.3,4.0,25.8,14.0,0.8,-8.8,11.9,25.5,8.5,4.0,26.7,14.0,0.8,-14.4,-6.6,-3.1,-8.7,4.0,9.1,14.0,0.8,210.5,306.0,671.0,434.5,4.0,347.0,14.0,0.8,210.0,305.0,670.0,435.0,4.0,345.0,14.0,0.8
1988,4,23860,-179.6,-27.5,8.98,10.3,12.57,10.44,7.0,4.54,12.0,0.7,-10.0,-7.89,-3.9,-7.44,7.0,5.79,12.0,0.7,1.68,6.16,8.43,5.54,7.0,3.73,12.0,0.7,1005.95,1014.9,1018.47,1012.83,7.0,7.0,12.0,0.7,23.4,23.65,24.17,23.77,6.0,0.61,14.0,0.7,21.03,21.9,23.05,21.98,6.0,1.37,14.0,0.7,12.21,13.47,15.7,13.66,6.0,1.85,14.0,0.7,74.6,78.4,97.8,83.2,6.0,12.0,14.0,0.7,3.9,6.0,8.0,5.7,7.0,2.6,12.0,0.7,74.6,78.4,97.8,83.2,6.0,12.0,14.0,0.7,-104.6,-81.3,-49.0,-97.5,7.0,97.2,12.0,0.7,16.0,68.2,112.3,65.7,7.0,51.7,12.0,0.7,0.79,2.05,2.68,1.78,6.0,1.11,14.0,0.7,9.8,24.8,31.6,21.2,6.0,13.0,14.0,0.7,2.48,5.05,6.45,4.71,6.0,1.92,14.0,0.7,39.1,53.9,67.1,52.5,6.0,17.6,14.0,0.7,-241.9,-181.7,-142.1,-198.1,6.0,91.8,14.0,0.7,68.1,132.7,200.2,137.5,6.0,80.1,14.0,0.7,-175.5,-100.5,-81.0,-127.3,6.0,74.6,14.0,0.7,38.4,84.9,115.4,83.8,6.0,48.3,14.0,0.7,-48.6,-44.2,-23.2,-38.3,6.0,13.4,14.0,0.7,12.5,29.7,53.9,31.4,6.0,22.1,14.0,0.7,766.5,1092.5,2050.5,1687.0,7.0,1909.0,12.0,0.7,765.0,1095.0,2050.0,1685.0,7.0,1910.0,12.0,0.7
1988,4,23860,-179.6,-21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2,26.8,28.05,27.19,7.0,1.03,18.0,0.1,25.06,25.8,26.0,25.55,6.0,0.61,18.0,0.0,15.37,17.02,18.09,16.92,6.0,1.9,18.0,0.0,76.9,82.7,87.0,82.8,6.0,9.1,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,4,23860,-179.6,-21.6,4.69,6.7,10.66,7.8,6.0,4.46,18.0,0.0,-10.11,-5.05,-3.09,-6.45,6.0,4.3,18.0,0.0,-4.74,1.8,3.72,0.04,6.0,4.95,18.0,0.0,1009.23,1012.5,1015.17,1012.24,8.0,5.11,16.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.5,6.0,4.5,6.0,1.4,18.0,0.0,76.9,82.7,87.0,82.8,6.0,9.1,18.0,0.0,-112.8,-33.9,-14.8,-66.0,6.0,79.7,18.0,0.0,-41.9,10.6,24.9,-11.4,6.0,59.2,18.0,0.0,1.04,1.55,2.37,1.8,6.0,1.07,18.0,0.0,6.0,11.6,20.0,12.7,6.0,7.4,18.0,0.0,5.47,5.57,6.36,5.93,6.0,0.82,18.0,0.0,26.1,43.9,58.7,45.2,6.0,23.3,18.0,0.0,-252.0,-130.3,-78.3,-164.5,6.0,110.7,18.0,0.0,-120.8,45.7,95.6,0.9,6.0,127.9,18.0,0.0,-163.6,-77.0,-60.3,-107.7,6.0,74.0,18.0,0.0,-90.4,30.2,55.6,-4.1,6.0,85.7,18.0,0.0,-55.7,-33.8,-17.3,-37.4,6.0,22.9,18.0,0.0,-25.8,10.5,25.9,1.8,6.0,28.0,18.0,0.0,111.5,301.0,1468.5,931.5,6.0,1536.0,18.0,0.0,110.0,300.0,1470.0,930.0,6.0,1535.0,18.0,0.0
