Year,Month,Running Month,Longitude,Latitude,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations
1980,9,23769,-179.9,-13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,7.2,7.2,7.2,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,7.2,7.2,7.2,7.2,1.0,0.0,4.0,0.0,1012.0,1012.0,1012.0,1012.0,1.0,0.0,4.0,0.0,3.0,3.0,3.0,3.0,1.0,0.0,4.0,0.0,85.1,85.1,85.1,85.1,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,51.8,51.8,51.8,51.8,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,187.2,187.2,187.2,187.2,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,128.5,128.5,128.5,128.5,1.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,9,23769,-179.8,-27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.2,-10.8,0.5,-10.4,4.0,15.0,14.0,0.0,-15.3,-3.8,11.6,-1.9,4.0,15.9,14.0,0.0,93.5,301.0,1914.5,836.0,7.0,1141.0,12.0,0.0,95.0,300.0,1915.0,835.0,7.0,1140.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,9,23769,-179.8,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.6,2.6,2.6,1.0,0.0,24.0,1.0,-1.99,-1.99,-1.99,-1.99,1.0,0.0,24.0,1.0,1.67,1.67,1.67,1.67,1.0,0.0,24.0,1.0,1010.3,1010.3,1010.3,1010.3,3.0,0.0,24.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,9,23769,-179.7,-39.1,12.5,12.5,12.84,12.67,3.0,0.29,10.0,0.0,12.32,13.0,13.68,13.0,3.0,1.0,10.0,0.0,8.87,8.88,9.72,9.29,3.0,0.71,10.0,0.0,95.7,100.0,100.0,97.9,3.0,3.7,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,8.0,8.0,7.3,3.0,1.2,10.0,0.0,95.7,100.0,100.0,97.9,3.0,3.7,10.0,0.0,71.1,81.7,92.3,81.7,2.0,21.9,10.0,0.0,-95.6,-52.1,-8.6,-52.1,2.0,90.2,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.84,-0.5,0.18,-0.33,3.0,0.76,10.0,0.0,-11.0,-8.2,-5.4,-8.2,2.0,5.8,10.0,0.0,-0.34,0.3,0.3,-0.01,3.0,0.54,10.0,0.0,-6.2,-2.7,0.8,-2.7,2.0,7.3,10.0,0.0
1980,9,23769,-179.7,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,7.0,7.0,1.0,0.0,14.0,1.0,93.4,93.4,93.4,93.4,1.0,0.0,14.0,1.0,-38.2,-31.7,-25.2,-31.7,2.0,13.4,20.0,1.0,-68.7,53.9,176.5,53.9,2.0,254.1,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4,-1.4,-1.4,-1.4,1.0,0.0,14.0,1.0,-7.8,-7.8,-7.8,-7.8,1.0,0.0,14.0,1.0,1793.5,2547.5,3301.5,2547.5,2.0,1562.5,20.0,1.0,1795.0,2550.0,3300.0,2550.0,2.0,1560.0,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,9,23769,-179.7,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.08,9.0,16.0,9.59,94.0,5.2,20.0,0.7,-7.52,-3.84,1.78,-3.31,94.0,4.49,20.0,0.7,-15.04,-4.5,2.58,-5.64,94.0,7.51,20.0,0.7,1002.73,1009.45,1024.77,1011.83,94.0,9.74,20.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,9,23769,-179.6,-41.4,10.83,11.7,12.51,11.68,4.0,1.02,6.0,0.3,12.39,12.8,13.1,12.75,4.0,0.44,6.0,0.3,7.38,8.16,8.44,7.92,4.0,0.83,6.0,0.3,81.6,87.7,91.8,86.7,4.0,8.0,6.0,0.3,5.1,7.2,10.09,7.58,4.0,2.92,6.0,0.3,3.28,3.96,6.55,4.87,4.0,2.36,6.0,0.3,-7.52,-5.42,-3.91,-5.7,4.0,2.12,6.0,0.3,1009.35,1013.55,1015.86,1012.65,4.0,4.56,6.0,0.3,4.3,8.0,8.0,6.3,4.0,3.5,6.0,0.3,81.6,87.7,91.8,86.7,4.0,8.0,6.0,0.3,16.7,30.0,67.4,41.5,4.0,34.3,6.0,0.3,-74.9,-47.4,-19.9,-47.4,4.0,31.8,6.0,0.3,42.9,50.9,80.8,61.4,4.0,27.4,6.0,0.3,-93.5,-68.1,-51.2,-72.1,4.0,25.1,6.0,0.3,26.8,33.6,48.3,37.3,4.0,13.8,6.0,0.3,-58.7,-39.4,-31.9,-45.0,4.0,17.8,6.0,0.3,-0.5,0.4,11.2,5.1,4.0,10.3,6.0,0.3,-9.7,-0.7,0.5,-4.4,4.0,8.7,6.0,0.3,132.5,468.5,1043.0,582.5,4.0,551.5,6.0,0.3,135.0,470.0,1045.0,580.0,4.0,550.0,6.0,0.3,-2.26,-1.2,0.12,-1.07,4.0,1.43,6.0,0.3,-11.5,-7.0,1.6,-5.0,4.0,8.6,6.0,0.3,-0.14,0.09,1.39,0.6,4.0,1.27,6.0,0.3,-0.7,0.8,14.9,6.8,4.0,13.5,6.0,0.3
1980,9,23769,-179.6,-39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.85,10.25,11.65,10.25,2.0,2.9,10.0,0.0,7.93,7.99,8.05,7.99,2.0,0.12,10.0,0.0,-7.7,-4.0,-0.3,-4.0,2.0,7.67,10.0,0.0,992.0,992.2,992.95,992.47,3.0,0.74,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.9,107.8,109.8,107.8,2.0,4.0,10.0,0.0,-108.0,-56.7,-5.4,-56.7,2.0,106.4,10.0,0.0,73.0,75.8,78.6,75.8,2.0,5.9,10.0,0.0,-78.1,-41.3,-4.5,-41.3,2.0,76.3,10.0,0.0,-3.9,-1.3,1.2,-1.3,2.0,5.3,10.0,0.0,1.3,3.2,5.2,3.2,2.0,4.0,10.0,0.0,759.0,1206.0,1653.0,1206.0,2.0,926.0,10.0,0.0,760.0,1205.0,1655.0,1205.0,2.0,925.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,9,23769,-179.6,-29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,13.1,16.24,11.45,4.0,6.46,10.0,0.3,-5.58,5.44,11.88,3.25,4.0,12.01,10.0,0.3,-7.0,-1.34,3.64,-1.66,4.0,7.39,10.0,0.3,1005.72,1011.75,1017.2,1011.48,4.0,7.06,10.0,0.3,1.4,4.0,5.5,3.5,4.0,2.6,10.0,0.3,78.5,85.3,89.0,83.8,4.0,6.7,10.0,0.3,-112.8,48.1,164.9,27.1,4.0,190.3,10.0,0.3,-116.9,-20.6,39.3,-38.0,4.0,109.6,10.0,0.3,-103.8,94.5,219.9,59.7,4.0,222.5,10.0,0.3,-129.0,-25.4,63.6,-32.3,4.0,133.1,10.0,0.3,-68.2,51.1,133.0,33.3,4.0,140.9,10.0,0.3,-82.9,-16.2,33.7,-24.2,4.0,80.4,10.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,9,23769,-179.6,-27.5,18.12,19.7,20.0,19.16,5.0,1.04,12.0,0.2,17.88,18.75,19.37,18.74,8.0,0.8,12.0,0.1,10.04,11.47,12.31,11.3,8.0,1.06,12.0,0.1,77.4,84.3,90.2,84.3,8.0,6.4,12.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,0.9,1.31,0.5,5.0,1.06,12.0,0.2,-7.2,5.0,8.5,0.8,4.0,11.5,14.0,0.0,1.23,3.19,4.03,2.72,5.0,1.51,12.0,0.2,13.1,18.8,27.1,20.1,4.0,9.4,14.0,0.0
