Year,Month,Running Month,Longitude,Latitude,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
2021,10,24262,-179.8,-15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8,10.8,10.8,10.8,1.0,0.0,22.0,1.0,-10.8,-10.8,-10.8,-10.8,1.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,1.0,1013.0,1013.0,1013.0,1013.0,1.0,0.0,22.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,10,24262,-179.8,10.4,27.0,27.0,27.0,27.0,1.0,0.0,12.0,1.0,29.0,29.0,29.0,29.0,1.0,0.0,12.0,1.0,19.63,19.63,19.63,19.63,1.0,0.0,12.0,1.0,78.1,78.1,78.1,78.1,1.0,0.0,12.0,1.0,9.8,9.8,9.8,9.8,1.0,0.0,12.0,1.0,-9.8,-9.8,-9.8,-9.8,1.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1.0,1008.3,1008.3,1008.3,1008.3,1.0,0.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,-2.0,-2.0,-2.0,1.0,0.0,12.0,1.0,-19.6,-19.6,-19.6,-19.6,1.0,0.0,12.0,1.0,2.77,2.77,2.77,2.77,1.0,0.0,12.0,1.0,27.2,27.2,27.2,27.2,1.0,0.0,12.0,1.0,-284.2,-284.2,-284.2,-284.2,1.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1.0,-192.4,-192.4,-192.4,-192.4,1.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1.0,-27.2,-27.2,-27.2,-27.2,1.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1.0,941.0,941.0,941.0,941.0,1.0,0.0,12.0,1.0,940.0,940.0,940.0,940.0,1.0,0.0,12.0,1.0
2021,10,24262,-179.8,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,8.0,8.0,1.0,0.0,26.0,1.0,75.6,75.6,75.6,75.6,1.0,0.0,18.0,0.0,-21.9,2.6,27.1,2.6,2.0,50.7,22.0,0.5,-16.2,-9.6,-3.1,-9.6,2.0,13.6,22.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,10,24262,-179.8,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.7,0.6,8.8,3.0,3.0,8.6,8.0,0.7,-9.2,3.3,17.1,3.9,3.0,19.3,8.0,0.7,287.0,1301.5,2935.5,1597.0,4.0,1630.0,12.0,0.8,285.0,1300.0,2935.0,1595.0,4.0,1630.0,12.0,0.8
2021,10,24262,-179.8,38.5,18.0,18.65,22.29,20.08,4.0,3.34,12.0,0.8,19.19,22.75,25.0,22.13,4.0,3.47,12.0,0.8,14.52,16.62,16.66,15.61,3.0,1.79,8.0,0.7,84.5,84.5,89.0,86.7,3.0,3.8,8.0,0.7,6.34,10.3,14.21,10.28,4.0,4.71,12.0,0.8,-2.35,0.45,5.1,1.33,4.0,4.82,12.0,0.8,5.66,10.14,13.04,9.38,4.0,4.47,12.0,0.8,1014.43,1018.85,1021.86,1018.18,4.0,4.42,12.0,0.8,4.6,6.0,7.4,6.0,3.0,2.0,12.0,1.0,84.5,84.5,89.0,86.7,3.0,3.8,8.0,0.7,-13.7,9.3,75.9,30.1,4.0,62.3,12.0,0.8,38.2,111.1,185.6,111.9,4.0,87.1,12.0,0.8,-4.24,-0.6,0.0,-2.05,4.0,3.35,12.0,0.8,-26.1,-7.7,0.0,-12.8,4.0,16.9,12.0,0.8,-2.54,0.26,2.2,-0.16,3.0,3.49,8.0,0.7,-12.3,3.3,17.4,2.6,3.0,21.7,8.0,0.7,-58.9,6.2,94.5,17.3,4.0,96.5,12.0,0.8,141.4,214.8,250.7,196.9,4.0,72.6,12.0,0.8,-44.3,-22.3,13.6,-15.5,3.0,42.8,8.0,0.7,84.5,126.4,157.6,121.1,3.0,53.7,8.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,10,24262,-179.7,24.4,27.0,27.0,27.0,27.0,2.0,0.0,22.0,0.5,25.32,26.0,26.68,26.0,2.0,1.41,22.0,0.5,14.75,14.75,14.75,14.75,1.0,0.0,18.0,0.0,75.6,75.6,75.6,75.6,1.0,0.0,18.0,0.0,6.2,6.2,6.2,6.2,2.0,0.0,22.0,0.5,-3.53,0.42,4.36,0.42,2.0,8.18,22.0,0.5,-2.61,-1.55,-0.49,-1.55,2.0,2.19,22.0,0.5,1018.11,1020.5,1022.89,1020.5,2.0,4.95,22.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,1.0,1.68,1.0,2.0,1.41,22.0,0.5,2.0,6.2,10.4,6.2,2.0,8.8,22.0,0.5,7.31,7.31,7.31,7.31,1.0,0.0,18.0,0.0,45.3,45.3,45.3,45.3,1.0,0.0,18.0,0.0,-86.4,16.6,119.5,16.6,2.0,213.3,22.0,0.5,-65.2,-38.7,-12.3,-38.7,2.0,54.8,22.0,0.5,-79.2,-79.2,-79.2,-79.2,1.0,0.0,18.0,0.0,-45.7,-45.7,-45.7,-45.7,1.0,0.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,10,24262,-179.7,30.3,26.0,27.0,28.0,27.0,8.0,1.07,8.0,0.5,25.0,25.0,25.87,25.39,9.0,1.58,8.0,0.4,15.09,16.36,17.53,16.49,8.0,1.57,6.0,0.5,77.0,79.5,84.5,80.5,8.0,3.5,6.0,0.5,7.2,9.3,10.3,8.59,9.0,2.24,8.0,0.4,-6.62,-2.76,-1.35,-3.15,9.0,4.43,8.0,0.4,3.51,7.12,8.82,5.99,9.0,4.1,8.0,0.4,1017.48,1020.0,1021.51,1019.6,9.0,2.98,8.0,0.4,2.2,5.5,6.0,4.5,8.0,2.0,8.0,0.5,77.0,79.5,84.5,80.5,8.0,3.5,6.0,0.5,-68.2,-17.7,-9.3,-29.4,9.0,45.2,8.0,0.4,19.2,66.3,84.1,52.9,9.0,42.1,8.0,0.4,0.56,1.5,3.0,1.56,8.0,1.45,8.0,0.5,2.7,14.5,28.5,14.5,8.0,13.2,8.0,0.5,4.66,5.77,7.03,5.91,7.0,1.48,6.0,0.6,27.3,55.0,60.5,50.2,7.0,21.8,6.0,0.6,-165.5,-70.3,-37.8,-77.6,9.0,106.9,8.0,0.4,88.7,197.3,223.6,154.9,9.0,102.7,8.0,0.4,-94.4,-42.7,-25.0,-36.2,8.0,62.1,6.0,0.5,113.0,119.0,139.2,118.3,8.0,36.5,6.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,10,24262,-179.7,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-38.2,-17.1,-9.3,-21.3,7.0,13.6,6.0,0.6,26.6,45.5,55.2,44.0,7.0,20.9,6.0,0.6,373.0,804.5,1092.5,735.5,9.0,382.5,8.0,0.4,375.0,805.0,1095.0,735.0,9.0,385.0,8.0,0.4
2021,10,24262,-179.7,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16,1.5,3.21,2.17,3.0,1.61,18.0,1.0,12.6,17.7,56.1,34.0,3.0,34.8,18.0,1.0,4.75,4.93,6.62,5.67,3.0,1.51,18.0,1.0,51.3,58.1,112.0,81.1,3.0,48.8,18.0,1.0,-159.6,-95.1,148.4,-7.7,3.0,238.0,18.0,1.0,-141.1,226.0,250.1,58.5,3.0,321.2,18.0,1.0,-106.6,-66.3,88.9,-10.2,3.0,151.2,18.0,1.0,-83.6,149.3,171.7,46.5,3.0,207.1,18.0,1.0,-30.7,-16.5,54.9,11.4,3.0,67.2,18.0,1.0,-57.6,44.5,45.0,-5.1,3.0,86.6,18.0,1.0,1092.5,1368.0,4099.5,2540.0,4.0,2541.0,14.0,0.8,1095.0,1370.0,4100.0,2540.0,4.0,2540.0,14.0,0.8
2021,10,24262,-179.6,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,3.0,4.4,3.4,5.0,1.1,26.0,0.6,70.4,73.6,91.9,80.3,10.0,12.1,28.0,0.4,-103.3,-34.4,-29.5,-52.7,8.0,39.7,26.0,0.4,-28.9,-25.4,0.0,-15.7,8.0,34.4,26.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
