Year,Month,Running Month,Longitude,Latitude,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
1964,1,23569,-179.9,-13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,8.0,8.0,7.4,5.0,1.3,14.0,1.0,64.1,64.1,64.1,64.1,1.0,0.0,26.0,1.0,-11.4,-7.4,-6.3,-8.8,4.0,3.7,12.0,1.0,-64.8,-41.9,-35.5,-49.7,4.0,20.9,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964,1,23569,-179.9,-11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,8.0,8.0,6.8,12.0,1.9,12.0,0.7,89.4,89.4,89.4,89.4,1.0,0.0,12.0,0.0,15.2,27.6,36.6,28.7,7.0,17.7,12.0,0.4,-21.9,-6.3,2.0,-9.0,7.0,10.5,12.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964,1,23569,-179.9,-3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6,10.6,10.6,10.6,1.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,10.0,64.0,216.0,118.5,8.0,124.5,12.0,0.9,10.0,65.0,215.0,120.0,8.0,125.0,12.0,0.9
1964,1,23569,-179.8,-35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.56,20.6,21.73,20.74,5.0,1.42,20.0,1.0,19.38,19.95,21.29,20.28,6.0,1.06,20.0,1.0,10.52,11.09,12.18,11.29,5.0,0.97,20.0,1.0,70.9,74.3,86.4,77.6,5.0,8.5,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,0.3,1.54,0.62,5.0,1.47,20.0,1.0,-3.1,1.4,8.8,2.6,5.0,8.9,20.0,1.0,2.34,4.15,5.13,3.93,5.0,1.84,20.0,1.0,14.9,19.1,36.1,24.0,5.0,12.3,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.6,15.6,24.5,8.2,5.0,26.8,20.0,1.0,-10.6,-3.3,-1.0,-5.5,5.0,5.6,20.0,1.0,97.5,185.5,462.5,290.5,6.0,273.0,20.0,1.0,95.0,185.0,460.0,290.0,6.0,275.0,20.0,1.0
1964,1,23569,-179.8,-35.4,4.6,5.65,7.63,6.17,6.0,1.84,20.0,1.0,-0.95,4.53,5.33,2.12,6.0,5.59,20.0,1.0,-3.27,-0.8,1.26,-0.38,6.0,3.49,20.0,1.0,1012.39,1017.2,1021.72,1017.25,6.0,5.07,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,3.5,6.0,3.7,6.0,2.1,20.0,1.0,70.9,74.3,86.4,77.6,5.0,8.5,20.0,1.0,-11.5,20.8,29.9,6.3,6.0,44.7,20.0,1.0,-26.7,-3.7,7.8,-4.2,6.0,24.1,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.7,87.7,106.6,38.6,6.0,118.1,20.0,1.0,-70.3,-15.5,26.6,-7.3,6.0,73.2,20.0,1.0,-6.4,54.3,63.4,27.2,5.0,70.4,20.0,1.0,-38.8,-9.6,-5.1,-19.6,5.0,19.4,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964,1,23569,-179.8,-17.4,3.0,5.0,7.55,5.35,17.0,2.49,16.0,0.9,-4.24,-1.74,0.0,-2.07,17.0,2.2,16.0,0.9,-5.95,-2.3,3.35,-1.45,17.0,4.99,16.0,0.9,1006.81,1008.4,1009.64,1008.35,17.0,1.23,16.0,0.9,27.74,27.9,28.26,28.0,16.0,0.31,16.0,0.9,26.74,27.75,27.9,27.41,16.0,0.69,16.0,0.9,17.72,18.15,19.1,18.33,8.0,0.67,16.0,1.0,75.5,81.8,83.5,80.3,8.0,3.8,16.0,1.0,3.5,6.0,8.0,6.1,17.0,2.0,16.0,0.9,75.5,81.8,83.5,80.3,8.0,3.8,16.0,1.0,-23.5,-6.3,0.0,-12.5,17.0,16.0,16.0,0.9,-35.7,-6.9,20.5,-10.3,17.0,40.4,16.0,0.9,-0.08,0.6,1.49,0.63,15.0,0.8,16.0,0.9,-0.3,1.8,11.0,3.7,15.0,5.5,16.0,0.9,4.52,5.32,6.25,5.49,7.0,0.97,16.0,1.0,17.2,35.3,49.1,33.1,7.0,16.1,16.0,1.0,-122.1,-38.6,0.0,-56.1,16.0,61.5,16.0,0.9,-167.6,-70.8,64.5,-50.9,16.0,134.8,16.0,0.9,-81.9,-21.2,0.0,-42.6,8.0,52.9,16.0,1.0,-104.0,-14.2,48.9,-24.3,8.0,97.1,16.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964,1,23569,-179.8,-15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.38,27.6,28.13,27.76,7.0,0.59,12.0,0.6,25.91,26.65,27.91,26.68,8.0,1.09,14.0,0.6,16.37,16.59,19.08,17.7,3.0,2.21,14.0,1.0,76.0,77.2,82.7,79.3,3.0,5.3,14.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,1.5,2.21,1.09,7.0,1.31,12.0,0.6,-0.3,9.0,15.9,8.4,7.0,10.5,12.0,0.6,3.02,4.86,6.69,4.86,2.0,3.8,10.0,1.0,19.7,30.7,41.7,30.7,2.0,22.8,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964,1,23569,-179.8,-11.6,3.9,6.0,6.1,5.29,7.0,1.89,12.0,0.4,3.83,4.92,5.99,4.89,7.0,1.8,12.0,0.4,-2.79,-1.04,0.71,-1.27,7.0,1.76,12.0,0.4,1007.37,1007.5,1008.73,1007.96,7.0,0.95,12.0,0.4,29.1,29.2,30.1,29.53,7.0,0.51,12.0,0.4,27.59,28.1,29.4,28.3,7.0,0.85,12.0,0.4,20.74,20.74,20.74,20.74,1.0,0.0,12.0,0.0,89.4,89.4,89.4,89.4,1.0,0.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69,1.5,1.6,1.23,7.0,0.47,12.0,0.4,2.0,8.0,9.2,7.1,7.0,4.3,12.0,0.4,4.65,4.65,4.65,4.65,1.0,0.0,12.0,0.0,27.9,27.9,27.9,27.9,1.0,0.0,12.0,0.0,112.7,140.8,165.1,137.3,7.0,47.8,12.0,0.4,-76.6,-28.8,20.9,-34.8,7.0,49.7,12.0,0.4,116.9,116.9,116.9,116.9,1.0,0.0,12.0,0.0,-42.6,-42.6,-42.6,-42.6,1.0,0.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964,1,23569,-179.8,-1.2,3.0,5.0,7.0,4.98,84.0,2.19,6.0,0.6,-4.58,-2.3,1.02,-2.04,84.0,2.87,6.0,0.6,-5.89,-3.61,-1.3,-3.53,84.0,2.19,6.0,0.6,1006.8,1007.9,1009.8,1008.27,87.0,1.52,6.0,0.6,28.9,29.1,29.3,29.07,86.0,0.29,6.0,0.6,26.8,27.9,28.6,27.68,86.0,1.01,6.0,0.6,18.16,18.94,20.14,19.06,36.0,1.08,6.0,0.7,76.2,81.1,89.0,81.6,36.0,6.3,6.0,0.7,6.0,7.5,8.0,6.9,94.0,1.5,4.0,0.6,76.2,81.1,89.0,81.6,36.0,6.3,6.0,0.7,-27.6,-8.6,3.0,-13.7,84.0,22.8,6.0,0.6,-47.9,-15.4,-3.1,-21.3,84.0,18.9,6.0,0.6,0.6,1.1,2.1,1.38,86.0,0.92,6.0,0.6,1.7,5.4,12.6,6.9,83.0,6.5,6.0,0.6,5.14,6.3,7.06,6.28,36.0,1.18,6.0,0.7,20.1,30.7,44.8,32.1,34.0,12.7,6.0,0.7,-123.6,-64.8,27.0,-57.1,83.0,78.7,6.0,0.6,-158.5,-94.7,-36.8,-98.0,83.0,61.9,6.0,0.6,-104.6,-53.2,0.0,-50.7,34.0,57.1,6.0,0.7,-102.4,-64.8,-20.2,-63.5,34.0,43.8,6.0,0.7,-30.7,-18.4,0.0,-16.1,34.0,17.7,6.0,0.7,-35.7,-21.8,-8.4,-20.8,34.0,14.2,6.0,0.7,27.0,125.0,343.0,200.0,84.0,261.5,6.0,0.6,25.0,125.0,345.0,200.0,84.0,260.0,6.0,0.6
1964,1,23569,-179.8,0.1,1.38,4.8,7.0,4.43,16.0,2.46,10.0,0.5,-3.66,-2.39,-0.61,-2.21,16.0,1.52,10.0,0.5,-6.58,-2.98,-0.96,-3.48,16.0,2.55,10.0,0.5,1006.05,1008.1,1009.82,1008.04,18.0,1.82,8.0,0.5,28.9,29.2,29.43,29.17,18.0,0.34,8.0,0.5,27.05,28.55,29.35,28.4,18.0,1.1,8.0,0.5,21.65,21.71,21.77,21.71,2.0,0.12,30.0,0.5,82.0,84.0,86.0,84.0,2.0,4.1,30.0,0.5,4.0,6.0,7.0,5.7,19.0,1.6,8.0,0.5,82.0,84.0,86.0,84.0,2.0,4.1,30.0,0.5,-21.7,-9.8,-1.1,-11.6,16.0,9.9,10.0,0.5,-46.0,-13.4,-1.1,-20.9,16.0,20.8,10.0,0.5,-0.33,0.55,2.19,0.77,18.0,1.18,8.0,0.5,-1.0,2.9,9.7,4.4,16.0,6.6,10.0,0.5,4.31,4.45,4.6,4.45,2.0,0.3,30.0,0.5,18.3,21.5,24.8,21.5,2.0,6.7,30.0,0.5,-106.9,-67.9,-17.8,-62.6,16.0,43.2,10.0,0.5,-187.1,-85.3,-27.2,-97.7,16.0,70.7,10.0,0.5,-83.8,-77.2,-70.5,-77.2,2.0,13.8,30.0,0.5,-93.3,-71.2,-49.2,-71.2,2.0,45.7,30.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
