Year,Month,Running Month,Longitude,Latitude,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
1960,11,23531,-179.9,-63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,5.1,5.1,5.1,1.0,0.0,26.0,1.0,4.42,4.42,4.42,4.42,1.0,0.0,26.0,1.0,-2.55,-2.55,-2.55,-2.55,1.0,0.0,26.0,1.0,999.7,999.7,999.7,999.7,1.0,0.0,26.0,1.0,8.0,8.0,8.0,8.0,1.0,0.0,26.0,1.0,93.0,93.0,93.0,93.0,1.0,0.0,26.0,1.0,22.5,22.5,22.5,22.5,1.0,0.0,26.0,1.0,-13.0,-13.0,-13.0,-13.0,1.0,0.0,26.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,1.0,15.7,15.7,15.7,15.7,1.0,0.0,26.0,1.0,-9.1,-9.1,-9.1,-9.1,1.0,0.0,26.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960,11,23531,-179.9,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7,8.7,8.7,8.7,1.0,0.0,10.0,1.0,-8.7,-8.7,-8.7,-8.7,1.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,1012.33,1012.6,1012.6,1012.47,3.0,0.23,10.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960,11,23531,-179.9,6.0,28.9,28.9,28.9,28.9,1.0,0.0,4.0,0.0,28.5,28.5,28.5,28.5,1.0,0.0,4.0,0.0,19.3,19.3,19.3,19.3,1.0,0.0,4.0,0.0,79.0,79.0,79.0,79.0,1.0,0.0,4.0,0.0,4.6,4.6,4.6,4.6,1.0,0.0,4.0,0.0,-4.32,-4.32,-4.32,-4.32,1.0,0.0,4.0,0.0,1.57,1.57,1.57,1.57,1.0,0.0,4.0,0.0,1007.3,1007.3,1007.3,1007.3,1.0,0.0,4.0,0.0,6.0,6.0,6.0,6.0,1.0,0.0,4.0,0.0,79.0,79.0,79.0,79.0,1.0,0.0,4.0,0.0,-19.9,-19.9,-19.9,-19.9,1.0,0.0,4.0,0.0,7.2,7.2,7.2,7.2,1.0,0.0,4.0,0.0,0.4,0.4,0.4,0.4,1.0,0.0,4.0,0.0,1.8,1.8,1.8,1.8,1.0,0.0,4.0,0.0,5.8,5.8,5.8,5.8,1.0,0.0,4.0,0.0,26.7,26.7,26.7,26.7,1.0,0.0,4.0,0.0,-123.2,-123.2,-123.2,-123.2,1.0,0.0,4.0,0.0,44.8,44.8,44.8,44.8,1.0,0.0,4.0,0.0,-83.4,-83.4,-83.4,-83.4,1.0,0.0,4.0,0.0,30.4,30.4,30.4,30.4,1.0,0.0,4.0,0.0,-25.1,-25.1,-25.1,-25.1,1.0,0.0,4.0,0.0,9.1,9.1,9.1,9.1,1.0,0.0,4.0,0.0,97.5,97.5,97.5,97.5,1.0,0.0,4.0,0.0,95.0,95.0,95.0,95.0,1.0,0.0,4.0,0.0
1960,11,23531,-179.9,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,6.7,6.7,6.7,1.0,0.0,6.0,1.0,-4.74,-4.74,-4.74,-4.74,1.0,0.0,6.0,1.0,-4.74,-4.74,-4.74,-4.74,1.0,0.0,6.0,1.0,1008.7,1008.7,1008.7,1008.7,1.0,0.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960,11,23531,-179.9,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,10.0,1.0,0.0,26.0,0.0,6.43,6.43,6.43,6.43,1.0,0.0,26.0,0.0,7.66,7.66,7.66,7.66,1.0,0.0,26.0,0.0,1017.6,1017.6,1017.6,1017.6,1.0,0.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960,11,23531,-179.8,-11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,8.0,8.0,1.0,0.0,28.0,1.0,-8.0,-8.0,-8.0,-8.0,1.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,1.0,1010.2,1010.2,1010.2,1010.2,1.0,0.0,28.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960,11,23531,-179.7,-65.4,-2.0,-2.0,-2.0,-2.0,1.0,0.0,22.0,1.0,-2.0,-1.0,-0.22,-1.2,9.0,0.84,20.0,0.7,2.72,3.24,3.62,3.25,8.0,0.45,20.0,0.6,81.4,92.9,99.2,91.4,8.0,7.7,20.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960,11,23531,-179.7,-27.5,21.22,21.7,22.25,21.73,3.0,0.75,12.0,1.0,21.0,21.0,21.07,21.03,3.0,0.06,12.0,1.0,9.24,9.25,10.55,9.88,3.0,1.1,12.0,1.0,60.2,60.2,68.4,64.2,3.0,6.9,12.0,1.0,4.39,5.0,6.37,5.37,3.0,1.48,12.0,1.0,-2.97,-1.71,-0.54,-1.75,3.0,1.78,12.0,1.0,2.89,4.7,6.27,4.58,3.0,2.48,12.0,1.0,1017.42,1017.9,1018.17,1017.8,3.0,0.56,12.0,1.0,2.3,3.0,3.7,3.0,3.0,1.0,12.0,1.0,60.2,60.2,68.4,64.2,3.0,6.9,12.0,1.0,-12.7,-8.6,-2.7,-7.7,3.0,7.3,12.0,1.0,13.2,23.5,40.9,27.0,3.0,20.5,12.0,1.0,0.19,0.6,1.21,0.7,3.0,0.75,12.0,1.0,0.8,2.5,5.9,3.3,3.0,3.8,12.0,1.0,5.32,6.16,7.19,6.25,3.0,1.37,12.0,1.0,26.0,38.3,41.6,33.9,3.0,12.1,12.0,1.0,-62.5,-35.9,-11.4,-36.9,3.0,37.5,12.0,1.0,60.8,98.7,131.7,96.3,3.0,51.9,12.0,1.0,-32.1,-15.8,-5.0,-18.5,3.0,19.9,12.0,1.0,29.4,43.4,57.9,43.7,3.0,20.9,12.0,1.0,-16.1,-13.1,-4.2,-10.2,3.0,9.1,12.0,1.0,18.3,36.0,40.9,29.8,3.0,17.4,12.0,1.0,86.5,125.0,274.0,179.0,3.0,145.0,12.0,1.0,85.0,125.0,275.0,180.0,3.0,145.0,12.0,1.0
1960,11,23531,-179.7,16.6,28.9,28.9,28.9,28.9,1.0,0.0,26.0,0.0,23.9,23.9,23.9,23.9,1.0,0.0,26.0,0.0,17.5,17.5,17.5,17.5,1.0,0.0,26.0,0.0,94.7,94.7,94.7,94.7,1.0,0.0,26.0,0.0,5.1,5.1,5.1,5.1,1.0,0.0,26.0,0.0,-5.1,-5.1,-5.1,-5.1,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,1013.5,1013.5,1013.5,1013.5,1.0,0.0,26.0,0.0,5.0,5.0,5.0,5.0,1.0,0.0,26.0,0.0,94.7,94.7,94.7,94.7,1.0,0.0,26.0,0.0,-26.0,-26.0,-26.0,-26.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,5.0,5.0,5.0,5.0,1.0,0.0,26.0,0.0,25.5,25.5,25.5,25.5,1.0,0.0,26.0,0.0,7.44,7.44,7.44,7.44,1.0,0.0,26.0,0.0,38.0,38.0,38.0,38.0,1.0,0.0,26.0,0.0,-121.9,-121.9,-121.9,-121.9,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,-89.3,-89.3,-89.3,-89.3,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,-38.0,-38.0,-38.0,-38.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,132.5,132.5,132.5,132.5,1.0,0.0,26.0,0.0,135.0,135.0,135.0,135.0,1.0,0.0,26.0,0.0
1960,11,23531,-179.7,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,5.1,6.19,5.63,3.0,0.92,28.0,0.3,-6.09,-4.79,-4.79,-5.43,3.0,1.1,28.0,0.3,-1.74,-1.74,-0.55,-1.16,3.0,1.01,28.0,0.3,1014.32,1015.0,1016.02,1015.17,3.0,1.26,28.0,0.3,2.3,3.0,5.7,4.0,3.0,2.6,28.0,0.3,83.3,83.3,83.3,83.3,1.0,0.0,28.0,0.0,-38.4,-24.4,-24.4,-31.3,3.0,11.8,28.0,0.3,-8.9,-8.9,-2.8,-5.9,3.0,5.1,28.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-151.1,-130.4,-123.2,-137.0,3.0,21.3,28.0,0.3,-46.2,-43.6,-13.8,-30.4,3.0,26.4,28.0,0.3,-103.6,-103.6,-103.6,-103.6,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
