Year,Month,Running Month,Longitude,Latitude,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
1968,4,23620,-179.9,-9.4,4.1,4.1,4.1,4.1,1.0,0.0,14.0,0.0,-2.64,-2.64,-2.64,-2.64,1.0,0.0,14.0,0.0,-3.14,-3.14,-3.14,-3.14,1.0,0.0,14.0,0.0,1008.5,1008.5,1008.5,1008.5,1.0,0.0,14.0,0.0,31.1,31.1,31.1,31.1,1.0,0.0,14.0,0.0,28.9,28.9,28.9,28.9,1.0,0.0,14.0,0.0,18.36,18.36,18.36,18.36,1.0,0.0,14.0,0.0,73.5,73.5,73.5,73.5,1.0,0.0,14.0,0.0,4.0,4.0,4.0,4.0,1.0,0.0,14.0,0.0,73.5,73.5,73.5,73.5,1.0,0.0,14.0,0.0,-10.8,-10.8,-10.8,-10.8,1.0,0.0,14.0,0.0,-12.9,-12.9,-12.9,-12.9,1.0,0.0,14.0,0.0,2.2,2.2,2.2,2.2,1.0,0.0,14.0,0.0,9.0,9.0,9.0,9.0,1.0,0.0,14.0,0.0,10.15,10.15,10.15,10.15,1.0,0.0,14.0,0.0,41.6,41.6,41.6,41.6,1.0,0.0,14.0,0.0,-76.2,-76.2,-76.2,-76.2,1.0,0.0,14.0,0.0,-90.8,-90.8,-90.8,-90.8,1.0,0.0,14.0,0.0,-48.4,-48.4,-48.4,-48.4,1.0,0.0,14.0,0.0,-57.7,-57.7,-57.7,-57.7,1.0,0.0,14.0,0.0,-26.8,-26.8,-26.8,-26.8,1.0,0.0,14.0,0.0,-31.9,-31.9,-31.9,-31.9,1.0,0.0,14.0,0.0,69.0,69.0,69.0,69.0,1.0,0.0,14.0,0.0,70.0,70.0,70.0,70.0,1.0,0.0,14.0,0.0
1968,4,23620,-179.7,-45.0,11.8,11.8,11.8,11.8,1.0,0.0,8.0,0.0,-5.9,-5.9,-5.9,-5.9,1.0,0.0,8.0,0.0,-10.22,-10.22,-10.22,-10.22,1.0,0.0,8.0,0.0,1009.53,1012.4,1015.27,1012.4,2.0,5.94,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-98.5,-98.5,-98.5,-98.5,1.0,0.0,8.0,0.0,-170.7,-170.7,-170.7,-170.7,1.0,0.0,8.0,0.0,-61.4,-61.4,-61.4,-61.4,1.0,0.0,8.0,0.0,-106.3,-106.3,-106.3,-106.3,1.0,0.0,8.0,0.0,-5.0,-5.0,-5.0,-5.0,1.0,0.0,8.0,0.0,-8.6,-8.6,-8.6,-8.6,1.0,0.0,8.0,0.0,1643.0,1643.0,1643.0,1643.0,1.0,0.0,8.0,0.0,1645.0,1645.0,1645.0,1645.0,1.0,0.0,8.0,0.0
1968,4,23620,-179.7,-29.5,4.89,15.4,16.15,10.63,3.0,9.23,8.0,0.3,-15.18,-14.47,-4.59,-9.99,3.0,8.67,8.0,0.3,-5.52,-5.27,-1.67,-3.64,3.0,3.16,8.0,0.3,1004.48,1005.5,1012.67,1008.5,3.0,6.54,8.0,0.3,23.3,23.3,23.3,23.3,3.0,0.0,8.0,0.3,20.6,20.6,21.35,20.97,3.0,0.64,8.0,0.3,14.07,14.49,14.98,14.53,3.0,0.67,8.0,0.3,89.1,95.2,98.5,93.8,3.0,7.0,8.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.95,2.7,2.7,2.33,3.0,0.64,8.0,0.3,13.2,41.6,43.6,28.7,3.0,24.9,8.0,0.3,2.99,3.5,3.78,3.39,3.0,0.58,8.0,0.3,14.4,45.5,51.3,33.2,3.0,29.0,8.0,0.3,-312.6,-298.1,-94.6,-205.8,3.0,178.6,8.0,0.3,-113.8,-108.5,-34.4,-74.9,3.0,65.0,8.0,0.3,-227.6,-209.7,-66.6,-148.5,3.0,129.3,8.0,0.3,-82.8,-76.3,-24.2,-54.1,3.0,47.1,8.0,0.3,-48.2,-42.8,-13.6,-31.2,3.0,27.3,8.0,0.3,-17.5,-15.6,-4.9,-11.3,3.0,9.9,8.0,0.3,1159.0,3652.5,4225.5,2715.0,3.0,2388.5,8.0,0.3,1160.0,3650.0,4225.0,2715.0,3.0,2390.0,8.0,0.3
1968,4,23620,-179.6,-45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.81,14.7,15.59,14.7,2.0,1.84,14.0,0.0,14.01,15.1,16.19,15.1,2.0,2.26,14.0,0.0,8.08,9.02,9.97,9.02,2.0,1.96,14.0,0.0,80.8,84.0,87.1,84.0,2.0,6.5,14.0,0.0,3.0,5.0,7.0,5.0,2.0,4.2,14.0,0.0,80.8,84.0,87.1,84.0,2.0,6.5,14.0,0.0,-69.6,-69.6,-69.6,-69.6,1.0,0.0,8.0,0.0,-120.6,-120.6,-120.6,-120.6,1.0,0.0,8.0,0.0,-0.6,-0.4,-0.2,-0.4,2.0,0.42,14.0,0.0,-8.3,-8.3,-8.3,-8.3,1.0,0.0,8.0,0.0,1.01,1.39,1.76,1.39,2.0,0.78,14.0,0.0,9.9,9.9,9.9,9.9,1.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968,4,23620,-179.6,-39.5,5.1,6.4,9.06,7.05,4.0,2.49,18.0,0.3,-0.49,3.78,7.31,3.42,4.0,4.61,18.0,0.3,-4.91,-0.47,5.3,0.16,4.0,5.96,18.0,0.3,993.57,1000.9,1007.76,1000.68,4.0,8.19,18.0,0.3,17.37,18.2,18.61,18.0,4.0,0.93,18.0,0.3,15.5,15.7,16.69,16.08,4.0,0.96,18.0,0.3,8.11,9.18,10.02,9.07,4.0,1.16,18.0,0.3,73.5,79.8,84.3,78.9,4.0,7.7,18.0,0.3,5.5,6.0,6.5,6.0,4.0,0.8,18.0,0.3,73.5,79.8,84.3,78.9,4.0,7.7,18.0,0.3,-2.5,27.9,67.0,32.1,4.0,41.8,18.0,0.3,-25.1,2.6,49.8,11.9,4.0,45.5,18.0,0.3,1.14,2.05,2.7,1.93,4.0,0.92,18.0,0.3,8.2,11.5,17.4,12.7,4.0,6.0,18.0,0.3,3.57,3.88,4.29,3.93,4.0,0.43,18.0,0.3,18.2,26.1,38.7,28.3,4.0,12.2,18.0,0.3,-9.4,58.3,114.2,52.7,4.0,73.3,18.0,0.3,-81.2,-9.5,83.0,0.4,4.0,96.0,18.0,0.3,-5.2,32.9,59.0,27.2,4.0,38.3,18.0,0.3,-49.1,-8.0,42.4,-3.6,4.0,53.1,18.0,0.3,-1.8,16.3,31.2,14.8,4.0,19.3,18.0,0.3,-17.5,-0.1,22.5,2.4,4.0,23.4,18.0,0.3,132.5,294.5,790.0,453.5,4.0,452.5,18.0,0.3,135.0,295.0,790.0,455.0,4.0,455.0,18.0,0.3
1968,4,23620,-179.6,-35.6,6.0,11.8,14.68,10.26,15.0,4.17,14.0,0.5,-11.09,0.63,8.89,-1.22,15.0,9.73,14.0,0.5,-6.42,0.0,3.46,-1.7,15.0,5.56,14.0,0.5,1007.64,1010.8,1014.82,1009.91,14.0,4.97,12.0,0.6,19.84,21.5,21.7,20.69,13.0,1.4,12.0,0.5,18.18,20.6,21.7,19.93,15.0,2.19,14.0,0.5,8.56,13.22,14.76,12.46,13.0,2.71,10.0,0.6,72.6,91.2,93.1,83.0,14.0,13.9,12.0,0.6,4.4,7.0,8.0,6.3,15.0,2.1,14.0,0.5,72.6,91.2,93.1,83.0,14.0,13.9,12.0,0.6,-130.8,2.3,114.7,-18.4,15.0,125.0,14.0,0.5,-55.9,0.0,28.2,-26.7,15.0,72.2,14.0,0.5,-0.23,0.3,1.14,0.71,13.0,1.67,12.0,0.5,-2.6,3.2,15.5,6.4,13.0,14.5,12.0,0.5,1.24,1.61,4.88,2.83,12.0,2.37,12.0,0.6,15.6,19.3,62.3,30.9,12.0,26.7,12.0,0.6,-249.1,10.4,173.6,-34.5,15.0,202.9,14.0,0.5,-101.1,0.0,59.9,-35.5,15.0,111.7,14.0,0.5,-164.2,-72.0,91.6,-43.4,13.0,131.6,10.0,0.6,-66.6,0.0,30.6,-30.8,13.0,72.0,10.0,0.6,-18.4,-4.3,60.6,9.5,12.0,36.5,12.0,0.6,-9.9,-1.7,16.6,3.1,12.0,17.7,12.0,0.6,216.0,1643.0,3170.0,1546.0,15.0,1262.0,14.0,0.5,215.0,1645.0,3170.0,1545.0,15.0,1260.0,14.0,0.5
1968,4,23620,-179.6,-29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,24.0,0.0,89.1,95.2,98.5,93.8,3.0,7.0,8.0,0.3,-245.4,-222.9,-70.7,-159.6,3.0,139.2,8.0,0.3,-89.3,-81.1,-25.7,-58.1,3.0,50.7,8.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968,4,23620,-179.6,-23.1,4.1,4.1,4.1,4.1,1.0,0.0,16.0,0.0,-3.85,-3.85,-3.85,-3.85,1.0,0.0,16.0,0.0,-1.4,-1.4,-1.4,-1.4,1.0,0.0,16.0,0.0,1015.0,1015.0,1015.0,1015.0,1.0,0.0,16.0,0.0,27.2,27.2,27.2,27.2,1.0,0.0,16.0,0.0,24.4,24.4,24.4,24.4,1.0,0.0,16.0,0.0,16.33,16.33,16.33,16.33,1.0,0.0,16.0,0.0,86.0,86.0,86.0,86.0,1.0,0.0,16.0,0.0,8.0,8.0,8.0,8.0,1.0,0.0,16.0,0.0,86.0,86.0,86.0,86.0,1.0,0.0,16.0,0.0,-15.8,-15.8,-15.8,-15.8,1.0,0.0,16.0,0.0,-5.7,-5.7,-5.7,-5.7,1.0,0.0,16.0,0.0,2.8,2.8,2.8,2.8,1.0,0.0,16.0,0.0,11.5,11.5,11.5,11.5,1.0,0.0,16.0,0.0,6.19,6.19,6.19,6.19,1.0,0.0,16.0,0.0,25.4,25.4,25.4,25.4,1.0,0.0,16.0,0.0,-94.0,-94.0,-94.0,-94.0,1.0,0.0,16.0,0.0,-34.2,-34.2,-34.2,-34.2,1.0,0.0,16.0,0.0,-62.9,-62.9,-62.9,-62.9,1.0,0.0,16.0,0.0,-22.9,-22.9,-22.9,-22.9,1.0,0.0,16.0,0.0,-23.8,-23.8,-23.8,-23.8,1.0,0.0,16.0,0.0,-8.7,-8.7,-8.7,-8.7,1.0,0.0,16.0,0.0,69.0,69.0,69.0,69.0,1.0,0.0,16.0,0.0,70.0,70.0,70.0,70.0,1.0,0.0,16.0,0.0
1968,4,23620,-179.6,-15.4,7.2,7.2,7.2,7.2,1.0,0.0,24.0,0.0,-6.24,-6.24,-6.24,-6.24,1.0,0.0,24.0,0.0,3.6,3.6,3.6,3.6,1.0,0.0,24.0,0.0,1012.0,1012.0,1012.0,1012.0,1.0,0.0,24.0,0.0,28.3,28.3,28.3,28.3,1.0,0.0,24.0,0.0,27.0,27.0,27.0,27.0,1.0,0.0,24.0,0.0,17.42,17.42,17.42,17.42,1.0,0.0,24.0,0.0,78.3,78.3,78.3,78.3,1.0,0.0,24.0,0.0,4.0,4.0,4.0,4.0,1.0,0.0,24.0,0.0,78.3,78.3,78.3,78.3,1.0,0.0,24.0,0.0,-44.9,-44.9,-44.9,-44.9,1.0,0.0,24.0,0.0,25.9,25.9,25.9,25.9,1.0,0.0,24.0,0.0,1.3,1.3,1.3,1.3,1.0,0.0,24.0,0.0,9.4,9.4,9.4,9.4,1.0,0.0,24.0,0.0,6.69,6.69,6.69,6.69,1.0,0.0,24.0,0.0,48.2,48.2,48.2,48.2,1.0,0.0,24.0,0.0,-168.4,-168.4,-168.4,-168.4,1.0,0.0,24.0,0.0,97.2,97.2,97.2,97.2,1.0,0.0,24.0,0.0,-108.6,-108.6,-108.6,-108.6,1.0,0.0,24.0,0.0,62.7,62.7,62.7,62.7,1.0,0.0,24.0,0.0,-41.7,-41.7,-41.7,-41.7,1.0,0.0,24.0,0.0,24.1,24.1,24.1,24.1,1.0,0.0,24.0,0.0,373.0,373.0,373.0,373.0,1.0,0.0,24.0,0.0,375.0,375.0,375.0,375.0,1.0,0.0,24.0,0.0
1968,4,23620,-179.6,12.8,3.39,5.1,5.85,4.63,3.0,1.84,24.0,0.3,-5.57,-4.42,-3.15,-4.36,3.0,1.77,24.0,0.3,-2.08,-1.08,-0.03,-1.06,3.0,1.5,24.0,0.3,1011.24,1012.2,1013.36,1012.3,3.0,1.55,24.0,0.3,27.39,27.8,27.8,27.6,3.0,0.35,24.0,0.3,25.35,26.1,26.85,26.1,2.0,1.56,22.0,0.0,16.42,16.73,17.03,16.73,2.0,0.64,22.0,0.0,74.7,79.7,84.7,79.7,2.0,10.4,22.0,0.0,2.3,5.0,7.0,4.7,3.0,3.5,24.0,0.3,74.7,79.7,84.7,79.7,2.0,10.4,22.0,0.0,-33.0,-22.5,-11.7,-22.3,3.0,15.6,24.0,0.3,-11.0,-6.7,-1.3,-6.2,3.0,7.1,24.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
