Year,Month,Running Month,Longitude,Latitude,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations
1964,6,23574,-179.9,-23.4,1.2,1.2,1.2,1.2,1.0,0.0,28.0,1.0,-0.2,-0.2,-0.2,-0.2,1.0,0.0,28.0,1.0,46.5,46.5,46.5,46.5,1.0,0.0,28.0,1.0,45.0,45.0,45.0,45.0,1.0,0.0,28.0,1.0,24.4,24.4,24.4,24.4,1.0,0.0,28.0,1.0,24.7,24.7,24.7,24.7,1.0,0.0,28.0,1.0,19.36,19.36,19.36,19.36,1.0,0.0,28.0,1.0,100.0,100.0,100.0,100.0,1.0,0.0,28.0,1.0,3.6,3.6,3.6,3.6,1.0,0.0,28.0,1.0,-3.55,-3.55,-3.55,-3.55,1.0,0.0,28.0,1.0,0.63,0.63,0.63,0.63,1.0,0.0,28.0,1.0,1015.9,1015.9,1015.9,1015.9,1.0,0.0,28.0,1.0,8.0,8.0,8.0,8.0,1.0,0.0,28.0,1.0,100.0,100.0,100.0,100.0,1.0,0.0,28.0,1.0,-12.8,-12.8,-12.8,-12.8,1.0,0.0,28.0,1.0,2.3,2.3,2.3,2.3,1.0,0.0,28.0,1.0,-0.3,-0.3,-0.3,-0.3,1.0,0.0,28.0,1.0,-1.1,-1.1,-1.1,-1.1,1.0,0.0,28.0,1.0,-0.35,-0.35,-0.35,-0.35,1.0,0.0,28.0,1.0,-1.3,-1.3,-1.3,-1.3,1.0,0.0,28.0,1.0,-87.6,-87.6,-87.6,-87.6,1.0,0.0,28.0,1.0,15.4,15.4,15.4,15.4,1.0,0.0,28.0,1.0,-68.7,-68.7,-68.7,-68.7,1.0,0.0,28.0,1.0,12.1,12.1,12.1,12.1,1.0,0.0,28.0,1.0
1964,6,23574,-179.8,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.27,10.0,12.73,10.0,3.0,4.0,22.0,0.3,3.12,4.6,5.85,4.49,3.0,2.0,22.0,0.3,5.06,7.66,11.84,8.43,3.0,5.01,22.0,0.3,1012.21,1013.1,1018.22,1015.17,3.0,4.75,22.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964,6,23574,-179.7,-29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.18,9.3,9.98,8.6,3.0,2.14,18.0,0.0,-0.88,1.08,5.2,2.14,3.0,4.55,18.0,0.0,-5.03,5.98,6.07,0.65,3.0,9.34,18.0,0.0,1010.98,1012.0,1018.83,1014.83,3.0,6.25,18.0,0.0,4.0,4.0,6.7,5.3,3.0,2.3,18.0,0.0,66.0,67.3,68.5,67.3,2.0,2.7,18.0,0.0,-10.5,6.7,47.3,18.2,3.0,43.5,18.0,0.0,-59.3,37.9,50.0,-3.7,3.0,87.7,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.8,18.5,94.9,37.1,3.0,85.5,18.0,0.0,-112.1,105.0,108.0,0.5,3.0,184.9,18.0,0.0,17.2,34.9,52.6,34.9,2.0,36.7,18.0,0.0,50.9,51.0,51.0,51.0,2.0,0.1,18.0,0.0
1964,6,23574,-179.7,-29.4,16.7,33.5,50.4,33.5,2.0,34.9,18.0,0.0,49.0,49.4,49.8,49.4,2.0,0.8,18.0,0.0,418.0,804.5,1001.0,712.0,3.0,434.5,18.0,0.0,420.0,805.0,1000.0,710.0,3.0,435.0,18.0,0.0,22.2,22.2,22.2,22.2,2.0,0.0,18.0,0.0,17.55,18.3,20.14,18.83,3.0,1.96,18.0,0.0,8.37,8.44,8.51,8.44,2.0,0.15,18.0,0.0,66.0,67.3,68.5,67.3,2.0,2.7,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.07,4.45,4.83,4.45,2.0,0.78,18.0,0.0,31.8,33.6,35.4,33.6,2.0,3.7,18.0,0.0,8.17,8.18,8.19,8.18,2.0,0.01,18.0,0.0,54.8,63.4,72.0,63.4,2.0,17.8,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964,6,23574,-179.7,-27.5,63.4,63.4,63.5,63.4,2.0,0.0,30.0,0.5,36.6,36.6,36.6,36.6,2.0,0.0,30.0,0.5,132.5,456.5,804.5,464.5,6.0,300.5,20.0,0.2,135.0,455.0,805.0,465.0,6.0,300.0,20.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964,6,23574,-179.7,-9.5,-26.3,-26.3,-26.3,-26.3,1.0,0.0,10.0,1.0,4.6,4.6,4.6,4.6,1.0,0.0,10.0,1.0,97.5,97.5,97.5,97.5,1.0,0.0,10.0,1.0,95.0,95.0,95.0,95.0,1.0,0.0,10.0,1.0,29.4,29.4,29.4,29.4,1.0,0.0,10.0,1.0,28.6,28.6,28.6,28.6,1.0,0.0,10.0,1.0,19.92,19.92,19.92,19.92,1.0,0.0,10.0,1.0,81.4,81.4,81.4,81.4,1.0,0.0,10.0,1.0,4.6,4.6,4.6,4.6,1.0,0.0,10.0,1.0,-4.53,-4.53,-4.53,-4.53,1.0,0.0,10.0,1.0,0.8,0.8,0.8,0.8,1.0,0.0,10.0,1.0,1011.8,1011.8,1011.8,1011.8,1.0,0.0,10.0,1.0,5.0,5.0,5.0,5.0,1.0,0.0,10.0,1.0,81.4,81.4,81.4,81.4,1.0,0.0,10.0,1.0,-20.8,-20.8,-20.8,-20.8,1.0,0.0,10.0,1.0,3.7,3.7,3.7,3.7,1.0,0.0,10.0,1.0,0.8,0.8,0.8,0.8,1.0,0.0,10.0,1.0,3.7,3.7,3.7,3.7,1.0,0.0,10.0,1.0,5.81,5.81,5.81,5.81,1.0,0.0,10.0,1.0,26.7,26.7,26.7,26.7,1.0,0.0,10.0,1.0,-129.6,-129.6,-129.6,-129.6,1.0,0.0,10.0,1.0,22.8,22.8,22.8,22.8,1.0,0.0,10.0,1.0,-90.2,-90.2,-90.2,-90.2,1.0,0.0,10.0,1.0,15.9,15.9,15.9,15.9,1.0,0.0,10.0,1.0
1964,6,23574,-179.7,60.5,-1.7,-0.1,2.6,0.4,4.0,3.3,16.0,0.8,-4.0,-2.4,-0.8,-2.4,4.0,1.9,16.0,0.8,82.5,301.0,354.0,230.5,5.0,156.5,14.0,0.8,85.0,300.0,355.0,230.0,5.0,155.0,14.0,0.8,2.82,3.5,6.0,4.2,5.0,1.68,14.0,0.8,4.63,5.7,5.94,5.32,5.0,0.83,14.0,0.8,4.0,4.74,5.22,4.62,4.0,0.73,16.0,0.8,75.3,83.4,91.4,83.3,4.0,9.2,16.0,0.8,3.94,6.7,7.07,5.6,5.0,2.14,14.0,0.8,-2.03,0.0,5.8,1.3,5.0,4.63,14.0,0.8,-5.49,-2.29,-1.63,-3.37,5.0,2.44,14.0,0.8,1011.5,1023.1,1026.5,1019.98,5.0,7.97,14.0,0.8,0.0,0.5,4.7,2.3,4.0,3.9,10.0,0.8,75.3,83.4,91.4,83.3,4.0,9.2,16.0,0.8,-9.5,0.0,40.6,11.3,5.0,28.8,14.0,0.8,-39.0,-15.4,-4.3,-21.3,5.0,19.5,14.0,0.8,-2.5,-1.0,0.17,-1.12,5.0,1.35,14.0,0.8,-10.7,-5.2,1.0,-5.4,5.0,7.4,14.0,0.8,0.51,0.58,0.76,0.63,4.0,0.18,16.0,0.8,2.0,3.4,5.2,3.6,4.0,2.3,16.0,0.8,-11.6,0.0,25.5,4.7,5.0,23.2,14.0,0.8,-26.8,-12.4,-9.1,-17.7,5.0,14.0,14.0,0.8,-14.1,-0.8,10.8,-1.6,4.0,18.9,16.0,0.8,-27.5,-13.1,-6.6,-16.9,4.0,14.3,16.0,0.8
1964,6,23574,-179.6,-35.3,-8.1,1.5,42.2,12.6,6.0,26.2,20.0,0.3,-6.1,1.8,9.7,1.9,6.0,13.5,20.0,0.3,23.0,395.0,1372.0,672.5,8.0,785.5,18.0,0.3,25.0,395.0,1370.0,670.0,8.0,785.0,18.0,0.3,16.24,16.75,17.14,16.75,6.0,0.61,20.0,0.3,14.11,15.8,16.19,15.46,8.0,1.12,18.0,0.3,7.66,8.64,9.87,8.58,7.0,1.38,18.0,0.3,68.2,82.1,89.7,78.9,7.0,10.9,18.0,0.3,2.43,7.2,11.08,7.09,8.0,4.13,18.0,0.3,-5.12,0.18,9.96,1.45,8.0,6.84,18.0,0.3,-1.56,2.18,6.48,2.5,8.0,4.26,18.0,0.3,1010.65,1017.55,1018.78,1015.85,8.0,4.42,18.0,0.3,3.3,7.0,8.0,6.0,8.0,2.6,18.0,0.3,68.2,82.1,89.7,78.9,7.0,10.9,18.0,0.3,-35.9,0.0,111.5,26.1,8.0,71.7,18.0,0.3,-3.3,11.7,72.3,23.4,8.0,43.5,18.0,0.3,0.08,1.0,1.79,1.03,6.0,0.94,20.0,0.3,0.2,5.7,21.1,10.3,6.0,12.7,20.0,0.3,1.71,2.62,3.8,2.82,6.0,1.28,20.0,0.3,4.6,10.3,47.7,21.5,6.0,22.5,20.0,0.3,-71.6,3.5,148.2,22.7,8.0,102.6,18.0,0.3,-25.2,34.3,90.5,36.1,8.0,64.3,18.0,0.3,-40.2,-10.3,82.6,6.7,7.0,59.3,18.0,0.3,-18.5,10.2,39.2,13.1,7.0,30.4,18.0,0.3
1964,6,23574,-179.6,-1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2,27.2,27.2,27.2,1.0,0.0,2.0,1.0,29.5,29.5,29.5,29.5,1.0,0.0,2.0,1.0,16.91,16.91,16.91,16.91,1.0,0.0,2.0,1.0,65.6,65.6,65.6,65.6,1.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964,6,23574,-179.6,14.5,-62.6,-38.7,-19.5,-39.4,6.0,22.2,14.0,0.7,-9.0,-2.9,11.0,-0.4,6.0,9.4,14.0,0.7,119.5,948.5,1092.5,714.0,6.0,488.5,14.0,0.7,120.0,950.0,1095.0,715.0,6.0,490.0,14.0,0.7,26.7,27.5,28.3,27.5,6.0,0.74,14.0,0.7,26.47,27.45,29.0,27.58,6.0,1.41,14.0,0.7,17.25,18.48,19.21,18.35,6.0,1.1,14.0,0.7,72.6,80.8,87.3,79.9,6.0,8.3,14.0,0.7,4.89,9.8,10.3,8.23,6.0,2.86,14.0,0.7,-10.14,-9.42,-4.82,-8.03,6.0,2.75,14.0,0.7,-2.15,-0.8,1.65,-0.58,6.0,2.03,14.0,0.7,1011.32,1012.55,1014.04,1012.43,6.0,1.92,14.0,0.7,2.8,3.0,5.6,4.0,6.0,2.2,14.0,0.7,72.6,80.8,87.3,79.9,6.0,8.3,14.0,0.7,-104.5,-92.4,-23.7,-72.7,6.0,40.7,14.0,0.7,-22.1,-3.7,15.7,-4.8,6.0,20.6,14.0,0.7,-1.35,-0.3,1.43,-0.08,6.0,1.85,14.0,0.7,-13.9,-2.8,10.2,-1.7,6.0,18.4,14.0,0.7,2.82,4.62,6.38,4.65,6.0,1.69,14.0,0.7,19.8,39.9,63.5,40.2,6.0,22.5,14.0,0.7,-281.7,-262.2,-129.1,-222.3,6.0,78.7,14.0,0.7,-60.7,-21.5,46.0,-17.3,6.0,57.6,14.0,0.7,-182.2,-165.5,-92.5,-145.4,6.0,45.8,14.0,0.7,-38.0,-15.5,28.8,-11.4,6.0,37.3,14.0,0.7
