Year,Month,Running Month,Longitude,Latitude,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
1959,6,23514,-179.7,-19.7,4.5,5.5,6.5,5.5,2.0,2.1,22.0,0.0,76.5,78.8,81.1,78.8,2.0,4.7,22.0,0.0,-68.1,-61.5,-54.9,-61.5,2.0,13.6,22.0,0.0,4.1,12.9,21.8,12.9,2.0,18.3,22.0,0.0,24.63,24.9,25.17,24.9,2.0,0.57,22.0,0.0,22.6,23.25,23.9,23.25,2.0,1.34,22.0,0.0,13.8,13.93,14.07,13.93,2.0,0.29,22.0,0.0,76.5,78.8,81.1,78.8,2.0,4.7,22.0,0.0,7.44,7.95,8.46,7.95,2.0,1.06,22.0,0.0,-8.02,-7.69,-7.35,-7.69,2.0,0.69,22.0,0.0,0.47,1.49,2.5,1.49,2.0,2.1,22.0,0.0,1014.4,1015.25,1016.1,1015.25,2.0,1.77,22.0,0.0,1.27,1.65,2.03,1.65,2.0,0.78,22.0,0.0,9.7,13.5,17.4,13.5,2.0,7.9,22.0,0.0,5.51,5.68,5.85,5.68,2.0,0.35,22.0,0.0,43.4,45.0,46.6,45.0,2.0,3.2,22.0,0.0,-181.0,-178.3,-175.5,-178.3,2.0,5.7,22.0,0.0,10.5,33.2,55.8,33.2,2.0,46.9,22.0,0.0,-110.6,-107.0,-103.4,-107.0,2.0,7.4,22.0,0.0,6.5,20.4,34.4,20.4,2.0,28.9,22.0,0.0,-44.2,-43.6,-43.0,-43.6,2.0,1.2,22.0,0.0,2.6,8.1,13.6,8.1,2.0,11.4,22.0,0.0,418.5,516.0,613.0,516.0,2.0,201.5,22.0,0.0,420.0,515.0,615.0,515.0,2.0,200.0,22.0,0.0
1959,6,23514,-179.6,-35.5,2.7,6.5,8.0,5.7,12.0,2.7,14.0,0.2,66.2,78.8,89.1,78.1,12.0,11.7,14.0,0.2,-225.6,11.1,35.2,-38.4,12.0,136.7,14.0,0.2,-20.6,32.8,51.6,10.0,12.0,68.6,14.0,0.2,15.85,16.25,16.7,16.28,12.0,0.68,14.0,0.2,13.67,14.5,15.45,14.53,12.0,0.96,14.0,0.2,6.74,7.9,9.26,7.93,12.0,1.21,14.0,0.2,66.2,78.8,89.1,78.1,12.0,11.7,14.0,0.2,5.79,6.95,15.4,9.47,12.0,5.09,14.0,0.2,-14.65,2.05,4.18,-1.24,12.0,9.2,14.0,0.2,-2.75,3.89,6.22,1.77,12.0,5.85,14.0,0.2,1017.1,1023.0,1026.7,1022.44,12.0,4.41,14.0,0.2,0.57,2.0,2.63,1.76,12.0,1.1,14.0,0.2,7.6,13.6,26.4,14.9,12.0,9.1,14.0,0.2,1.94,3.62,4.77,3.47,12.0,1.32,14.0,0.2,17.0,29.9,38.6,29.1,12.0,13.7,14.0,0.2,-218.4,29.4,60.5,-19.9,12.0,136.7,14.0,0.2,-39.6,55.9,85.5,22.9,12.0,88.8,14.0,0.2,-136.4,14.1,37.8,-16.2,12.0,80.7,14.0,0.2,-19.6,35.7,49.2,14.2,12.0,48.1,14.0,0.2,-24.6,7.2,16.0,3.3,12.0,24.7,14.0,0.2,-8.4,8.8,28.5,6.2,12.0,21.2,14.0,0.2,202.5,337.0,3652.5,1559.0,12.0,1842.0,14.0,0.2,200.0,335.0,3650.0,1560.0,12.0,1840.0,14.0,0.2
1959,6,23514,-179.6,-33.5,3.9,6.0,6.5,5.3,4.0,2.2,16.0,0.3,75.1,84.5,84.8,80.1,3.0,8.1,20.0,0.3,-101.9,-32.5,42.4,-29.8,4.0,86.1,16.0,0.3,33.6,61.9,68.9,51.8,4.0,26.2,16.0,0.3,16.98,17.15,17.32,17.15,2.0,0.35,28.0,0.5,14.54,15.15,15.6,15.08,4.0,0.62,16.0,0.3,8.06,8.81,9.15,8.61,3.0,0.82,20.0,0.3,75.1,84.5,84.8,80.1,3.0,8.1,20.0,0.3,6.84,9.8,11.09,9.0,4.0,3.11,16.0,0.3,-9.11,-2.18,5.41,-1.87,4.0,8.48,16.0,0.3,4.36,5.94,6.31,5.36,4.0,1.64,16.0,0.3,1011.45,1015.25,1019.1,1015.28,4.0,4.52,16.0,0.3,1.86,2.0,2.14,2.0,2.0,0.28,28.0,0.5,21.5,22.0,22.4,22.0,2.0,1.0,28.0,0.5,3.08,3.11,3.14,3.11,2.0,0.06,28.0,0.5,33.0,34.3,35.6,34.3,2.0,2.6,28.0,0.5,-138.7,-32.6,82.4,-28.4,4.0,129.8,16.0,0.3,66.1,92.6,95.4,81.3,4.0,25.9,16.0,0.3,-87.0,-69.5,15.4,-36.6,3.0,80.2,20.0,0.3,48.9,54.9,57.2,53.1,3.0,6.3,20.0,0.3,-30.3,-28.1,-25.9,-28.1,2.0,4.6,28.0,0.5,18.5,19.5,20.4,19.5,2.0,2.0,28.0,0.5,434.0,948.5,1381.0,909.5,4.0,643.5,16.0,0.3,435.0,950.0,1380.0,910.0,4.0,645.0,16.0,0.3
1959,6,23514,-179.6,-17.4,2.6,4.0,5.4,4.0,3.0,2.0,22.0,0.0,79.0,82.1,82.7,80.9,3.0,2.9,22.0,0.0,-41.0,-24.4,-24.4,-32.5,3.0,14.0,22.0,0.0,-3.2,8.9,14.9,5.9,3.0,13.6,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,5.1,6.53,5.8,3.0,1.21,22.0,0.0,-6.14,-4.79,-4.79,-5.45,3.0,1.14,22.0,0.0,-0.64,1.74,2.23,0.82,3.0,2.25,22.0,0.0,1011.43,1012.8,1013.76,1012.6,3.0,1.71,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-157.9,-125.1,-125.1,-141.1,3.0,27.8,22.0,0.0,-16.6,45.5,57.5,21.0,3.0,58.3,22.0,0.0,-100.0,-84.1,-83.2,-91.4,3.0,13.8,22.0,0.0,-10.9,30.6,36.4,13.2,3.0,37.8,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959,6,23514,-179.6,-11.5,6.0,8.0,8.0,7.0,3.0,1.7,10.0,0.3,74.3,74.3,74.3,74.3,1.0,0.0,8.0,1.0,-13.6,-10.8,-8.0,-10.8,2.0,5.9,12.0,0.0,3.5,8.1,12.8,8.1,2.0,9.7,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.92,3.6,4.28,3.6,2.0,1.41,12.0,0.0,-3.14,-2.9,-2.66,-2.9,2.0,0.5,12.0,0.0,0.93,1.87,2.82,1.87,2.0,1.95,12.0,0.0,1009.73,1010.0,1010.68,1010.2,3.0,0.72,10.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959,6,23514,-179.6,10.3,3.3,6.0,7.4,5.3,3.0,3.1,4.0,0.7,78.8,83.7,86.2,82.5,3.0,5.5,4.0,0.7,-61.6,-58.2,-38.6,-50.3,3.0,18.2,4.0,0.7,-30.8,-24.7,-23.5,-27.1,3.0,5.7,4.0,0.7,27.41,28.3,28.71,28.07,3.0,0.97,4.0,0.7,27.25,27.8,27.8,27.53,3.0,0.46,4.0,0.7,18.12,18.6,19.85,18.98,3.0,1.31,4.0,0.7,78.8,83.7,86.2,82.5,3.0,5.5,4.0,0.7,6.83,8.2,8.2,7.53,3.0,1.15,4.0,0.7,-7.51,-7.1,-5.5,-6.52,3.0,1.56,4.0,0.7,-4.06,-3.99,-3.18,-3.63,3.0,0.72,4.0,0.7,1009.45,1010.2,1012.66,1011.03,3.0,2.46,4.0,0.7,0.16,0.5,0.91,0.53,3.0,0.55,4.0,0.7,1.3,4.1,6.0,3.6,3.0,3.4,4.0,0.7,3.97,4.59,5.74,4.85,3.0,1.32,4.0,0.7,29.0,30.2,44.7,36.7,3.0,12.8,4.0,0.7,-207.1,-191.7,-151.0,-179.3,3.0,42.5,4.0,0.7,-110.8,-110.7,-88.4,-99.8,3.0,18.9,4.0,0.7,-136.1,-132.1,-108.2,-122.4,3.0,22.1,4.0,0.7,-79.8,-76.3,-58.5,-69.3,3.0,16.7,4.0,0.7,-41.3,-26.2,-23.2,-32.1,3.0,14.3,4.0,0.7,-18.1,-17.6,-15.9,-17.0,3.0,1.7,4.0,0.7,337.5,551.5,551.5,447.0,3.0,180.5,4.0,0.7,340.0,550.0,550.0,445.0,3.0,180.0,4.0,0.7
1959,6,23514,-179.6,16.8,4.0,4.0,4.0,4.0,1.0,0.0,26.0,1.0,76.4,76.4,76.4,76.4,1.0,0.0,26.0,1.0,-36.1,-36.1,-36.1,-36.1,1.0,0.0,26.0,1.0,13.1,13.1,13.1,13.1,1.0,0.0,26.0,1.0,28.3,28.3,28.3,28.3,1.0,0.0,26.0,1.0,27.2,27.2,27.2,27.2,1.0,0.0,26.0,1.0,17.15,17.15,17.15,17.15,1.0,0.0,26.0,1.0,76.4,76.4,76.4,76.4,1.0,0.0,26.0,1.0,6.2,6.2,6.2,6.2,1.0,0.0,26.0,1.0,-5.83,-5.83,-5.83,-5.83,1.0,0.0,26.0,1.0,2.12,2.12,2.12,2.12,1.0,0.0,26.0,1.0,1015.6,1015.6,1015.6,1015.6,1.0,0.0,26.0,1.0,1.1,1.1,1.1,1.1,1.0,0.0,26.0,1.0,6.8,6.8,6.8,6.8,1.0,0.0,26.0,1.0,6.88,6.88,6.88,6.88,1.0,0.0,26.0,1.0,42.6,42.6,42.6,42.6,1.0,0.0,26.0,1.0,-158.5,-158.5,-158.5,-158.5,1.0,0.0,26.0,1.0,57.7,57.7,57.7,57.7,1.0,0.0,26.0,1.0,-99.9,-99.9,-99.9,-99.9,1.0,0.0,26.0,1.0,36.4,36.4,36.4,36.4,1.0,0.0,26.0,1.0,-40.1,-40.1,-40.1,-40.1,1.0,0.0,26.0,1.0,14.6,14.6,14.6,14.6,1.0,0.0,26.0,1.0,238.5,238.5,238.5,238.5,1.0,0.0,26.0,1.0,240.0,240.0,240.0,240.0,1.0,0.0,26.0,1.0
1959,6,23514,-179.6,38.5,6.8,8.0,8.0,7.5,6.0,0.8,22.0,0.8,82.9,88.0,90.8,87.3,5.0,4.6,22.0,0.8,2.4,43.2,82.4,40.5,7.0,51.8,22.0,0.9,-30.6,-18.4,22.6,-10.7,7.0,29.3,22.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959,6,23514,-179.6,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.57,16.1,16.75,16.21,7.0,0.93,22.0,0.9,15.54,16.1,16.71,16.01,7.0,0.9,22.0,0.9,9.32,10.55,10.81,10.17,5.0,0.83,22.0,0.8,82.9,88.0,90.8,87.3,5.0,4.6,22.0,0.8,5.0,8.2,9.35,7.43,7.0,2.6,22.0,0.9,0.57,5.27,8.81,4.34,7.0,5.66,22.0,0.9,-3.33,-1.79,3.43,-0.58,7.0,4.1,22.0,0.9,1003.46,1005.8,1014.55,1007.89,7.0,6.46,22.0,0.9,-0.67,0.0,1.16,0.2,7.0,1.42,22.0,0.9,-3.6,0.0,11.7,3.2,7.0,10.9,22.0,0.9,0.18,1.59,2.38,1.36,5.0,1.18,22.0,0.8,0.9,4.9,23.5,10.8,5.0,12.1,22.0,0.8,9.4,75.9,137.9,67.5,7.0,92.3,22.0,0.9,-51.6,-29.9,58.2,-6.7,7.0,64.5,22.0,0.9,-16.1,22.3,90.5,31.9,5.0,66.0,22.0,0.8,-22.8,18.7,42.7,12.3,5.0,35.9,22.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959,6,23514,-179.6,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.2,-0.7,2.0,-1.5,36.0,4.7,16.0,0.7,-3.9,0.0,3.3,-0.3,36.0,3.9,16.0,0.7,50.0,269.5,1393.5,769.0,46.0,1201.5,16.0,0.6,50.0,270.0,1395.0,770.0,46.0,1200.0,16.0,0.6
