Year,Month,Running Month,Longitude,Latitude,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
1959,5,23513,-179.9,6.9,28.9,28.9,28.9,28.9,1.0,0.0,12.0,1.0,27.2,27.2,27.2,27.2,1.0,0.0,12.0,1.0,17.92,17.92,17.92,17.92,1.0,0.0,12.0,1.0,79.3,79.3,79.3,79.3,1.0,0.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959,5,23513,-179.9,12.9,26.7,26.7,26.7,26.7,1.0,0.0,8.0,1.0,28.9,28.9,28.9,28.9,1.0,0.0,8.0,1.0,17.35,17.35,17.35,17.35,1.0,0.0,8.0,1.0,69.6,69.6,69.6,69.6,1.0,0.0,8.0,1.0,11.3,11.3,11.3,11.3,1.0,0.0,8.0,1.0,-11.13,-11.13,-11.13,-11.13,1.0,0.0,8.0,1.0,-1.96,-1.96,-1.96,-1.96,1.0,0.0,8.0,1.0,1010.2,1010.2,1010.2,1010.2,1.0,0.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,8.0,1.0,69.6,69.6,69.6,69.6,1.0,0.0,8.0,1.0,-125.7,-125.7,-125.7,-125.7,1.0,0.0,8.0,1.0,-22.2,-22.2,-22.2,-22.2,1.0,0.0,8.0,1.0,-2.2,-2.2,-2.2,-2.2,1.0,0.0,8.0,1.0,-24.9,-24.9,-24.9,-24.9,1.0,0.0,8.0,1.0,4.62,4.62,4.62,4.62,1.0,0.0,8.0,1.0,52.2,52.2,52.2,52.2,1.0,0.0,8.0,1.0,-321.6,-321.6,-321.6,-321.6,1.0,0.0,8.0,1.0,-56.7,-56.7,-56.7,-56.7,1.0,0.0,8.0,1.0,-193.0,-193.0,-193.0,-193.0,1.0,0.0,8.0,1.0,-34.0,-34.0,-34.0,-34.0,1.0,0.0,8.0,1.0,-51.4,-51.4,-51.4,-51.4,1.0,0.0,8.0,1.0,-9.1,-9.1,-9.1,-9.1,1.0,0.0,8.0,1.0,1443.0,1443.0,1443.0,1443.0,1.0,0.0,8.0,1.0,1445.0,1445.0,1445.0,1445.0,1.0,0.0,8.0,1.0
1959,5,23513,-179.8,-27.6,22.8,22.8,22.8,22.8,2.0,0.0,10.0,0.5,21.2,21.4,21.6,21.4,2.0,0.42,10.0,0.5,12.87,13.3,13.73,13.3,2.0,0.89,10.0,0.5,82.2,83.8,85.5,83.8,2.0,3.4,10.0,0.5,5.1,5.1,5.1,5.1,2.0,0.0,10.0,0.5,1.99,2.51,3.03,2.51,2.0,1.08,10.0,0.5,-4.65,-4.35,-4.05,-4.35,2.0,0.63,10.0,0.5,1012.25,1012.35,1012.45,1012.35,2.0,0.21,10.0,0.5,8.0,8.0,8.0,8.0,2.0,0.0,10.0,0.5,82.2,83.8,85.5,83.8,2.0,3.4,10.0,0.5,10.1,12.8,15.5,12.8,2.0,5.5,10.0,0.5,-23.7,-22.2,-20.6,-22.2,2.0,3.2,10.0,0.5,1.2,1.4,1.6,1.4,2.0,0.42,10.0,0.5,6.1,7.1,8.2,7.1,2.0,2.2,10.0,0.5,3.58,4.01,4.44,4.01,2.0,0.89,10.0,0.5,18.3,20.5,22.6,20.5,2.0,4.5,10.0,0.5,42.8,53.5,64.2,53.5,2.0,22.1,10.0,0.5,-100.6,-93.2,-85.9,-93.2,2.0,15.2,10.0,0.5,27.0,32.9,38.8,32.9,2.0,12.2,10.0,0.5,-64.0,-58.1,-52.2,-58.1,2.0,12.2,10.0,0.5,7.4,10.6,13.7,10.6,2.0,6.6,10.0,0.5,-17.8,-17.2,-16.5,-17.2,2.0,1.4,10.0,0.5,132.5,132.5,132.5,132.5,2.0,0.0,10.0,0.5,135.0,135.0,135.0,135.0,2.0,0.0,10.0,0.5
1959,5,23513,-179.8,52.1,4.49,4.6,5.6,5.03,10.0,0.89,24.0,0.5,4.03,4.4,4.66,4.26,10.0,0.57,24.0,0.5,4.53,4.71,4.81,4.66,10.0,0.21,24.0,0.5,88.7,90.6,91.9,90.4,10.0,1.7,24.0,0.5,5.49,6.6,7.57,6.34,10.0,1.46,24.0,0.5,-3.97,-2.05,1.87,-1.53,10.0,3.56,24.0,0.5,1.67,5.64,6.58,4.32,10.0,3.29,24.0,0.5,1007.33,1008.6,1009.99,1007.96,10.0,4.73,24.0,0.5,8.0,8.0,8.0,7.9,9.0,0.3,26.0,0.6,88.7,90.6,91.9,90.4,10.0,1.7,24.0,0.5,-30.7,-12.3,9.6,-12.4,10.0,25.9,24.0,0.5,8.5,33.8,47.7,29.8,10.0,20.6,24.0,0.5,-0.06,0.2,2.11,0.77,10.0,1.28,24.0,0.5,-0.5,1.3,7.6,3.7,10.0,6.8,24.0,0.5,0.46,0.6,1.22,0.79,10.0,0.47,24.0,0.5,3.0,4.5,4.8,4.7,10.0,2.4,24.0,0.5,-18.4,-9.2,8.2,-7.3,10.0,16.0,24.0,0.5,7.4,25.4,29.3,19.5,10.0,13.4,24.0,0.5,-18.8,-9.9,8.9,-7.2,10.0,16.7,24.0,0.5,8.0,27.1,30.7,20.5,10.0,15.1,24.0,0.5,-2.4,-0.9,1.6,-0.2,10.0,3.1,24.0,0.5,1.1,3.2,4.6,2.8,10.0,3.4,24.0,0.5,168.5,290.5,439.5,288.5,10.0,154.0,24.0,0.5,170.0,290.0,440.0,290.0,10.0,155.0,24.0,0.5
1959,5,23513,-179.6,-43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.03,8.75,9.47,8.75,2.0,1.48,30.0,0.0,0.94,2.95,4.96,2.95,2.0,4.17,30.0,0.0,5.72,7.37,9.03,7.37,2.0,3.43,30.0,0.0,994.59,1001.85,1003.45,999.15,4.0,7.28,22.0,0.3,5.0,5.5,6.5,5.8,4.0,1.0,22.0,0.3,74.1,78.8,83.7,78.9,4.0,6.3,22.0,0.3,7.2,22.7,38.2,22.7,2.0,32.1,30.0,0.0,47.3,67.1,86.8,67.1,2.0,41.0,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,26.0,43.7,26.0,2.0,36.7,30.0,0.0,51.7,69.3,86.9,69.3,2.0,36.4,30.0,0.0,5.2,16.3,27.4,16.3,2.0,23.1,30.0,0.0,31.4,40.0,48.6,40.0,2.0,17.8,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959,5,23513,-179.6,-41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,3.85,14.27,8.23,4.0,9.66,12.0,0.3,0.8,1.96,3.39,2.08,4.0,1.82,12.0,0.3,1.63,2.27,13.05,7.11,4.0,10.34,12.0,0.3,998.19,999.6,1008.19,1003.03,4.0,8.07,12.0,0.3,4.4,6.5,7.5,6.0,4.0,2.2,12.0,0.3,80.8,83.8,85.4,83.1,4.0,3.5,12.0,0.3,2.1,5.1,14.6,8.2,4.0,9.9,12.0,0.3,4.2,9.1,273.8,133.1,4.0,251.8,12.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6,26.5,44.1,27.3,4.0,23.2,12.0,0.3,21.9,29.4,153.9,85.3,4.0,119.6,12.0,0.3,6.5,15.5,26.2,16.3,4.0,14.1,12.0,0.3,13.0,18.0,94.6,52.2,4.0,73.7,12.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959,5,23513,-179.6,-31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.98,21.1,23.22,21.1,2.0,4.38,26.0,0.0,17.12,18.32,19.51,18.32,2.0,2.47,26.0,0.0,-12.5,-10.28,-8.06,-10.28,2.0,4.6,26.0,0.0,1005.72,1005.75,1005.78,1005.75,2.0,0.07,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959,5,23513,-179.6,-29.2,22.21,23.3,23.71,22.97,3.0,1.14,6.0,0.7,19.6,21.1,22.6,21.1,3.0,2.2,6.0,0.7,11.68,11.98,13.36,12.51,3.0,1.31,6.0,0.7,77.0,78.2,82.8,79.8,3.0,4.4,6.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11,2.2,2.61,1.87,3.0,1.14,6.0,0.7,12.5,22.7,31.8,22.2,3.0,14.2,6.0,0.7,4.63,4.68,5.58,5.1,3.0,0.79,6.0,0.7,59.8,60.4,61.4,60.6,3.0,1.2,6.0,0.7,176.0,217.3,274.1,224.9,3.0,72.2,6.0,0.7,-127.5,0.0,0.0,-62.3,3.0,107.8,6.0,0.7,104.5,123.4,162.5,133.3,3.0,43.3,6.0,0.7,-77.9,0.0,0.0,-38.0,3.0,65.9,6.0,0.7,45.4,59.5,61.1,53.4,3.0,12.7,6.0,0.7,-31.6,0.0,0.0,-15.4,3.0,26.7,6.0,0.7,1594.5,2146.5,2755.0,2173.5,4.0,905.0,12.0,0.8,1595.0,2145.0,2755.0,2175.0,4.0,905.0,12.0,0.8
1959,5,23513,-179.6,-23.1,26.1,26.1,26.1,26.1,1.0,0.0,16.0,0.0,23.3,23.3,23.3,23.3,2.0,0.0,10.0,0.0,10.04,10.96,11.89,10.96,2.0,1.92,10.0,0.0,56.5,61.8,67.0,61.8,2.0,10.9,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,2.8,2.8,2.8,1.0,0.0,16.0,0.0,23.0,23.0,23.0,23.0,1.0,0.0,16.0,0.0,11.55,11.55,11.55,11.55,1.0,0.0,16.0,0.0,94.7,94.7,94.7,94.7,1.0,0.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.5,72.5,72.5,72.5,1.0,0.0,16.0,0.0,60.9,60.9,60.9,60.9,1.0,0.0,16.0,0.0,169.5,324.5,479.5,324.5,2.0,321.0,10.0,0.0,170.0,325.0,480.0,325.0,2.0,320.0,10.0,0.0
1959,5,23513,-179.6,38.5,12.47,13.3,13.55,13.03,11.0,0.9,14.0,0.9,11.7,13.0,16.8,14.3,11.0,2.66,14.0,0.9,5.92,8.13,9.88,7.92,9.0,1.84,12.0,0.9,72.1,87.6,93.8,82.7,9.0,17.9,12.0,0.9,4.42,8.0,13.61,8.76,11.0,5.14,14.0,0.9,-7.04,1.79,7.71,1.01,11.0,8.07,14.0,0.9,-6.65,-0.63,7.61,0.66,11.0,6.65,14.0,0.9,1008.5,1015.0,1023.55,1016.65,11.0,8.75,14.0,0.9,6.6,8.0,8.0,7.5,11.0,0.8,14.0,0.9,72.1,87.6,93.8,82.7,9.0,17.9,12.0,0.9,-75.5,12.8,67.8,10.3,11.0,112.3,14.0,0.9,-77.1,-2.3,67.3,9.7,11.0,88.7,14.0,0.9,-2.75,-1.0,0.66,-1.27,11.0,2.26,14.0,0.9,-24.7,0.0,4.1,-7.9,11.0,17.0,14.0,0.9,-0.46,0.96,2.91,1.32,9.0,1.85,12.0,0.9,-5.6,7.8,28.5,10.7,9.0,17.3,12.0,0.9,-90.6,27.9,109.9,19.6,11.0,112.7,14.0,0.9,-80.9,-10.1,105.4,12.2,11.0,93.7,14.0,0.9,-76.7,18.5,47.0,5.0,9.0,75.4,12.0,0.9,-50.5,-7.0,90.2,13.1,9.0,66.9,12.0,0.9,-10.3,-2.0,21.9,4.3,9.0,17.2,12.0,0.9,-9.4,-6.5,3.6,-4.6,9.0,9.4,12.0,0.9,92.5,512.0,2521.5,1317.0,11.0,1757.0,14.0,0.9,95.0,510.0,2520.0,1315.0,11.0,1755.0,14.0,0.9
