Year,Month,Running Month,Longitude,Latitude,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations
1956,11,23483,-179.8,-17.4,3.6,3.6,3.6,3.6,1.0,0.0,30.0,0.0,1.23,1.23,1.23,1.23,1.0,0.0,30.0,0.0,3.38,3.38,3.38,3.38,1.0,0.0,30.0,0.0,1007.4,1007.4,1007.4,1007.4,2.0,0.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,0.0,18.0,0.0,81.5,81.6,81.6,81.6,2.0,0.1,18.0,0.0,4.4,4.4,4.4,4.4,1.0,0.0,30.0,0.0,12.2,12.2,12.2,12.2,1.0,0.0,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.9,32.9,32.9,32.9,1.0,0.0,30.0,0.0,90.3,90.3,90.3,90.3,1.0,0.0,30.0,0.0,22.1,22.1,22.1,22.1,1.0,0.0,30.0,0.0,60.7,60.7,60.7,60.7,1.0,0.0,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956,11,23483,-179.8,10.0,4.6,4.6,4.6,4.6,1.0,0.0,18.0,0.0,-3.52,-3.52,-3.52,-3.52,1.0,0.0,18.0,0.0,-2.96,-2.96,-2.96,-2.96,1.0,0.0,18.0,0.0,1008.5,1008.5,1008.5,1008.5,1.0,0.0,18.0,0.0,27.2,27.2,27.2,27.2,1.0,0.0,18.0,0.0,27.2,27.2,27.2,27.2,1.0,0.0,18.0,0.0,17.27,17.27,17.27,17.27,1.0,0.0,18.0,0.0,76.4,76.4,76.4,76.4,1.0,0.0,18.0,0.0,4.0,4.0,4.0,4.0,1.0,0.0,18.0,0.0,76.4,76.4,76.4,76.4,1.0,0.0,18.0,0.0,-16.2,-16.2,-16.2,-16.2,1.0,0.0,18.0,0.0,-13.6,-13.6,-13.6,-13.6,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,5.4,5.4,5.4,5.4,1.0,0.0,18.0,0.0,24.8,24.8,24.8,24.8,1.0,0.0,18.0,0.0,-95.8,-95.8,-95.8,-95.8,1.0,0.0,18.0,0.0,-80.4,-80.4,-80.4,-80.4,1.0,0.0,18.0,0.0,-60.9,-60.9,-60.9,-60.9,1.0,0.0,18.0,0.0,-51.1,-51.1,-51.1,-51.1,1.0,0.0,18.0,0.0,-19.0,-19.0,-19.0,-19.0,1.0,0.0,18.0,0.0,-16.0,-16.0,-16.0,-16.0,1.0,0.0,18.0,0.0,97.5,97.5,97.5,97.5,1.0,0.0,18.0,0.0,95.0,95.0,95.0,95.0,1.0,0.0,18.0,0.0
1956,11,23483,-179.7,-19.6,5.7,5.7,5.7,5.7,1.0,0.0,28.0,1.0,-4.37,-4.37,-4.37,-4.37,1.0,0.0,28.0,1.0,3.66,3.66,3.66,3.66,1.0,0.0,28.0,1.0,1006.6,1006.6,1006.6,1006.6,1.0,0.0,28.0,1.0,26.0,26.0,26.0,26.0,1.0,0.0,28.0,1.0,25.2,25.2,25.2,25.2,1.0,0.0,28.0,1.0,17.09,17.09,17.09,17.09,1.0,0.0,28.0,1.0,85.0,85.0,85.0,85.0,1.0,0.0,28.0,1.0,6.0,6.0,6.0,6.0,1.0,0.0,28.0,1.0,85.0,85.0,85.0,85.0,1.0,0.0,28.0,1.0,-24.9,-24.9,-24.9,-24.9,1.0,0.0,28.0,1.0,20.9,20.9,20.9,20.9,1.0,0.0,28.0,1.0,0.8,0.8,0.8,0.8,1.0,0.0,28.0,1.0,4.6,4.6,4.6,4.6,1.0,0.0,28.0,1.0,4.05,4.05,4.05,4.05,1.0,0.0,28.0,1.0,23.1,23.1,23.1,23.1,1.0,0.0,28.0,1.0,-110.0,-110.0,-110.0,-110.0,1.0,0.0,28.0,1.0,92.3,92.3,92.3,92.3,1.0,0.0,28.0,1.0,-74.6,-74.6,-74.6,-74.6,1.0,0.0,28.0,1.0,62.6,62.6,62.6,62.6,1.0,0.0,28.0,1.0,-17.7,-17.7,-17.7,-17.7,1.0,0.0,28.0,1.0,14.8,14.8,14.8,14.8,1.0,0.0,28.0,1.0,185.0,185.0,185.0,185.0,1.0,0.0,28.0,1.0,185.0,185.0,185.0,185.0,1.0,0.0,28.0,1.0
1956,11,23483,-179.7,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,9.7,11.0,9.51,14.0,1.34,16.0,0.5,4.55,7.9,8.67,7.03,16.0,2.55,14.0,0.5,3.92,4.69,5.61,4.7,10.0,0.85,14.0,0.4,64.7,75.0,79.3,73.8,10.0,9.4,14.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,2.2,6.47,2.65,14.0,3.14,16.0,0.5,0.5,19.1,87.9,33.0,14.0,38.4,16.0,0.5,1.83,2.53,3.08,2.59,10.0,0.82,14.0,0.4,18.6,24.1,55.4,32.2,10.0,19.1,14.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.8,-2.7,19.9,0.1,10.0,17.3,14.0,0.4,-50.7,-10.6,14.3,-15.1,10.0,31.1,14.0,0.4,292.0,1652.0,3652.5,2281.5,16.0,2975.0,14.0,0.5,290.0,1650.0,3650.0,2280.0,16.0,2975.0,14.0,0.5
1956,11,23483,-179.7,62.5,2.32,3.0,13.24,7.67,3.0,8.96,8.0,0.7,1.83,3.0,5.15,3.48,3.0,2.47,8.0,0.7,-12.03,-1.53,-0.49,-6.15,3.0,9.35,8.0,0.7,1006.99,1025.45,1031.44,1019.5,4.0,17.28,12.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,2.0,6.1,3.7,3.0,3.8,8.0,0.7,57.6,62.1,66.7,62.1,2.0,9.4,10.0,0.5,4.6,9.0,78.5,40.8,3.0,60.7,8.0,0.7,-208.8,-3.1,-1.0,-102.5,3.0,174.9,8.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64.7,-7.8,-7.8,-35.6,3.0,48.1,8.0,0.7,3.0,9.3,173.8,86.6,3.0,141.9,8.0,0.7,2.6,3.6,4.7,3.6,2.0,2.2,10.0,0.5,-2.1,-1.2,-0.4,-1.2,2.0,1.8,10.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956,11,23483,-179.6,-63.9,0.0,0.0,0.0,0.0,1.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,1.0,989.06,990.9,992.74,990.9,2.0,3.82,30.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956,11,23483,-179.6,-41.6,4.42,5.7,9.88,7.3,5.0,4.64,20.0,0.8,-1.03,0.0,8.31,3.45,5.0,6.94,20.0,0.8,-5.19,-4.04,-0.36,-2.81,5.0,3.9,20.0,0.8,1000.16,1002.9,1013.73,1006.18,5.0,8.98,20.0,0.8,15.6,15.8,16.1,15.84,5.0,0.25,20.0,0.8,15.58,16.1,16.47,16.03,4.0,0.7,22.0,0.8,8.46,9.68,10.62,9.55,4.0,1.3,22.0,0.8,74.5,87.4,93.0,83.9,4.0,12.6,22.0,0.8,1.9,7.0,8.0,5.2,5.0,3.6,20.0,0.8,74.5,87.4,93.0,83.9,4.0,12.6,22.0,0.8,-4.5,0.0,101.1,49.7,5.0,103.6,20.0,0.8,-42.5,-19.9,-2.9,-20.3,5.0,26.2,20.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956,11,23483,-179.6,-37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2,17.8,18.3,17.89,9.0,0.61,20.0,0.4,16.93,17.8,18.64,17.9,10.0,0.89,18.0,0.5,8.34,9.81,10.25,9.37,9.0,1.32,18.0,0.6,62.3,78.0,83.0,73.9,9.0,11.8,18.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.24,0.4,0.57,-0.02,9.0,1.0,20.0,0.4,-5.7,4.1,6.1,2.0,9.0,6.6,20.0,0.4,2.55,3.16,4.22,3.39,8.0,1.06,18.0,0.5,24.9,27.4,33.3,32.1,8.0,13.2,18.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956,11,23483,-179.6,-9.9,5.1,5.1,5.1,5.1,1.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,1.0,-5.1,-5.1,-5.1,-5.1,1.0,0.0,14.0,1.0,1008.5,1008.5,1008.5,1008.5,1.0,0.0,14.0,1.0,29.4,29.4,29.4,29.4,1.0,0.0,14.0,1.0,27.8,27.8,27.8,27.8,1.0,0.0,14.0,1.0,17.91,17.91,17.91,17.91,1.0,0.0,14.0,1.0,76.5,76.5,76.5,76.5,1.0,0.0,14.0,1.0,5.0,5.0,5.0,5.0,1.0,0.0,14.0,1.0,76.5,76.5,76.5,76.5,1.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,1.0,-26.0,-26.0,-26.0,-26.0,1.0,0.0,14.0,1.0,1.6,1.6,1.6,1.6,1.0,0.0,14.0,1.0,8.2,8.2,8.2,8.2,1.0,0.0,14.0,1.0,7.9,7.9,7.9,7.9,1.0,0.0,14.0,1.0,40.3,40.3,40.3,40.3,1.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,1.0,-141.8,-141.8,-141.8,-141.8,1.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,1.0,-91.4,-91.4,-91.4,-91.4,1.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,1.0,-40.3,-40.3,-40.3,-40.3,1.0,0.0,14.0,1.0,132.5,132.5,132.5,132.5,1.0,0.0,14.0,1.0,135.0,135.0,135.0,135.0,1.0,0.0,14.0,1.0
1956,11,23483,-179.6,-1.0,4.1,4.1,4.1,4.1,1.0,0.0,16.0,0.0,-2.64,-2.64,-2.64,-2.64,1.0,0.0,16.0,0.0,3.14,3.14,3.14,3.14,1.0,0.0,16.0,0.0,1006.5,1006.5,1006.5,1006.5,1.0,0.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956,11,23483,-179.6,4.5,2.83,4.4,5.97,4.4,2.0,3.25,26.0,0.0,-3.88,-2.96,-2.04,-2.96,2.0,1.91,26.0,0.0,-4.53,-3.24,-1.95,-3.24,2.0,2.67,26.0,0.0,1011.3,1011.5,1011.7,1011.5,2.0,0.42,26.0,0.0,28.98,29.15,29.32,29.15,2.0,0.35,26.0,0.0,26.45,27.2,27.95,27.2,2.0,1.56,26.0,0.0,17.32,17.32,17.33,17.32,2.0,0.01,26.0,0.0,73.7,77.1,80.5,77.1,2.0,7.0,26.0,0.0,2.0,4.0,6.0,4.0,2.0,4.2,26.0,0.0,73.7,77.1,80.5,77.1,2.0,7.0,26.0,0.0,-24.8,-16.1,-7.4,-16.1,2.0,18.0,26.0,0.0,-29.4,-18.6,-7.8,-18.6,2.0,22.3,26.0,0.0,1.37,1.95,2.53,1.95,2.0,1.2,26.0,0.0,4.9,10.5,16.1,10.5,2.0,11.6,26.0,0.0,7.79,8.04,8.3,8.04,2.0,0.52,26.0,0.0,23.0,34.5,46.0,34.5,2.0,23.9,26.0,0.0,-101.8,-79.0,-56.1,-79.0,2.0,47.3,26.0,0.0,-118.8,-86.1,-53.4,-86.1,2.0,67.7,26.0,0.0,-67.2,-51.2,-35.3,-51.2,2.0,33.1,26.0,0.0,-78.5,-56.2,-33.8,-56.2,2.0,46.4,26.0,0.0,-29.9,-23.3,-16.6,-23.3,2.0,13.8,26.0,0.0,-34.9,-25.4,-15.8,-25.4,2.0,19.8,26.0,0.0,55.5,155.0,254.5,155.0,2.0,206.0,26.0,0.0,55.0,155.0,255.0,155.0,2.0,205.0,26.0,0.0
1956,11,23483,-179.6,18.5,6.85,8.25,9.65,8.25,2.0,2.9,28.0,0.5,-6.32,-5.69,-5.05,-5.69,2.0,1.32,28.0,0.5,-7.27,-5.94,-4.6,-5.94,2.0,2.76,28.0,0.5,1013.0,1013.2,1013.4,1013.2,2.0,0.42,28.0,0.5,26.1,26.1,26.1,26.1,2.0,0.0,28.0,0.5,25.27,25.85,26.43,25.85,2.0,1.2,28.0,0.5,15.52,15.62,15.72,15.62,2.0,0.2,28.0,0.5,73.3,75.4,77.5,75.4,2.0,4.4,28.0,0.5,3.5,4.5,5.5,4.5,2.0,2.1,28.0,0.5,73.3,75.4,77.5,75.4,2.0,4.4,28.0,0.5,-62.0,-48.8,-35.6,-48.8,2.0,27.4,28.0,0.5,-72.3,-53.0,-33.7,-53.0,2.0,40.0,28.0,0.5,-0.33,0.25,0.83,0.25,2.0,1.2,28.0,0.5,-1.3,3.8,8.9,3.8,2.0,10.6,28.0,0.5,5.4,5.5,5.61,5.5,2.0,0.21,28.0,0.5,37.2,45.7,54.2,45.7,2.0,17.7,28.0,0.5,-159.4,-146.2,-133.0,-146.2,2.0,27.4,28.0,0.5,-182.8,-151.8,-120.8,-151.8,2.0,64.2,28.0,0.5,-98.1,-88.7,-79.2,-88.7,2.0,19.5,28.0,0.5,-112.7,-92.5,-72.2,-92.5,2.0,42.0,28.0,0.5,-35.5,-31.4,-27.3,-31.4,2.0,8.5,28.0,0.5,-40.9,-33.0,-25.0,-33.0,2.0,16.4,28.0,0.5,374.0,665.5,957.0,665.5,2.0,604.0,28.0,0.5,375.0,665.0,955.0,665.0,2.0,605.0,28.0,0.5
1956,11,23483,-179.6,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8,19.15,20.6,19.18,6.0,1.26,18.0,0.5,14.4,17.2,19.1,16.47,9.0,3.56,18.0,0.3,7.01,7.92,10.15,8.64,6.0,2.49,18.0,0.5,70.9,77.8,85.3,77.4,6.0,7.8,18.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77,3.65,5.81,3.63,6.0,3.3,18.0,0.5,12.7,30.2,111.7,66.2,5.0,104.8,16.0,0.4,3.15,6.09,6.68,5.15,6.0,2.03,18.0,0.5,25.2,40.6,115.1,70.0,5.0,69.4,16.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956,11,23483,-179.6,44.4,8.96,13.9,14.76,11.89,10.0,4.22,14.0,0.5,0.0,0.65,6.92,2.17,10.0,5.92,14.0,0.5,-13.9,-7.97,6.39,-5.34,10.0,10.15,14.0,0.5,995.18,1010.65,1027.79,1012.48,10.0,14.95,14.0,0.5,9.66,10.5,12.11,10.78,10.0,1.8,14.0,0.5,6.83,8.7,9.4,8.13,10.0,1.65,14.0,0.5,4.62,5.01,6.05,5.31,10.0,0.81,14.0,0.5,72.1,78.6,83.6,78.8,10.0,7.5,14.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,3.65,4.23,2.65,10.0,2.21,14.0,0.5,2.6,49.4,55.9,33.8,10.0,29.9,14.0,0.5,1.52,3.07,3.94,2.75,10.0,1.45,14.0,0.5,12.2,42.7,52.6,33.5,10.0,22.0,14.0,0.5,0.0,6.5,62.6,19.3,10.0,55.6,14.0,0.5,-104.6,-46.0,60.1,-31.1,10.0,76.9,14.0,0.5,0.0,3.6,41.7,10.6,10.0,35.0,14.0,0.5,-66.3,-37.8,36.2,-22.9,10.0,50.7,14.0,0.5,0.0,4.2,12.7,9.3,10.0,16.0,14.0,0.5,-48.3,-26.0,7.4,-20.4,10.0,30.3,14.0,0.5,721.0,2685.5,3238.5,2188.0,10.0,1517.5,14.0,0.5,720.0,2685.0,3240.0,2190.0,10.0,1515.0,14.0,0.5
