Year,Month,Running Month,Longitude,Latitude,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations
1958,9,23505,-179.8,4.8,-24.5,-24.5,-24.5,-24.5,1.0,0.0,30.0,0.0,4.3,4.3,4.3,4.3,1.0,0.0,30.0,0.0,97.5,97.5,97.5,97.5,1.0,0.0,30.0,0.0,95.0,95.0,95.0,95.0,1.0,0.0,30.0,0.0,29.1,29.1,29.1,29.1,1.0,0.0,30.0,0.0,28.8,28.8,28.8,28.8,1.0,0.0,30.0,0.0,20.06,20.06,20.06,20.06,1.0,0.0,30.0,0.0,80.4,80.4,80.4,80.4,1.0,0.0,30.0,0.0,4.6,4.6,4.6,4.6,1.0,0.0,30.0,0.0,-4.53,-4.53,-4.53,-4.53,1.0,0.0,30.0,0.0,0.8,0.8,0.8,0.8,1.0,0.0,30.0,0.0,1004.9,1004.9,1004.9,1004.9,1.0,0.0,30.0,0.0,3.0,3.0,3.0,3.0,1.0,0.0,30.0,0.0,80.4,80.4,80.4,80.4,1.0,0.0,30.0,0.0,-20.8,-20.8,-20.8,-20.8,1.0,0.0,30.0,0.0,3.7,3.7,3.7,3.7,1.0,0.0,30.0,0.0,0.3,0.3,0.3,0.3,1.0,0.0,30.0,0.0,1.4,1.4,1.4,1.4,1.0,0.0,30.0,0.0,5.4,5.4,5.4,5.4,1.0,0.0,30.0,0.0,24.8,24.8,24.8,24.8,1.0,0.0,30.0,0.0,-130.5,-130.5,-130.5,-130.5,1.0,0.0,30.0,0.0,23.0,23.0,23.0,23.0,1.0,0.0,30.0,0.0,-90.9,-90.9,-90.9,-90.9,1.0,0.0,30.0,0.0,16.0,16.0,16.0,16.0,1.0,0.0,30.0,0.0
1958,9,23505,-179.7,-47.4,0.0,0.0,0.0,0.0,2.0,0.0,22.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,22.0,0.5,153.0,213.0,273.0,213.0,2.0,124.5,22.0,0.5,155.0,215.0,275.0,215.0,2.0,125.0,22.0,0.5,8.05,8.15,8.25,8.15,2.0,0.21,22.0,0.5,9.06,9.2,9.34,9.2,2.0,0.28,22.0,0.5,6.71,6.76,6.82,6.76,2.0,0.11,22.0,0.5,92.9,93.1,93.4,93.1,2.0,0.4,22.0,0.5,5.27,5.85,6.43,5.85,2.0,1.2,22.0,0.5,1.8,2.0,2.2,2.0,2.0,0.41,22.0,0.5,-6.04,-5.5,-4.95,-5.5,2.0,1.13,22.0,0.5,1003.66,1004.65,1005.64,1004.65,2.0,2.05,22.0,0.5,8.0,8.0,8.0,8.0,2.0,0.0,22.0,0.5,92.9,93.1,93.4,93.1,2.0,0.4,22.0,0.5,9.6,12.0,14.3,12.0,2.0,4.8,22.0,0.5,-39.2,-32.8,-26.5,-32.8,2.0,13.2,22.0,0.5,-1.08,-1.05,-1.02,-1.05,2.0,0.07,22.0,0.5,-7.0,-6.2,-5.4,-6.2,2.0,1.7,22.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,22.0,0.5,0.0,0.0,0.0,0.0,2.0,0.0,22.0,0.5,16.4,18.5,20.6,18.5,2.0,4.3,22.0,0.5,-56.5,-50.7,-45.0,-50.7,2.0,11.9,22.0,0.5,12.1,13.6,15.0,13.6,2.0,3.0,22.0,0.5,-41.2,-37.2,-33.3,-37.2,2.0,8.3,22.0,0.5
1958,9,23505,-179.7,-11.5,-26.3,-26.3,-26.3,-26.3,1.0,0.0,2.0,1.0,-4.6,-4.6,-4.6,-4.6,1.0,0.0,2.0,1.0,177.5,291.0,404.0,291.0,2.0,234.5,2.0,1.0,180.0,290.0,405.0,290.0,2.0,235.0,2.0,1.0,29.0,29.0,29.0,29.0,1.0,0.0,2.0,1.0,27.03,27.1,27.17,27.1,2.0,0.14,2.0,1.0,19.82,19.84,19.85,19.84,2.0,0.02,2.0,1.0,88.0,88.3,88.7,88.3,2.0,0.7,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,10.0,10.0,10.0,10.0,1.0,0.0,2.0,1.0,5.34,5.34,5.34,5.34,1.0,0.0,2.0,1.0,26.7,26.7,26.7,26.7,1.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958,9,23505,-179.7,-5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.6,2.6,2.6,1.0,0.0,30.0,1.0,-2.6,-2.6,-2.6,-2.6,1.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,1.0,1007.0,1007.0,1007.0,1007.0,1.0,0.0,30.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958,9,23505,-179.7,32.6,-10.5,5.4,20.5,4.5,10.0,16.2,16.0,0.7,-38.5,-10.3,16.9,-13.6,10.0,29.6,16.0,0.7,39.5,132.5,658.5,396.0,11.0,434.5,16.0,0.6,40.0,135.0,660.0,395.0,11.0,435.0,16.0,0.6,24.66,25.6,26.1,25.15,10.0,1.24,16.0,0.7,21.1,23.3,26.04,23.49,11.0,2.29,16.0,0.6,11.4,14.38,17.98,14.79,10.0,3.22,16.0,0.7,73.2,82.9,91.6,82.3,10.0,9.3,16.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.29,2.0,3.64,1.87,10.0,1.87,16.0,0.7,-0.7,15.2,18.8,10.6,10.0,12.0,16.0,0.7,2.47,5.06,8.23,5.14,10.0,3.09,16.0,0.7,21.9,29.3,41.6,30.9,10.0,17.5,16.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958,9,23505,-179.6,-35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.52,7.0,8.0,6.38,9.0,2.36,18.0,0.2,-5.39,-2.05,1.97,-1.3,9.0,4.01,18.0,0.2,-3.97,5.64,6.09,2.2,9.0,5.28,18.0,0.2,1016.6,1026.2,1031.29,1023.46,9.0,8.42,18.0,0.2,2.0,3.0,5.5,3.4,9.0,1.9,18.0,0.2,60.0,70.9,76.5,67.8,7.0,11.2,22.0,0.3,-41.8,-12.3,7.8,-12.4,9.0,32.1,18.0,0.2,-28.7,33.8,53.7,16.3,9.0,39.5,18.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.3,-26.7,26.5,-17.0,9.0,53.9,18.0,0.2,-55.3,73.3,88.9,30.3,9.0,73.5,18.0,0.2,-38.0,-12.1,6.8,-15.9,7.0,22.0,22.0,0.3,-10.5,31.7,34.1,17.4,7.0,29.9,22.0,0.3
1958,9,23505,-179.6,-35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.55,16.0,16.09,15.94,7.0,0.96,24.0,0.1,13.0,14.0,14.22,13.86,9.0,1.24,18.0,0.2,5.68,7.07,7.19,6.51,7.0,0.9,22.0,0.3,60.0,70.9,76.5,67.8,7.0,11.2,22.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,2.0,3.07,1.9,7.0,1.84,24.0,0.1,2.9,11.7,18.3,9.8,7.0,10.3,24.0,0.1,3.49,4.52,5.37,4.4,6.0,1.06,26.0,0.2,13.1,25.9,32.3,23.4,6.0,9.6,26.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958,9,23505,-179.6,-33.7,-21.8,0.0,7.3,-5.0,5.0,18.0,22.0,0.6,-3.3,3.5,27.5,10.7,5.0,19.6,22.0,0.6,27.0,129.0,493.5,237.0,8.0,266.5,18.0,0.6,25.0,130.0,495.0,235.0,8.0,265.0,18.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958,9,23505,-179.6,-31.2,-22.6,-22.0,-21.5,-22.0,2.0,1.1,8.0,0.0,-15.5,-7.7,0.1,-7.7,2.0,16.2,8.0,0.0,273.0,347.5,422.0,347.5,2.0,154.5,8.0,0.0,275.0,345.0,420.0,345.0,2.0,155.0,8.0,0.0,16.87,17.25,17.63,17.25,2.0,0.78,8.0,0.0,15.0,15.0,15.0,15.0,2.0,0.0,8.0,0.0,8.07,8.49,8.91,8.49,2.0,0.87,8.0,0.0,76.8,80.8,84.8,80.8,2.0,8.3,8.0,0.0,6.44,6.95,7.46,6.95,2.0,1.06,8.0,0.0,-6.07,-6.0,-5.93,-6.0,2.0,0.15,8.0,0.0,-3.99,-1.94,0.12,-1.94,2.0,4.26,8.0,0.0,1018.3,1018.5,1018.7,1018.5,2.0,0.42,8.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,8.0,0.0,76.8,80.8,84.8,80.8,2.0,8.3,8.0,0.0,-44.2,-41.6,-39.1,-41.6,2.0,5.3,8.0,0.0,-31.0,-15.7,-0.4,-15.7,2.0,31.7,8.0,0.0,1.87,2.25,2.63,2.25,2.0,0.78,8.0,0.0,13.8,15.2,16.7,15.2,2.0,3.0,8.0,0.0,3.54,3.67,3.8,3.67,2.0,0.27,8.0,0.0,22.9,25.7,28.5,25.7,2.0,5.8,8.0,0.0,-91.1,-90.0,-89.0,-90.0,2.0,2.2,8.0,0.0,-59.9,-29.0,1.8,-29.0,2.0,63.9,8.0,0.0,-54.2,-51.0,-47.9,-51.0,2.0,6.5,8.0,0.0,-31.2,-14.6,2.1,-14.6,2.0,34.5,8.0,0.0
1958,9,23505,-179.6,-17.5,-40.9,-17.3,-8.6,-24.7,7.0,19.4,20.0,0.1,-5.1,3.3,21.7,4.6,7.0,14.0,20.0,0.1,81.0,216.0,342.0,211.0,10.0,113.5,20.0,0.1,80.0,215.0,340.0,210.0,10.0,115.0,20.0,0.1,24.98,25.0,26.12,25.3,7.0,0.72,20.0,0.1,24.17,24.7,26.0,25.02,10.0,1.0,20.0,0.1,14.34,17.28,17.54,15.81,7.0,2.62,20.0,0.1,69.0,90.8,94.3,82.5,7.0,15.3,20.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,0.6,1.03,0.7,7.0,0.53,20.0,0.1,1.9,3.0,6.3,4.2,7.0,3.7,20.0,0.1,2.24,2.62,7.17,4.3,7.0,2.76,20.0,0.1,10.0,17.5,43.5,27.3,7.0,20.9,20.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
